Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-5.43169E-05,1.34760E-19,-5.44496E-05,9.64619E-06,-4.28155E-05,8.81502E-06,-4.26607E-05,1.21553E-19,3.49116E-02,-4.39772E-04,-4.39772E-04,8.59540E-03,8.59540E-03,1.95018E-02,1.95018E-02,1.43380E-07,-1.43733E-08,-1.43733E-08,4.15587E-08,4.15587E-08,2.41451E-07,2.41451E-07
79,38,44,34,35,-4.26607E-05,1.21553E-19,-4.28155E-05,8.81502E-06,-3.20306E-05,7.80579E-06,-3.18656E-05,1.09073E-19,3.62833E-02,-1.95787E-04,-1.95787E-04,1.05381E-02,1.05381E-02,2.00277E-02,2.00277E-02,1.48657E-07,-1.59868E-08,-1.59868E-08,5.04612E-08,5.04612E-08,2.47962E-07,2.47962E-07
80,11,45,43,10,-4.38960E-05,2.84379E-05,-4.32279E-05,1.81248E-05,-5.48258E-05,1.96877E-05,-5.53661E-05,3.07505E-05,4.24840E-02,-5.27271E-04,-5.27271E-04,4.05357E-02,4.05357E-02,6.83368E-03,6.83368E-03,1.60939E-07,-6.04189E-08,-6.04189E-08,1.93780E-07,1.93780E-07,8.46074E-08,8.46074E-08
81,45,44,42,43,-4.32279E-05,1.81248E-05,-4.28155E-05,8.81502E-06,-5.44496E-05,9.64619E-06,-5.48258E-05,1.96877E-05,3.71142E-02,-8.11521E-04,-8.11521E-04,2.48950E-02,2.48950E-02,1.56720E-02,1.56720E-02,1.47334E-07,-3.94287E-08,-3.94287E-08,1.19707E-07,1.19707E-07,1.94035E-07,1.94035E-07
82,12,33,45,11,-3.33689E-05,2.54359E-05,-3.25361E-05,1.61270E-05,-4.32279E-05,1.81248E-05,-4.38960E-05,2.84379E-05,5.36744E-02,-1.13508E-05,-1.13508E-05,5.24935E-02,5.24935E-02,6.44909E-03,6.44909E-03,2.01843E-07,-7.50448E-08,-7.50448E-08,2.49985E-07,2.49985E-07,7.98459E-08,7.98459E-08
83,33,34,44,45,-3.25361E-05,1.61270E-05,-3.20306E-05,7.80579E-06,-4.28155E-05,8.81502E-06,-4.32279E-05,1.81248E-05,4.15067E-02,-1.82094E-04,-1.82094E-04,3.15185E-02,3.15185E-02,1.55308E-02,1.55308E-02,1.62400E-07,-4.58936E-08,-4.58936E-08,1.50348E-07,1.50348E-07,1.92286E-07,1.92286E-07
84,4,5,46,41,-9.60071E-05,1.59492E-19,-9.19638E-05,1.12403E-05,-7.97248E-05,1.12415E-05,-7.90520E-05,1.44032E-19,5.83030E-02,3.88868E-02,3.88868E-02,1.16531E-02,1.16531E-02,2.71073E-02,2.71073E-02,2.23994E-07,1.68528E-07,1.68528E-07,-6.17514E-11,-6.17514E-11,3.35614E-07,3.35614E-07
85,41,46,47,40,-7.90520E-05,1.44032E-19,-7.97248E-05,1.12415E-05,-6.66803E-05,1.03521E-05,-6.65647E-05,1.38124E-19,2.99530E-02,-6.01893E-03,-6.01893E-03,7.53315E-03,7.53315E-03,1.59046E-02,1.59046E-02,1.23587E-07,-3.94232E-08,-3.94232E-08,4.44706E-08,4.44706E-08,1.96913E-07,1.96913E-07
86,40,47,42,39,-6.65647E-05,1.38124E-19,-6.66803E-05,1.03521E-05,-5.44496E-05,9.64619E-06,-5.43169E-05,1.34760E-19,3.22242E-02,-4.21552E-04,-4.21552E-04,7.28557E-03,7.28557E-03,1.80930E-02,1.80930E-02,1.32452E-07,-1.24153E-08,-1.24153E-08,3.52954E-08,3.52954E-08,2.24009E-07,2.24009E-07
87,8,48,6,7,-7.94212E-05,3.27357E-05,-7.94812E-05,2.15691E-05,-9.10007E-05,2.16794E-05,-9.09036E-05,3.28168E-05,5.54261E-03,2.47564E-03,2.47564E-03,2.75288E-03,2.75288E-03,2.81831E-03,2.81831E-03,2.09900E-08,7.85607E-09,7.85607E-09,9.57234E-09,9.57234E-09,3.48933E-08,3.48933E-08
88,48,46,5,6,-7.94812E-05,2.15691E-05,-7.97248E-05,1.12415E-05,-9.19638E-05,1.12403E-05,-9.10007E-05,2.16794E-05,2.43772E-02,1.43007E-02,1.43007E-02,5.43534E-03,5.43534E-03,1.20820E-02,1.20820E-02,9.45704E-08,6.03337E-08,6.03337E-08,5.45306E-09,5.45306E-09,1.49587E-07,1.49587E-07
89,10,43,49,9,-5.53661E-05,3.07505E-05,-5.48258E-05,1.96877E-05,-6.71134E-05,2.09202E-05,-6.74149E-05,3.21808E-05,3.13964E-02,-4.95868E-04,-4.95868E-04,2.78104E-02,2.78104E-02,8.12979E-03,8.12979E-03,1.20554E-07,-4.20904E-08,-4.20904E-08,1.33139E-07,1.33139E-07,1.00655E-07,1.00655E-07
90,9,49,48,8,-6.74149E-05,3.21808E-05,-6.71134E-05,2.09202E-05,-7.94812E-05,2.15691E-05,-7.94212E-05,3.27357E-05,1.84320E-02,1.38032E-03,1.38032E-03,1.30535E-02,1.30535E-02,7.86255E-03,7.86255E-03,7.18092E-08,-1.20748E-08,-1.20748E-08,6.01875E-08,6.01875E-08,9.73458E-08,9.73458E-08
91,43,42,47,49,-5.48258E-05,1.96877E-05,-5.44496E-05,9.64619E-06,-6.66803E-05,1.03521E-05,-6.71134E-05,2.09202E-05,3.44758E-02,-2.62826E-03,-2.62826E-03,1.95647E-02,1.95647E-02,1.57848E-02,1.57848E-02,1.39200E-07,-4.04652E-08,-4.04652E-08,9.69201E-08,9.69201E-08,1.95430E-07,1.95430E-07
92,49,47,46,48,-6.71134E-05,2.09202E-05,-6.66803E-05,1.03521E-05,-7.97248E-05,1.12415E-05,-7.94812E-05,2.15691E-05,3.53062E-02,3.13866E-03,3.13866E-03,1.70934E-02,1.70934E-02,1.82405E-02,1.82405E-02,1.41398E-07,-9.47308E-09,-9.47308E-09,7.69131E-08,7.69131E-08,2.25834E-07,2.25834E-07
93,30,50,52,29,-5.53661E-05,-3.07505E-05,-5.48258E-05,-1.96877E-05,-4.32279E-05,-1.81248E-05,-4.38960E-05,-2.84379E-05,4.24840E-02,5.27271E-04,5.27271E-04,-4.05357E-02,-4.05357E-02,6.83368E-03,6.83368E-03,1.60939E-07,6.04189E-08,6.04189E-08,-1.93780E-07,-1.93780E-07,8.46074E-08,8.46074E-08
94,29,52,37,28,-4.38960E-05,-2.84379E-05,-4.32279E-05,-1.81248E-05,-3.25361E-05,-1.61270E-05,-3.33689E-05,-2.54359E-05,5.36744E-02,1.13508E-05,1.13508E-05,-5.24935E-02,-5.24935E-02,6.44909E-03,6.44909E-03,2.01843E-07,7.50448E-08,7.50448E-08,-2.49985E-07,-2.49985E-07,7.98459E-08,7.98459E-08
95,38,53,51,39,-4.26607E-05,1.21553E-19,-4.28155E-05,-8.81502E-06,-5.44496E-05,-9.64619E-06,-5.43169E-05,1.34760E-19,3.71142E-02,8.11521E-04,8.11521E-04,-2.48950E-02,-2.48950E-02,1.56720E-02,1.56720E-02,1.47334E-07,3.94287E-08,3.94287E-08,-1.19707E-07,-1.19707E-07,1.94035E-07,1.94035E-07
96,53,52,50,51,-4.28155E-05,-8.81502E-06,-4.32279E-05,-1.81248E-05,-5.48258E-05,-1.96877E-05,-5.44496E-05,-9.64619E-06,4.15067E-02,1.82094E-04,1.82094E-04,-3.15185E-02,-3.15185E-02,1.55308E-02,1.55308E-02,1.62400E-07,4.58936E-08,4.58936E-08,-1.50348E-07,-1.50348E-07,1.92286E-07,1.92286E-07
97,35,36,53,38,-3.18656E-05,1.09073E-19,-3.20306E-05,-7.80579E-06,-4.28155E-05,-8.81502E-06,-4.26607E-05,1.21553E-19,3.49116E-02,4.39772E-04,4.39772E-04,-8.59540E-03,-8.59540E-03,1.95018E-02,1.95018E-02,1.43380E-07,1.43733E-08,1.43733E-08,-4.15587E-08,-4.15587E-08,2.41451E-07,2.41451E-07
98,36,37,52,53,-3.20306E-05,-7.80579E-06,-3.25361E-05,-1.61270E-05,-4.32279E-05,-1.81248E-05,-4.28155E-05,-8.81502E-06,3.62833E-02,1.95787E-04,1.95787E-04,-1.05381E-02,-1.05381E-02,2.00277E-02,2.00277E-02,1.48657E-07,1.59868E-08,1.59868E-08,-5.04612E-08,-5.04612E-08,2.47962E-07,2.47962E-07
99,1,2,54,32,-9.09036E-05,-3.28168E-05,-9.10007E-05,-2.16794E-05,-7.94812E-05,-2.15691E-05,-7.94212E-05,-3.27357E-05,5.54261E-03,-2.47564E-03,-2.47564E-03,-2.75288E-03,-2.75288E-03,2.81831E-03,2.81831E-03,2.09900E-08,-7.85607E-09,-7.85607E-09,-9.57234E-09,-9.57234E-09,3.48933E-08,3.48933E-08
100,32,54,55,31,-7.94212E-05,-3.27357E-05,-7.94812E-05,-2.15691E-05,-6.71134E-05,-2.09202E-05,-6.74149E-05,-3.21808E-05,1.84320E-02,-1.38032E-03,-1.38032E-03,-1.30535E-02,-1.30535E-02,7.86255E-03,7.86255E-03,7.18092E-08,1.20748E-08,1.20748E-08,-6.01875E-08,-6.01875E-08,9.73458E-08,9.73458E-08
101,31,55,50,30,-6.74149E-05,-3.21808E-05,-6.71134E-05,-2.09202E-05,-5.48258E-05,-1.96877E-05,-5.53661E-05,-3.07505E-05,3.13964E-02,4.95868E-04,4.95868E-04,-2.78104E-02,-2.78104E-02,8.12979E-03,8.12979E-03,1.20554E-07,4.20904E-08,4.20904E-08,-1.33139E-07,-1.33139E-07,1.00655E-07,1.00655E-07
102,41,56,3,4,-7.90520E-05,1.44032E-19,-7.97248E-05,-1.12415E-05,-9.19638E-05,-1.12403E-05,-9.60071E-05,1.59492E-19,5.83030E-02,-3.88868E-02,-3.88868E-02,-1.16531E-02,-1.16531E-02,2.71073E-02,2.71073E-02,2.23994E-07,-1.68528E-07,-1.68528E-07,6.17514E-11,6.17514E-11,3.35614E-07,3.35614E-07
103,56,54,2,3,-7.97248E-05,-1.12415E-05,-7.94812E-05,-2.15691E-05,-9.10007E-05,-2.16794E-05,-9.19638E-05,-1.12403E-05,2.43772E-02,-1.43007E-02,-1.43007E-02,-5.43534E-03,-5.43534E-03,1.20820E-02,1.20820E-02,9.45704E-08,-6.03337E-08,-6.03337E-08,-5.45306E-09,-5.45306E-09,1.49587E-07,1.49587E-07
104,39,51,57,40,-5.43169E-05,1.34760E-19,-5.44496E-05,-9.64619E-06,-6.66803E-05,-1.03521E-05,-6.65647E-05,1.38124E-19,3.22242E-02,4.21552E-04,4.21552E-04,-7.28557E-03,-7.28557E-03,1.80930E-02,1.80930E-02,1.32452E-07,1.24153E-08,1.24153E-08,-3.52954E-08,-3.52954E-08,2.24009E-07,2.24009E-07
105,40,57,56,41,-6.65647E-05,1.38124E-19,-6.66803E-05,-1.03521E-05,-7.97248E-05,-1.12415E-05,-7.90520E-05,1.44032E-19,2.99530E-02,6.01893E-03,6.01893E-03,-7.53315E-03,-7.53315E-03,1.59046E-02,1.59046E-02,1.23587E-07,3.94232E-08,3.94232E-08,-4.44706E-08,-4.44706E-08,1.96913E-07,1.96913E-07
106,51,50,55,57,-5.44496E-05,-9.64619E-06,-5.48258E-05,-1.96877E-05,-6.71134E-05,-2.09202E-05,-6.66803E-05,-1.03521E-05,3.44758E-02,2.62826E-03,2.62826E-03,-1.95647E-02,-1.95647E-02,1.57848E-02,1.57848E-02,1.39200E-07,4.04652E-08,4.04652E-08,-9.69201E-08,-9.69201E-08,1.95430E-07,1.95430E-07
107,57,55,54,56,-6.66803E-05,-1.03521E-05,-6.71134E-05,-2.09202E-05,-7.94812E-05,-2.15691E-05,-7.97248E-05,-1.12415E-05,3.53062E-02,-3.13866E-03,-3.13866E-03,-1.70934E-02,-1.70934E-02,1.82405E-02,1.82405E-02,1.41398E-07,9.47308E-09,9.47308E-09,-7.69131E-08,-7.69131E-08,2.25834E-07,2.25834E-07
108,59,62,64,58,-6.97986E-06,4.30959E-20,-7.20508E-06,3.41186E-06,-2.33791E-06,1.67573E-06,-2.22271E-06,2.04460E-20,3.64359E-02,2.08184E-03,2.08184E-03,1.88539E-02,1.88539E-02,1.83214E-02,1.83214E-02,1.45898E-07,-1.70207E-08,-1.70207E-08,8.68065E-08,8.68065E-08,2.26837E-07,2.26837E-07
109,58,64,19,20,-2.22271E-06,2.04460E-20,-2.33791E-06,1.67573E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.64787E-02,4.47145E-03,4.47145E-03,1.89366E-02,1.89366E-02,1.16505E-02,1.16505E-02,1.01414E-07,-5.75967E-09,-5.75967E-09,8.37865E-08,8.37865E-08,1.44245E-07,1.44245E-07
110,62,63,65,64,-7.20508E-06,3.41186E-06,-8.01714E-06,7.43152E-06,-2.82185E-06,3.55696E-06,-2.33791E-06,1.67573E-06,6.50269E-02,4.46769E-03,4.46769E-03,6.02525E-02,6.02525E-02,1.68064E-02,1.68064E-02,2.43630E-07,-6.48002E-08,-6.48002E-08,2.80534E-07,2.80534E-07,2.08079E-07,2.08079E-07
111,64,65,18,19,-2.33791E-06,1.67573E-06,-2.82185E-06,3.55696E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.82523E-02,1.25292E-02,1.25292E-02,5.87021E-02,5.87021E-02,1.32402E-02,1.32402E-02,2.06045E-07,-2.41972E-08,-2.41972E-08,2.61635E-07,2.61635E-07,1.63926E-07,1.63926E-07
112,63,15,16,65,-8.01714E-06,7.43152E-06,-9.34446E-06,1.25112E-05,-4.37429E-06,6.94140E-06,-2.82185E-06,3.55696E-06,9.99845E-02,-5.36075E-04,-5.36075E-04,9.90046E-02,9.90046E-02,6.87090E-03,6.87090E-03,3.75436E-07,-1.43988E-07,-1.43988E-07,4.72216E-07,4.72216E-07,8.50682E-08,8.50682E-08
113,65,16,17,18,-2.82185E-06,3.55696E-06,-4.37429E-06,6.94140E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.10986E-01,1.84278E-02,1.84278E-02,1.15761E-01,1.15761E-01,1.53934E-02,1.53934E-02,3.94153E-07,-7.76219E-08,-7.76219E-08,5.24918E-07,5.24918E-07,1.90585E-07,1.90585E-07
114,35,34,66,61,-3.18656E-05,1.09073E-19,-3.20306E-05,7.80579E-06,-1.40118E-05,5.11697E-06,-2.21528E-05,9.02243E-20,3.96090E-02,3.78295E-04,3.78295E-04,1.80172E-02,1.80172E-02,2.04200E-02,2.04200E-02,1.60306E-07,-2.39374E-08,-2.39374E-08,8.52556E-08,8.52556E-08,2.52819E-07,2.52819E-07
115,61,66,67,60,-2.21528E-05,9.02243E-20,-1.40118E-05,5.11697E-06,-1.47316E-05,1.07850E-05,-1.37583E-05,6.84362E-20,5.95297E-02,-1.63738E-04,-1.63738E-04,5.30666E-02,5.30666E-02,1.54812E-02,1.54812E-02,2.27807E-07,-7.65892E-08,-7.65892E-08,2.52932E-07,2.52932E-07,1.91672E-07,1.91672E-07
116,60,67,62,59,-1.37583E-05,6.84362E-20,-1.47316E-05,1.07850E-05,-7.20508E-06,3.41186E-06,-6.97986E-06,4.30959E-20,8.77446E-02,2.90074E-05,2.90074E-05,8.71194E-02,8.71194E-02,6.10632E-03,6.10632E-03,3.28890E-07,-1.24318E-07,-1.24318E-07,4.14813E-07,4.14813E-07,7.56020E-08,7.56020E-08
117,13,68,33,12,-2.39687E-05,2.17693E-05,-2.23575E-05,6.58039E-06,-3.25361E-05,1.61270E-05,-3.33689E-05,2.54359E-05,3.72657E-02,-2.26310E-05,-2.26310E-05,1.28600E-02,1.28600E-02,2.01913E-02,2.01913E-02,1.52167E-07,-1.84791E-08,-1.84791E-08,6.12703E-08,6.12703E-08,2.49987E-07,2.49987E-07
118,68,66,34,33,-2.23575E-05,6.58039E-06,-1.40118E-05,5.11697E-06,-3.20306E-05,7.80579E-06,-3.25361E-05,1.61270E-05,3.84930E-02,-2.21107E-04,-2.21107E-04,1.52995E-02,1.52995E-02,2.03650E-02,2.03650E-02,1.56681E-07,-2.29094E-08,-2.29094E-08,7.31708E-08,7.31708E-08,2.52138E-07,2.52138E-07
119,15,63,69,14,-9.34446E-06,1.25112E-05,-8.01714E-06,7.43152E-06,-2.29622E-05,1.36809E-05,-1.58906E-05,1.74539E-05,4.69439E-02,-1.01498E-04,-1.01498E-04,3.85209E-02,3.85209E-02,1.54483E-02,1.54483E-02,1.81855E-07,-5.55132E-08,-5.55132E-08,1.83578E-07,1.83578E-07,1.91264E-07,1.91264E-07
120,14,69,68,13,-1.58906E-05,1.74539E-05,-2.29622E-05,1.36809E-05,-2.23575E-05,6.58039E-06,-2.39687E-05,2.17693E-05,5.29907E-02,-1.92360E-04,-1.92360E-04,4.57144E-02,4.57144E-02,1.53772E-02,1.53772E-02,2.03864E-07,-6.62223E-08,-6.62223E-08,2.17962E-07,2.17962E-07,1.90385E-07,1.90385E-07
121,63,62,67,69,-8.01714E-06,7.43152E-06,-7.20508E-06,3.41186E-06,-1.47316E-05,1.07850E-05,-2.29622E-05,1.36809E-05,6.51372E-02,-6.22352E-05,-6.22352E-05,6.41655E-02,6.41655E-02,6.36801E-03,6.36801E-03,2.44623E-07,-9.19613E-08,-9.19613E-08,3.05639E-07,3.05639E-07,7.88421E-08,7.88421E-08
122,69,67,66,68,-2.29622E-05,1.36809E-05,-1.47316E-05,1.07850E-05,-1.40118E-05,5.11697E-06,-2.23575E-05,6.58039E-06,7.64964E-02,-2.47384E-05,-2.47384E-05,7.57104E-02,7.57104E-02,6.26534E-03,6.26534E-03,2.86961E-07,-1.08275E-07,-1.08275E-07,3.60561E-07,3.60561E-07,7.75708E-08,7.75708E-08
123,25,70,72,24,-9.34446E-06,-1.25112E-05,-8.01714E-06,-7.43152E-06,-2.82185E-06,-3.55696E-06,-4.37429E-06,-6.94140E-06,9.99845E-02,5.36075E-04,5.36075E-04,-9.90046E-02,-9.90046E-02,6.87090E-03,6.87090E-03,3.75436E-07,1.43988E-07,1.43988E-07,-4.72216E-07,-4.72216E-07,8.50682E-08,8.50682E-08
124,24,72,22,23,-4.37429E-06,-6.94140E-06,-2.82185E-06,-3.55696E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.10986E-01,-1.84278E-02,-1.84278E-02,-1.15761E-01,-1.15761E-01,1.53934E-02,1.53934E-02,3.94153E-07,7.76219E-08,7.76219E-08,-5.24918E-07,-5.24918E-07,1.90585E-07,1.90585E-07
125,70,71,73,72,-8.01714E-06,-7.43152E-06,-7.20508E-06,-3.41186E-06,-2.33791E-06,-1.67573E-06,-2.82185E-06,-3.55696E-06,6.50269E-02,-4.46769E-03,-4.46769E-03,-6.02525E-02,-6.02525E-02,1.68064E-02,1.68064E-02,2.43630E-07,6.48002E-08,6.48002E-08,-2.80534E-07,-2.80534E-07,2.08079E-07,2.08079E-07
126,72,73,21,22,-2.82185E-06,-3.55696E-06,-2.33791E-06,-1.67573E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.82523E-02,-1.25292E-02,-1.25292E-02,-5.87021E-02,-5.87021E-02,1.32402E-02,1.32402E-02,2.06045E-07,2.41972E-08,2.41972E-08,-2.61635E-07,-2.61635E-07,1.63926E-07,1.63926E-07
127,71,59,58,73,-7.20508E-06,-3.41186E-06,-6.97986E-06,4.30959E-20,-2.22271E-06,2.04460E-20,-2.33791E-06,-1.67573E-06,3.64359E-02,-2.08184E-03,-2.08184E-03,-1.88539E-02,-1.88539E-02,1.83214E-02,1.83214E-02,1.45898E-07,1.70207E-08,1.70207E-08,-8.68065E-08,-8.68065E-08,2.26837E-07,2.26837E-07
