Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,6.10042E-04,2.20229E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.54995E-06
2,1,3,-1,54,0,0.0,0.0,6.10693E-04,1.45487E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.51462E-06
3,2,4,-1,56,0,0.0,0.0,6.17156E-04,7.54320E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.14860E-06
4,3,5,-1,41,0,5.638141432666252,0.0,6.44291E-04,-1.07033E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.06598E-05
5,4,6,-1,46,0,0.0,0.0,6.17156E-04,-7.54320E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.14860E-06
6,5,7,-1,48,0,0.0,0.0,6.10693E-04,-1.45487E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.51462E-06
7,6,-1,-1,8,0,0.0,0.0,6.10042E-04,-2.20229E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.54995E-06
8,48,-1,7,9,0,0.0,0.0,5.32985E-04,-2.19685E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.69914E-06
9,49,-1,8,10,0,0.0,0.0,4.52412E-04,-2.15961E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.75232E-06
10,43,-1,9,11,0,0.0,0.0,3.71554E-04,-2.06363E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.69124E-06
11,45,-1,10,12,0,0.0,0.0,2.94580E-04,-1.90843E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.16092E-06
12,33,-1,11,13,0,0.0,0.0,2.23934E-04,-1.70697E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.45920E-06
13,69,-1,12,14,0,0.0,0.0,1.60850E-04,-1.46091E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.63305E-06
14,67,-1,13,15,0,0.0,0.0,1.06640E-04,-1.17131E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.72291E-06
15,63,-1,14,16,0,0.0,0.0,6.27094E-05,-8.39608E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.48161E-06
16,65,-1,15,17,0,0.0,0.0,2.93553E-05,-4.65828E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.16249E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,2.93553E-05,4.65828E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.16249E-06
25,-1,70,26,24,0,0.0,0.0,6.27094E-05,8.39608E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.48161E-06
26,-1,75,27,25,0,0.0,0.0,1.06640E-04,1.17131E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.72291E-06
27,-1,74,28,26,0,0.0,0.0,1.60850E-04,1.46091E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.63305E-06
28,-1,37,29,27,0,0.0,0.0,2.23934E-04,1.70697E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.45920E-06
29,-1,52,30,28,0,0.0,0.0,2.94580E-04,1.90843E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.16092E-06
30,-1,50,31,29,0,0.0,0.0,3.71554E-04,2.06363E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.69124E-06
31,-1,55,32,30,0,0.0,0.0,4.52412E-04,2.15961E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.75232E-06
32,-1,54,1,31,0,0.0,0.0,5.32985E-04,2.19685E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.69914E-06
33,34,12,45,69,0,0.0,0.0,2.18345E-04,-1.08226E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.38708E-06
34,35,33,44,68,0,0.0,0.0,2.14953E-04,-5.23836E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.15644E-06
35,36,34,38,61,0,0.0,0.0,2.13846E-04,-7.12991E-19,0.00000E+00,0.00000E+00,0.00000E+00,-6.08343E-06
36,37,35,53,76,0,0.0,0.0,2.14953E-04,5.23836E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.15644E-06
37,28,36,52,74,0,0.0,0.0,2.18345E-04,1.08226E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.38708E-06
38,53,44,39,35,0,0.0,0.0,2.86290E-04,-7.96011E-19,0.00000E+00,0.00000E+00,0.00000E+00,-6.71175E-06
39,51,42,40,38,0,0.0,0.0,3.64513E-04,-9.00878E-19,0.00000E+00,0.00000E+00,0.00000E+00,-7.35115E-06
40,57,47,41,39,0,0.0,0.0,4.46706E-04,-9.26932E-19,0.00000E+00,0.00000E+00,0.00000E+00,-7.31288E-06
41,56,46,4,40,0,0.0,0.0,5.30507E-04,-9.66580E-19,0.00000E+00,0.00000E+00,0.00000E+00,-9.10183E-06
42,39,43,47,44,0,0.0,0.0,3.65404E-04,-6.47343E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.23950E-06
43,42,10,49,45,0,0.0,0.0,3.67929E-04,-1.32122E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.62069E-06
