Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-6.97848E-04,-2.51928E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.63664E-06
2,1,3,-1,54,0,0.0,0.0,-6.98593E-04,-1.66428E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.59624E-06
3,2,4,-1,56,0,0.0,0.0,-7.05986E-04,-8.62892E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.17753E-06
4,3,5,-1,41,0,-6.4496639314524735,0.0,-7.37027E-04,1.22438E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.21941E-05
5,4,6,-1,46,0,0.0,0.0,-7.05986E-04,8.62892E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.17753E-06
6,5,7,-1,48,0,0.0,0.0,-6.98593E-04,1.66428E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.59624E-06
7,6,-1,-1,8,0,0.0,0.0,-6.97848E-04,2.51928E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.63664E-06
8,48,-1,7,9,0,0.0,0.0,-6.09699E-04,2.51305E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.80731E-06
9,49,-1,8,10,0,0.0,0.0,-5.17530E-04,2.47045E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.86814E-06
10,43,-1,9,11,0,0.0,0.0,-4.25034E-04,2.36065E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.79828E-06
11,45,-1,10,12,0,0.0,0.0,-3.36980E-04,2.18312E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.19162E-06
12,33,-1,11,13,0,0.0,0.0,-2.56166E-04,1.95266E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.38890E-06
13,69,-1,12,14,0,0.0,0.0,-1.84002E-04,1.67118E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.44384E-06
14,67,-1,13,15,0,0.0,0.0,-1.21989E-04,1.33990E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.40269E-06
15,63,-1,14,16,0,0.0,0.0,-7.17355E-05,9.60457E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.98273E-06
