Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,3.53093E-04,-8.63873E-19,3.53955E-04,-6.27061E-05,2.78327E-04,-5.73030E-05,2.77321E-04,-7.83193E-19,2.26947E-01,2.85879E-03,2.85879E-03,-5.58753E-02,-5.58753E-02,-1.26774E-01,-1.26774E-01,9.32058E-07,9.34352E-08,9.34352E-08,-2.70157E-07,-2.70157E-07,-1.56958E-06,-1.56958E-06
79,38,44,34,35,2.77321E-04,-7.83193E-19,2.78327E-04,-5.73030E-05,2.08218E-04,-5.07424E-05,2.07146E-04,-6.84561E-19,2.35863E-01,1.27273E-03,1.27273E-03,-6.85042E-02,-6.85042E-02,-1.30192E-01,-1.30192E-01,9.66359E-07,1.03924E-07,1.03924E-07,-3.28029E-07,-3.28029E-07,-1.61190E-06,-1.61190E-06
80,11,45,43,10,2.85351E-04,-1.84863E-04,2.81007E-04,-1.17822E-04,3.56401E-04,-1.27982E-04,3.59913E-04,-1.99897E-04,2.76172E-01,3.42758E-03,3.42758E-03,-2.63506E-01,-2.63506E-01,-4.44231E-02,-4.44231E-02,1.04620E-06,3.92760E-07,3.92760E-07,-1.25969E-06,-1.25969E-06,-5.50000E-07,-5.50000E-07
81,45,44,42,43,2.81007E-04,-1.17822E-04,2.78327E-04,-5.73030E-05,3.53955E-04,-6.27061E-05,3.56401E-04,-1.27982E-04,2.41265E-01,5.27538E-03,5.27538E-03,-1.61833E-01,-1.61833E-01,-1.01878E-01,-1.01878E-01,9.57760E-07,2.56310E-07,2.56310E-07,-7.78168E-07,-7.78168E-07,-1.26134E-06,-1.26134E-06
82,12,33,45,11,2.16918E-04,-1.65349E-04,2.11504E-04,-1.04836E-04,2.81007E-04,-1.17822E-04,2.85351E-04,-1.84863E-04,3.48916E-01,7.37873E-05,7.37873E-05,-3.41240E-01,-3.41240E-01,-4.19230E-02,-4.19230E-02,1.31210E-06,4.87837E-07,4.87837E-07,-1.62506E-06,-1.62506E-06,-5.19047E-07,-5.19047E-07
83,33,34,44,45,2.11504E-04,-1.04836E-04,2.08218E-04,-5.07424E-05,2.78327E-04,-5.73030E-05,2.81007E-04,-1.17822E-04,2.69819E-01,1.18372E-03,1.18372E-03,-2.04889E-01,-2.04889E-01,-1.00960E-01,-1.00960E-01,1.05570E-06,2.98336E-07,2.98336E-07,-9.77355E-07,-9.77355E-07,-1.24998E-06,-1.24998E-06
84,4,5,46,41,6.24105E-04,-1.03679E-18,5.97820E-04,-7.30686E-05,5.18260E-04,-7.30767E-05,5.13886E-04,-9.36296E-19,3.79005E-01,-2.52788E-01,-2.52788E-01,-7.57521E-02,-7.57521E-02,-1.76214E-01,-1.76214E-01,1.45609E-06,-1.09554E-06,-1.09554E-06,4.01422E-10,4.01422E-10,-2.18169E-06,-2.18169E-06
85,41,46,47,40,5.13886E-04,-9.36296E-19,5.18260E-04,-7.30767E-05,4.33462E-04,-6.72949E-05,4.32711E-04,-8.97890E-19,1.94713E-01,3.91267E-02,3.91267E-02,-4.89701E-02,-4.89701E-02,-1.03389E-01,-1.03389E-01,8.03394E-07,2.56275E-07,2.56275E-07,-2.89086E-07,-2.89086E-07,-1.28006E-06,-1.28006E-06
86,40,47,42,39,4.32711E-04,-8.97890E-19,4.33462E-04,-6.72949E-05,3.53955E-04,-6.27061E-05,3.53093E-04,-8.63873E-19,2.09477E-01,2.74034E-03,2.74034E-03,-4.73606E-02,-4.73606E-02,-1.17616E-01,-1.17616E-01,8.61020E-07,8.07073E-08,8.07073E-08,-2.29442E-07,-2.29442E-07,-1.45619E-06,-1.45619E-06
87,8,48,6,7,5.16286E-04,-2.12802E-04,5.16676E-04,-1.40212E-04,5.91560E-04,-1.40929E-04,5.90929E-04,-2.13329E-04,3.60303E-02,-1.60932E-02,-1.60932E-02,-1.78954E-02,-1.78954E-02,-1.83207E-02,-1.83207E-02,1.36448E-07,-5.10692E-08,-5.10692E-08,-6.22260E-08,-6.22260E-08,-2.26828E-07,-2.26828E-07
