Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-4.91162E-04,1.22581E-18,-4.92361E-04,8.72259E-05,-3.87160E-04,7.97100E-05,-3.85760E-04,1.09920E-18,3.15689E-01,-3.97665E-03,-3.97665E-03,7.77241E-02,7.77241E-02,1.76346E-01,1.76346E-01,1.29652E-06,-1.29971E-07,-1.29971E-07,3.75796E-07,3.75796E-07,2.18333E-06,2.18333E-06
79,38,44,34,35,-3.85760E-04,1.09920E-18,-3.87160E-04,7.97100E-05,-2.89637E-04,7.05840E-05,-2.88146E-04,9.96213E-19,3.28092E-01,-1.77041E-03,-1.77041E-03,9.52912E-02,9.52912E-02,1.81101E-01,1.81101E-01,1.34423E-06,-1.44561E-07,-1.44561E-07,4.56297E-07,4.56297E-07,2.24220E-06,2.24220E-06
80,11,45,43,10,-3.96930E-04,2.57150E-04,-3.90889E-04,1.63894E-04,-4.95763E-04,1.78027E-04,-5.00649E-04,2.78062E-04,3.84162E-01,-4.76786E-03,-4.76786E-03,3.66544E-01,3.66544E-01,6.17936E-02,6.17936E-02,1.45529E-06,-5.46339E-07,-5.46339E-07,1.75226E-06,1.75226E-06,7.65064E-07,7.65064E-07
81,45,44,42,43,-3.90889E-04,1.63894E-04,-3.87160E-04,7.97100E-05,-4.92361E-04,8.72259E-05,-4.95763E-04,1.78027E-04,3.35605E-01,-7.33819E-03,-7.33819E-03,2.25113E-01,2.25113E-01,1.41715E-01,1.41715E-01,1.33227E-06,-3.56534E-07,-3.56534E-07,1.08245E-06,1.08245E-06,1.75456E-06,1.75456E-06
82,12,33,45,11,-3.01739E-04,2.30005E-04,-2.94208E-04,1.45829E-04,-3.90889E-04,1.63894E-04,-3.96930E-04,2.57150E-04,4.85351E-01,-1.02640E-04,-1.02640E-04,4.74673E-01,4.74673E-01,5.83160E-02,5.83160E-02,1.82517E-06,-6.78594E-07,-6.78594E-07,2.26050E-06,2.26050E-06,7.22008E-07,7.22008E-07
83,33,34,44,45,-2.94208E-04,1.45829E-04,-2.89637E-04,7.05840E-05,-3.87160E-04,7.97100E-05,-3.90889E-04,1.63894E-04,3.75325E-01,-1.64659E-03,-1.64659E-03,2.85007E-01,2.85007E-01,1.40438E-01,1.40438E-01,1.46851E-06,-4.14993E-07,-4.14993E-07,1.35953E-06,1.35953E-06,1.73875E-06,1.73875E-06
84,4,5,46,41,-8.68146E-04,1.44221E-18,-8.31584E-04,1.01640E-04,-7.20913E-04,1.01652E-04,-7.14829E-04,1.30241E-18,5.27206E-01,3.51635E-01,3.51635E-01,1.05373E-01,1.05373E-01,2.45118E-01,2.45118E-01,2.02547E-06,1.52392E-06,1.52392E-06,-5.58388E-10,-5.58388E-10,3.03479E-06,3.03479E-06
85,41,46,47,40,-7.14829E-04,1.30241E-18,-7.20913E-04,1.01652E-04,-6.02958E-04,9.36091E-05,-6.01912E-04,1.24899E-18,2.70850E-01,-5.44262E-02,-5.44262E-02,6.81187E-02,6.81187E-02,1.43817E-01,1.43817E-01,1.11754E-06,-3.56485E-07,-3.56485E-07,4.02126E-07,4.02126E-07,1.78059E-06,1.78059E-06
86,40,47,42,39,-6.01912E-04,1.24899E-18,-6.02958E-04,9.36091E-05,-4.92361E-04,8.72259E-05,-4.91162E-04,1.22581E-18,2.91388E-01,-3.81189E-03,-3.81189E-03,6.58799E-02,6.58799E-02,1.63606E-01,1.63606E-01,1.19770E-06,-1.12266E-07,-1.12266E-07,3.19159E-07,3.19159E-07,2.02560E-06,2.02560E-06
87,8,48,6,7,-7.18167E-04,2.96013E-04,-7.18710E-04,1.95039E-04,-8.22875E-04,1.96036E-04,-8.21998E-04,2.96747E-04,5.01192E-02,2.23860E-02,2.23860E-02,2.48930E-02,2.48930E-02,2.54846E-02,2.54846E-02,1.89802E-07,7.10386E-08,7.10386E-08,8.65581E-08,8.65581E-08,3.15523E-07,3.15523E-07
