Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,1.81922E-04,-4.41430E-19,1.82366E-04,-3.23076E-05,1.43400E-04,-2.95238E-05,1.42882E-04,-4.03558E-19,1.16928E-01,1.47291E-03,1.47291E-03,-2.87883E-02,-2.87883E-02,-6.53168E-02,-6.53168E-02,4.80217E-07,4.81400E-08,4.81400E-08,-1.39191E-07,-1.39191E-07,-8.08684E-07,-8.08684E-07
79,38,44,34,35,1.42882E-04,-4.03558E-19,1.43400E-04,-2.95238E-05,1.07279E-04,-2.61436E-05,1.06726E-04,-3.60058E-19,1.21522E-01,6.55742E-04,6.55742E-04,-3.52949E-02,-3.52949E-02,-6.70779E-02,-6.70779E-02,4.97890E-07,5.35439E-08,5.35439E-08,-1.69008E-07,-1.69008E-07,-8.30488E-07,-8.30488E-07
80,11,45,43,10,1.47019E-04,-9.52459E-05,1.44781E-04,-6.07046E-05,1.83626E-04,-6.59394E-05,1.85435E-04,-1.02992E-04,1.42290E-01,1.76597E-03,1.76597E-03,-1.35765E-01,-1.35765E-01,-2.28878E-02,-2.28878E-02,5.39027E-07,2.02359E-07,2.02359E-07,-6.49021E-07,-6.49021E-07,-2.83372E-07,-2.83372E-07
81,45,44,42,43,1.44781E-04,-6.07046E-05,1.43400E-04,-2.95238E-05,1.82366E-04,-3.23076E-05,1.83626E-04,-6.59394E-05,1.24305E-01,2.71800E-03,2.71800E-03,-8.33799E-02,-8.33799E-02,-5.24898E-02,-5.24898E-02,4.93460E-07,1.32057E-07,1.32057E-07,-4.00930E-07,-4.00930E-07,-6.49873E-07,-6.49873E-07
82,12,33,45,11,1.11761E-04,-8.51915E-05,1.08972E-04,-5.40137E-05,1.44781E-04,-6.07046E-05,1.47019E-04,-9.52459E-05,1.79769E-01,3.80169E-05,3.80169E-05,-1.75815E-01,-1.75815E-01,-2.15997E-02,-2.15997E-02,6.76024E-07,2.51345E-07,2.51345E-07,-8.37266E-07,-8.37266E-07,-2.67425E-07,-2.67425E-07
83,33,34,44,45,1.08972E-04,-5.40137E-05,1.07279E-04,-2.61436E-05,1.43400E-04,-2.95238E-05,1.44781E-04,-6.07046E-05,1.39017E-01,6.09882E-04,6.09882E-04,-1.05564E-01,-1.05564E-01,-5.20167E-02,-5.20167E-02,5.43922E-07,1.53710E-07,1.53710E-07,-5.03556E-07,-5.03556E-07,-6.44017E-07,-6.44017E-07
84,4,5,46,41,3.21553E-04,-5.34179E-19,3.08011E-04,-3.76466E-05,2.67019E-04,-3.76508E-05,2.64766E-04,-4.82401E-19,1.95272E-01,-1.30242E-01,-1.30242E-01,-3.90292E-02,-3.90292E-02,-9.07893E-02,-9.07893E-02,7.50213E-07,-5.64445E-07,-5.64445E-07,2.06822E-10,2.06822E-10,-1.12406E-06,-1.12406E-06
85,41,46,47,40,2.64766E-04,-4.82401E-19,2.67019E-04,-3.76508E-05,2.23330E-04,-3.46719E-05,2.22942E-04,-4.62614E-19,1.00320E-01,2.01590E-02,2.01590E-02,-2.52305E-02,-2.52305E-02,-5.32685E-02,-5.32685E-02,4.13927E-07,1.32039E-07,1.32039E-07,-1.48944E-07,-1.48944E-07,-6.59515E-07,-6.59515E-07
86,40,47,42,39,2.22942E-04,-4.62614E-19,2.23330E-04,-3.46719E-05,1.82366E-04,-3.23076E-05,1.81922E-04,-4.41430E-19,1.07927E-01,1.41189E-03,1.41189E-03,-2.44013E-02,-2.44013E-02,-6.05983E-02,-6.05983E-02,4.43617E-07,4.15822E-08,4.15822E-08,-1.18214E-07,-1.18214E-07,-7.50264E-07,-7.50264E-07
87,8,48,6,7,2.66002E-04,-1.09640E-04,2.66203E-04,-7.22405E-05,3.04785E-04,-7.26099E-05,3.04460E-04,-1.09912E-04,1.85637E-02,-8.29156E-03,-8.29156E-03,-9.22013E-03,-9.22013E-03,-9.43924E-03,-9.43924E-03,7.03010E-08,-2.63120E-08,-2.63120E-08,-3.20603E-08,-3.20603E-08,-1.16867E-07,-1.16867E-07
88,48,46,5,6,2.66203E-04,-7.22405E-05,2.67019E-04,-3.76508E-05,3.08011E-04,-3.76466E-05,3.04785E-04,-7.26099E-05,8.16456E-02,-4.78967E-02,-4.78967E-02,-1.82044E-02,-1.82044E-02,-4.04658E-02,-4.04658E-02,3.16741E-07,-2.02073E-07,-2.02073E-07,-1.82637E-08,-1.82637E-08,-5.01005E-07,-5.01005E-07
89,10,43,49,9,1.85435E-04,-1.02992E-04,1.83626E-04,-6.59394E-05,2.24780E-04,-7.00673E-05,2.25790E-04,-1.07782E-04,1.05155E-01,1.66079E-03,1.66079E-03,-9.31443E-02,-9.31443E-02,-2.72288E-02,-2.72288E-02,4.03768E-07,1.40972E-07,1.40972E-07,-4.45917E-07,-4.45917E-07,-3.37118E-07,-3.37118E-07
90,9,49,48,8,2.25790E-04,-1.07782E-04,2.24780E-04,-7.00673E-05,2.66203E-04,-7.22405E-05,2.66002E-04,-1.09640E-04,6.17337E-02,-4.62306E-03,-4.62306E-03,-4.37195E-02,-4.37195E-02,-2.63337E-02,-2.63337E-02,2.40508E-07,4.04418E-08,4.04418E-08,-2.01584E-07,-2.01584E-07,-3.26037E-07,-3.26037E-07
91,43,42,47,49,1.83626E-04,-6.59394E-05,1.82366E-04,-3.23076E-05,2.23330E-04,-3.46719E-05,2.24780E-04,-7.00673E-05,1.15469E-01,8.80275E-03,8.80275E-03,-6.55274E-02,-6.55274E-02,-5.28673E-02,-5.28673E-02,4.66218E-07,1.35528E-07,1.35528E-07,-3.24611E-07,-3.24611E-07,-6.54547E-07,-6.54547E-07
92,49,47,46,48,2.24780E-04,-7.00673E-05,2.23330E-04,-3.46719E-05,2.67019E-04,-3.76508E-05,2.66203E-04,-7.22405E-05,1.18250E-01,-1.05122E-02,-1.05122E-02,-5.72501E-02,-5.72501E-02,-6.10921E-02,-6.10921E-02,4.73577E-07,3.17278E-08,3.17278E-08,-2.57602E-07,-2.57602E-07,-7.56378E-07,-7.56378E-07
