Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-5.88208E-04,1.47260E-18,-5.89645E-04,1.04461E-04,-4.63658E-04,9.54596E-05,-4.61981E-04,1.33287E-18,3.78065E-01,-4.76238E-03,-4.76238E-03,9.30813E-02,9.30813E-02,2.11189E-01,2.11189E-01,1.55269E-06,-1.55651E-07,-1.55651E-07,4.50048E-07,4.50048E-07,2.61472E-06,2.61472E-06
79,38,44,34,35,-4.61981E-04,1.33287E-18,-4.63658E-04,9.54596E-05,-3.46865E-04,8.45305E-05,-3.45079E-04,1.16904E-18,3.92919E-01,-2.12022E-03,-2.12022E-03,1.14119E-01,1.14119E-01,2.16884E-01,2.16884E-01,1.60983E-06,-1.73124E-07,-1.73124E-07,5.46455E-07,5.46455E-07,2.68522E-06,2.68522E-06
80,11,45,43,10,-4.75358E-04,3.07959E-04,-4.68123E-04,1.96277E-04,-5.93719E-04,2.13202E-04,-5.99570E-04,3.33003E-04,4.60067E-01,-5.70992E-03,-5.70992E-03,4.38969E-01,4.38969E-01,7.40032E-02,7.40032E-02,1.74284E-06,-6.54288E-07,-6.54288E-07,2.09848E-06,2.09848E-06,9.16230E-07,9.16230E-07
81,45,44,42,43,-4.68123E-04,1.96277E-04,-4.63658E-04,9.54596E-05,-5.89645E-04,1.04461E-04,-5.93719E-04,2.13202E-04,4.01916E-01,-8.78812E-03,-8.78812E-03,2.69593E-01,2.69593E-01,1.69716E-01,1.69716E-01,1.59551E-06,-4.26981E-07,-4.26981E-07,1.29633E-06,1.29633E-06,2.10124E-06,2.10124E-06
82,12,33,45,11,-3.61358E-04,2.75450E-04,-3.52340E-04,1.74643E-04,-4.68123E-04,1.96277E-04,-4.75358E-04,3.07959E-04,5.81250E-01,-1.22920E-04,-1.22920E-04,5.68462E-01,5.68462E-01,6.98385E-02,6.98385E-02,2.18579E-06,-8.12675E-07,-8.12675E-07,2.70714E-06,2.70714E-06,8.64667E-07,8.64667E-07
83,33,34,44,45,-3.52340E-04,1.74643E-04,-3.46865E-04,8.45305E-05,-4.63658E-04,9.54596E-05,-4.68123E-04,1.96277E-04,4.49484E-01,-1.97194E-03,-1.97194E-03,3.41320E-01,3.41320E-01,1.68186E-01,1.68186E-01,1.75867E-06,-4.96990E-07,-4.96990E-07,1.62815E-06,1.62815E-06,2.08230E-06,2.08230E-06
84,4,5,46,41,-1.03968E-03,1.72717E-18,-9.95894E-04,1.21723E-04,-8.63356E-04,1.21737E-04,-8.56070E-04,1.55975E-18,6.31375E-01,4.21113E-01,4.21113E-01,1.26194E-01,1.26194E-01,2.93550E-01,2.93550E-01,2.42567E-06,1.82502E-06,1.82502E-06,-6.68718E-10,-6.68718E-10,3.63443E-06,3.63443E-06
85,41,46,47,40,-8.56070E-04,1.55975E-18,-8.63356E-04,1.21737E-04,-7.22094E-04,1.12105E-04,-7.20842E-04,1.49577E-18,3.24367E-01,-6.51801E-02,-6.51801E-02,8.15780E-02,8.15780E-02,1.72233E-01,1.72233E-01,1.33835E-06,-4.26922E-07,-4.26922E-07,4.81581E-07,4.81581E-07,2.13241E-06,2.13241E-06
86,40,47,42,39,-7.20842E-04,1.49577E-18,-7.22094E-04,1.12105E-04,-5.89645E-04,1.04461E-04,-5.88208E-04,1.47260E-18,3.48962E-01,-4.56506E-03,-4.56506E-03,7.88968E-02,7.88968E-02,1.95933E-01,1.95933E-01,1.43435E-06,-1.34448E-07,-1.34448E-07,3.82221E-07,3.82221E-07,2.42583E-06,2.42583E-06
87,8,48,6,7,-8.60067E-04,3.54501E-04,-8.60718E-04,2.33576E-04,-9.85464E-04,2.34770E-04,-9.84413E-04,3.55380E-04,6.00220E-02,2.68092E-02,2.68092E-02,2.98115E-02,2.98115E-02,3.05200E-02,3.05200E-02,2.27305E-07,8.50749E-08,8.50749E-08,1.03661E-07,1.03661E-07,3.77866E-07,3.77866E-07
88,48,46,5,6,-8.60718E-04,2.33576E-04,-8.63356E-04,1.21737E-04,-9.95894E-04,1.21723E-04,-9.85464E-04,2.34770E-04,2.63985E-01,1.54865E-01,1.54865E-01,5.88604E-02,5.88604E-02,1.30838E-01,1.30838E-01,1.02412E-06,6.53365E-07,6.53365E-07,5.90522E-08,5.90522E-08,1.61990E-06,1.61990E-06
89,10,43,49,9,-5.99570E-04,3.33003E-04,-5.93719E-04,2.13202E-04,-7.26784E-04,2.26549E-04,-7.30049E-04,3.48492E-04,3.39998E-01,-5.36985E-03,-5.36985E-03,3.01164E-01,3.01164E-01,8.80391E-02,8.80391E-02,1.30550E-06,-4.55805E-07,-4.55805E-07,1.44179E-06,1.44179E-06,1.09001E-06,1.09001E-06
90,9,49,48,8,-7.30049E-04,3.48492E-04,-7.26784E-04,2.26549E-04,-8.60718E-04,2.33576E-04,-8.60067E-04,3.54501E-04,1.99604E-01,1.49478E-02,1.49478E-02,1.41359E-01,1.41359E-01,8.51451E-02,8.51451E-02,7.77635E-07,-1.30761E-07,-1.30761E-07,6.51782E-07,6.51782E-07,1.05418E-06,1.05418E-06
91,43,42,47,49,-5.93719E-04,2.13202E-04,-5.89645E-04,1.04461E-04,-7.22094E-04,1.12105E-04,-7.26784E-04,2.26549E-04,3.73346E-01,-2.84620E-02,-2.84620E-02,2.11870E-01,2.11870E-01,1.70936E-01,1.70936E-01,1.50743E-06,-4.38205E-07,-4.38205E-07,1.04957E-06,1.04957E-06,2.11635E-06,2.11635E-06
