Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,5.56856E-04,-1.37594E-18,5.58215E-04,-9.88925E-05,4.38944E-04,-9.03713E-05,4.37357E-04,-1.27095E-18,3.57913E-01,4.50853E-03,4.50853E-03,-8.81198E-02,-8.81198E-02,-1.99932E-01,-1.99932E-01,1.46993E-06,1.47355E-07,1.47355E-07,-4.26059E-07,-4.26059E-07,-2.47535E-06,-2.47535E-06
79,38,44,34,35,4.37357E-04,-1.27095E-18,4.38944E-04,-9.03713E-05,3.28376E-04,-8.00248E-05,3.26686E-04,-1.13466E-18,3.71975E-01,2.00720E-03,2.00720E-03,-1.08037E-01,-1.08037E-01,-2.05323E-01,-2.05323E-01,1.52402E-06,1.63896E-07,1.63896E-07,-5.17327E-07,-5.17327E-07,-2.54210E-06,-2.54210E-06
80,11,45,43,10,4.50021E-04,-2.91544E-04,4.43171E-04,-1.85815E-04,5.62073E-04,-2.01838E-04,5.67611E-04,-3.15253E-04,4.35545E-01,5.40557E-03,5.40557E-03,-4.15570E-01,-4.15570E-01,-7.00587E-02,-7.00587E-02,1.64994E-06,6.19413E-07,6.19413E-07,-1.98663E-06,-1.98663E-06,-8.67393E-07,-8.67393E-07
81,45,44,42,43,4.43171E-04,-1.85815E-04,4.38944E-04,-9.03713E-05,5.58215E-04,-9.88925E-05,5.62073E-04,-2.01838E-04,3.80493E-01,8.31969E-03,8.31969E-03,-2.55223E-01,-2.55223E-01,-1.60669E-01,-1.60669E-01,1.51046E-06,4.04222E-07,4.04222E-07,-1.22723E-06,-1.22723E-06,-1.98924E-06,-1.98924E-06
82,12,33,45,11,3.42097E-04,-2.60768E-04,3.33559E-04,-1.65334E-04,4.43171E-04,-1.85815E-04,4.50021E-04,-2.91544E-04,5.50268E-01,1.16368E-04,1.16368E-04,-5.38162E-01,-5.38162E-01,-6.61159E-02,-6.61159E-02,2.06928E-06,7.69357E-07,7.69357E-07,-2.56284E-06,-2.56284E-06,-8.18578E-07,-8.18578E-07
83,33,34,44,45,3.33559E-04,-1.65334E-04,3.28376E-04,-8.00248E-05,4.38944E-04,-9.03713E-05,4.43171E-04,-1.85815E-04,4.25526E-01,1.86683E-03,1.86683E-03,-3.23127E-01,-3.23127E-01,-1.59221E-01,-1.59221E-01,1.66493E-06,4.70500E-07,4.70500E-07,-1.54137E-06,-1.54137E-06,-1.97131E-06,-1.97131E-06
84,4,5,46,41,9.84263E-04,-1.63510E-18,9.42810E-04,-1.15235E-04,8.17337E-04,-1.15248E-04,8.10439E-04,-1.47661E-18,5.97721E-01,-3.98667E-01,-3.98667E-01,-1.19467E-01,-1.19467E-01,-2.77903E-01,-2.77903E-01,2.29638E-06,-1.72775E-06,-1.72775E-06,6.33074E-10,6.33074E-10,-3.44070E-06,-3.44070E-06
85,41,46,47,40,8.10439E-04,-1.47661E-18,8.17337E-04,-1.15248E-04,6.83605E-04,-1.06129E-04,6.82419E-04,-1.41604E-18,3.07077E-01,6.17059E-02,6.17059E-02,-7.72297E-02,-7.72297E-02,-1.63053E-01,-1.63053E-01,1.26702E-06,4.04166E-07,4.04166E-07,-4.55912E-07,-4.55912E-07,-2.01875E-06,-2.01875E-06
86,40,47,42,39,6.82419E-04,-1.41604E-18,6.83605E-04,-1.06129E-04,5.58215E-04,-9.88925E-05,5.56856E-04,-1.37594E-18,3.30362E-01,4.32174E-03,4.32174E-03,-7.46914E-02,-7.46914E-02,-1.85489E-01,-1.85489E-01,1.35790E-06,1.27282E-07,1.27282E-07,-3.61847E-07,-3.61847E-07,-2.29653E-06,-2.29653E-06
87,8,48,6,7,8.14224E-04,-3.35605E-04,8.14839E-04,-2.21126E-04,9.32937E-04,-2.22256E-04,9.31942E-04,-3.36437E-04,5.68227E-02,-2.53802E-02,-2.53802E-02,-2.82225E-02,-2.82225E-02,-2.88932E-02,-2.88932E-02,2.15189E-07,-8.05402E-08,-8.05402E-08,-9.81354E-08,-9.81354E-08,-3.57725E-07,-3.57725E-07
88,48,46,5,6,8.14839E-04,-2.21126E-04,8.17337E-04,-1.15248E-04,9.42810E-04,-1.15235E-04,9.32937E-04,-2.22256E-04,2.49914E-01,-1.46610E-01,-1.46610E-01,-5.57230E-02,-5.57230E-02,-1.23864E-01,-1.23864E-01,9.69533E-07,-6.18539E-07,-6.18539E-07,-5.59046E-08,-5.59046E-08,-1.53356E-06,-1.53356E-06
89,10,43,49,9,5.67611E-04,-3.15253E-04,5.62073E-04,-2.01838E-04,6.88044E-04,-2.14474E-04,6.91136E-04,-3.29917E-04,3.21875E-01,5.08363E-03,5.08363E-03,-2.85112E-01,-2.85112E-01,-8.33464E-02,-8.33464E-02,1.23592E-06,4.31510E-07,4.31510E-07,-1.36494E-06,-1.36494E-06,-1.03191E-06,-1.03191E-06
90,9,49,48,8,6.91136E-04,-3.29917E-04,6.88044E-04,-2.14474E-04,8.14839E-04,-2.21126E-04,8.14224E-04,-3.35605E-04,1.88965E-01,-1.41510E-02,-1.41510E-02,-1.33824E-01,-1.33824E-01,-8.06066E-02,-8.06066E-02,7.36185E-07,1.23791E-07,1.23791E-07,-6.17040E-07,-6.17040E-07,-9.97987E-07,-9.97987E-07
91,43,42,47,49,5.62073E-04,-2.01838E-04,5.58215E-04,-9.88925E-05,6.83605E-04,-1.06129E-04,6.88044E-04,-2.14474E-04,3.53445E-01,2.69449E-02,2.69449E-02,-2.00577E-01,-2.00577E-01,-1.61825E-01,-1.61825E-01,1.42708E-06,4.14848E-07,4.14848E-07,-9.93622E-07,-9.93622E-07,-2.00355E-06,-2.00355E-06
92,49,47,46,48,6.88044E-04,-2.14474E-04,6.83605E-04,-1.06129E-04,8.17337E-04,-1.15248E-04,8.14839E-04,-2.21126E-04,3.61958E-01,-3.21774E-02,-3.21774E-02,-1.75241E-01,-1.75241E-01,-1.87001E-01,-1.87001E-01,1.44960E-06,9.71178E-08,9.71178E-08,-7.88511E-07,-7.88511E-07,-2.31525E-06,-2.31525E-06
