Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-1.03273E-04,2.59419E-19,-1.03525E-04,1.83404E-05,-8.14055E-05,1.67601E-05,-8.11111E-05,2.26628E-19,6.63777E-02,-8.36142E-04,-8.36142E-04,1.63425E-02,1.63425E-02,3.70790E-02,3.70790E-02,2.72609E-07,-2.73281E-08,-2.73281E-08,7.90159E-08,7.90159E-08,4.59073E-07,4.59073E-07
79,38,44,34,35,-8.11111E-05,2.26628E-19,-8.14055E-05,1.67601E-05,-6.08999E-05,1.48412E-05,-6.05864E-05,2.00416E-19,6.89856E-02,-3.72251E-04,-3.72251E-04,2.00362E-02,2.00362E-02,3.80787E-02,3.80787E-02,2.82642E-07,-3.03958E-08,-3.03958E-08,9.59423E-08,9.59423E-08,4.71451E-07,4.71451E-07
80,11,45,43,10,-8.34598E-05,5.40691E-05,-8.21894E-05,3.44608E-05,-1.04241E-04,3.74324E-05,-1.05268E-04,5.84662E-05,8.07751E-02,-1.00250E-03,-1.00250E-03,7.70707E-02,7.70707E-02,1.29929E-02,1.29929E-02,3.05994E-07,-1.14875E-07,-1.14875E-07,3.68436E-07,3.68436E-07,1.60865E-07,1.60865E-07
81,45,44,42,43,-8.21894E-05,3.44608E-05,-8.14055E-05,1.67601E-05,-1.03525E-04,1.83404E-05,-1.04241E-04,3.74324E-05,7.05654E-02,-1.54295E-03,-1.54295E-03,4.73330E-02,4.73330E-02,2.97974E-02,2.97974E-02,2.80127E-07,-7.49660E-08,-7.49660E-08,2.27600E-07,2.27600E-07,3.68920E-07,3.68920E-07
82,12,33,45,11,-6.34445E-05,4.83615E-05,-6.18611E-05,3.06624E-05,-8.21894E-05,3.44608E-05,-8.34598E-05,5.40691E-05,1.02051E-01,-2.15814E-05,-2.15814E-05,9.98063E-02,9.98063E-02,1.22617E-02,1.22617E-02,3.83765E-07,-1.42683E-07,-1.42683E-07,4.75299E-07,4.75299E-07,1.51812E-07,1.51812E-07
83,33,34,44,45,-6.18611E-05,3.06624E-05,-6.08999E-05,1.48412E-05,-8.14055E-05,1.67601E-05,-8.21894E-05,3.44608E-05,7.89170E-02,-3.46217E-04,-3.46217E-04,5.99264E-02,5.99264E-02,2.95288E-02,2.95288E-02,3.08773E-07,-8.72577E-08,-8.72577E-08,2.85858E-07,2.85858E-07,3.65595E-07,3.65595E-07
84,4,5,46,41,-1.82539E-04,3.03242E-19,-1.74851E-04,2.13712E-05,-1.51581E-04,2.13736E-05,-1.50302E-04,2.73849E-19,1.10852E-01,7.39358E-02,7.39358E-02,2.21561E-02,2.21561E-02,5.15392E-02,5.15392E-02,4.25881E-07,3.20424E-07,3.20424E-07,-1.17408E-10,-1.17408E-10,6.38105E-07,6.38105E-07
85,41,46,47,40,-1.50302E-04,2.73849E-19,-1.51581E-04,2.13736E-05,-1.26780E-04,1.96825E-05,-1.26560E-04,2.62616E-19,5.69498E-02,-1.14438E-02,-1.14438E-02,1.43228E-02,1.43228E-02,3.02394E-02,3.02394E-02,2.34978E-07,-7.49556E-08,-7.49556E-08,8.45523E-08,8.45523E-08,3.74393E-07,3.74393E-07
86,40,47,42,39,-1.26560E-04,2.62616E-19,-1.26780E-04,1.96825E-05,-1.03525E-04,1.83404E-05,-1.03273E-04,2.59419E-19,6.12681E-02,-8.01499E-04,-8.01499E-04,1.38521E-02,1.38521E-02,3.44004E-02,3.44004E-02,2.51832E-07,-2.36054E-08,-2.36054E-08,6.71074E-08,6.71074E-08,4.25909E-07,4.25909E-07
87,8,48,6,7,-1.51004E-04,6.22406E-05,-1.51118E-04,4.10094E-05,-1.73020E-04,4.12191E-05,-1.72836E-04,6.23949E-05,1.05382E-02,4.70695E-03,4.70695E-03,5.23408E-03,5.23408E-03,5.35846E-03,5.35846E-03,3.99084E-08,1.49368E-08,1.49368E-08,1.82000E-08,1.82000E-08,6.63429E-08,6.63429E-08
88,48,46,5,6,-1.51118E-04,4.10094E-05,-1.51581E-04,2.13736E-05,-1.74851E-04,2.13712E-05,-1.73020E-04,4.12191E-05,4.63485E-02,2.71900E-02,2.71900E-02,1.03343E-02,1.03343E-02,2.29716E-02,2.29716E-02,1.79807E-07,1.14713E-07,1.14713E-07,1.03679E-08,1.03679E-08,2.84410E-07,2.84410E-07
89,10,43,49,9,-1.05268E-04,5.84662E-05,-1.04241E-04,3.74324E-05,-1.27603E-04,3.97758E-05,-1.28176E-04,6.11856E-05,5.96942E-02,-9.42797E-04,-9.42797E-04,5.28761E-02,5.28761E-02,1.54572E-02,1.54572E-02,2.29210E-07,-8.00268E-08,-8.00268E-08,2.53138E-07,2.53138E-07,1.91375E-07,1.91375E-07
