Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-4.98571E-04,-1.79988E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.17037E-06
2,1,3,-1,54,0,0.0,0.0,-4.99103E-04,-1.18903E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.14150E-06
3,2,4,-1,56,0,0.0,0.0,-5.04385E-04,-6.16485E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.84236E-06
4,3,5,-1,41,0,-4.607899648050604,0.0,-5.26561E-04,8.74749E-19,0.00000E+00,0.00000E+00,0.00000E+00,8.71194E-06
5,4,6,-1,46,0,0.0,0.0,-5.04385E-04,6.16485E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.84236E-06
6,5,7,-1,48,0,0.0,0.0,-4.99103E-04,1.18903E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.14150E-06
7,6,-1,-1,8,0,0.0,0.0,-4.98571E-04,1.79988E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.17037E-06
8,48,-1,7,9,0,0.0,0.0,-4.35594E-04,1.79542E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.29229E-06
9,49,-1,8,10,0,0.0,0.0,-3.69744E-04,1.76499E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.33576E-06
10,43,-1,9,11,0,0.0,0.0,-3.03661E-04,1.68654E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.28584E-06
11,45,-1,10,12,0,0.0,0.0,-2.40752E-04,1.55971E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.85242E-06
12,33,-1,11,13,0,0.0,0.0,-1.83015E-04,1.39506E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.27893E-06
13,69,-1,12,14,0,0.0,0.0,-1.31459E-04,1.19396E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.60374E-06
14,67,-1,13,15,0,0.0,0.0,-8.71537E-05,9.57278E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.85990E-06
15,63,-1,14,16,0,0.0,0.0,-5.12507E-05,6.86189E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.84542E-06
16,65,-1,15,17,0,0.0,0.0,-2.39913E-05,3.80709E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.58462E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-2.39913E-05,-3.80709E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.58462E-06
25,-1,70,26,24,0,0.0,0.0,-5.12507E-05,-6.86189E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.84542E-06
26,-1,75,27,25,0,0.0,0.0,-8.71537E-05,-9.57278E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.85990E-06
27,-1,74,28,26,0,0.0,0.0,-1.31459E-04,-1.19396E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.60374E-06
28,-1,37,29,27,0,0.0,0.0,-1.83015E-04,-1.39506E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.27893E-06
