Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,2.36719E-05,8.54573E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.92966E-07
2,1,3,-1,54,0,0.0,0.0,2.36972E-05,5.64546E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.91596E-07
3,2,4,-1,56,0,0.0,0.0,2.39480E-05,2.92704E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.77393E-07
4,3,5,-1,41,0,0.21878102844443426,0.0,2.50009E-05,-4.15327E-20,0.00000E+00,0.00000E+00,0.00000E+00,-4.13639E-07
5,4,6,-1,46,0,0.0,0.0,2.39480E-05,-2.92704E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.77393E-07
6,5,7,-1,48,0,0.0,0.0,2.36972E-05,-5.64546E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.91596E-07
7,6,-1,-1,8,0,0.0,0.0,2.36719E-05,-8.54573E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.92966E-07
8,48,-1,7,9,0,0.0,0.0,2.06818E-05,-8.52459E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.98755E-07
9,49,-1,8,10,0,0.0,0.0,1.75553E-05,-8.38010E-06,0.00000E+00,0.00000E+00,0.00000E+00,-3.00819E-07
10,43,-1,9,11,0,0.0,0.0,1.44177E-05,-8.00764E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.98449E-07
11,45,-1,10,12,0,0.0,0.0,1.14308E-05,-7.40541E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.77870E-07
12,33,-1,11,13,0,0.0,0.0,8.68948E-06,-6.62368E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.50641E-07
13,69,-1,12,14,0,0.0,0.0,6.24160E-06,-5.66887E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.18584E-07
14,67,-1,13,15,0,0.0,0.0,4.13802E-06,-4.54511E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.83266E-07
15,63,-1,14,16,0,0.0,0.0,2.43336E-06,-3.25800E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.35099E-07
16,65,-1,15,17,0,0.0,0.0,1.13909E-06,-1.80759E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.22717E-07
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
