Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,7.68332E-05,-1.87727E-19,7.70208E-05,-1.36449E-05,6.05641E-05,-1.24692E-05,6.03451E-05,-1.71874E-19,4.93837E-02,6.22073E-04,6.22073E-04,-1.21585E-02,-1.21585E-02,-2.75860E-02,-2.75860E-02,2.02816E-07,2.03315E-08,2.03315E-08,-5.87863E-08,-5.87863E-08,-3.41541E-07,-3.41541E-07
79,38,44,34,35,6.03451E-05,-1.71874E-19,6.05641E-05,-1.24692E-05,4.53084E-05,-1.10416E-05,4.50751E-05,-1.54662E-19,5.13240E-02,2.76948E-04,2.76948E-04,-1.49065E-02,-1.49065E-02,-2.83298E-02,-2.83298E-02,2.10280E-07,2.26139E-08,2.26139E-08,-7.13792E-08,-7.13792E-08,-3.50750E-07,-3.50750E-07
80,11,45,43,10,6.20924E-05,-4.02264E-05,6.11473E-05,-2.56381E-05,7.75530E-05,-2.78490E-05,7.83172E-05,-4.34977E-05,6.00951E-02,7.45844E-04,7.45844E-04,-5.73391E-02,-5.73391E-02,-9.66647E-03,-9.66647E-03,2.27654E-07,8.54646E-08,8.54646E-08,-2.74109E-07,-2.74109E-07,-1.19680E-07,-1.19680E-07
81,45,44,42,43,6.11473E-05,-2.56381E-05,6.05641E-05,-1.24692E-05,7.70208E-05,-1.36449E-05,7.75530E-05,-2.78490E-05,5.24993E-02,1.14792E-03,1.14792E-03,-3.52148E-02,-3.52148E-02,-2.21686E-02,-2.21686E-02,2.08409E-07,5.57732E-08,5.57732E-08,-1.69330E-07,-1.69330E-07,-2.74469E-07,-2.74469E-07
82,12,33,45,11,4.72014E-05,-3.59800E-05,4.60235E-05,-2.28123E-05,6.11473E-05,-2.56381E-05,6.20924E-05,-4.02264E-05,7.59242E-02,1.60562E-05,1.60562E-05,-7.42539E-02,-7.42539E-02,-9.12246E-03,-9.12246E-03,2.85513E-07,1.06153E-07,1.06153E-07,-3.53613E-07,-3.53613E-07,-1.12945E-07,-1.12945E-07
83,33,34,44,45,4.60235E-05,-2.28123E-05,4.53084E-05,-1.10416E-05,6.05641E-05,-1.24692E-05,6.11473E-05,-2.56381E-05,5.87127E-02,2.57579E-04,2.57579E-04,-4.45840E-02,-4.45840E-02,-2.19689E-02,-2.19689E-02,2.29721E-07,6.49180E-08,6.49180E-08,-2.12673E-07,-2.12673E-07,-2.71995E-07,-2.71995E-07
84,4,5,46,41,1.35805E-04,-2.25606E-19,1.30086E-04,-1.58998E-05,1.12774E-04,-1.59015E-05,1.11822E-04,-2.03738E-19,8.24716E-02,-5.50068E-02,-5.50068E-02,-1.64837E-02,-1.64837E-02,-3.83442E-02,-3.83442E-02,3.16847E-07,-2.38389E-07,-2.38389E-07,8.73495E-11,8.73495E-11,-4.74737E-07,-4.74737E-07
85,41,46,47,40,1.11822E-04,-2.03738E-19,1.12774E-04,-1.59015E-05,9.43216E-05,-1.46434E-05,9.41580E-05,-1.95381E-19,4.23695E-02,8.51398E-03,8.51398E-03,-1.06559E-02,-1.06559E-02,-2.24975E-02,-2.24975E-02,1.74819E-07,5.57655E-08,5.57655E-08,-6.29052E-08,-6.29052E-08,-2.78541E-07,-2.78541E-07
86,40,47,42,39,9.41580E-05,-1.95381E-19,9.43216E-05,-1.46434E-05,7.70208E-05,-1.36449E-05,7.68332E-05,-1.87727E-19,4.55823E-02,5.96299E-04,5.96299E-04,-1.03057E-02,-1.03057E-02,-2.55932E-02,-2.55932E-02,1.87358E-07,1.75619E-08,1.75619E-08,-4.99266E-08,-4.99266E-08,-3.16868E-07,-3.16868E-07
87,8,48,6,7,1.12344E-04,-4.63058E-05,1.12429E-04,-3.05102E-05,1.28724E-04,-3.06662E-05,1.28586E-04,-4.64206E-05,7.84022E-03,-3.50188E-03,-3.50188E-03,-3.89405E-03,-3.89405E-03,-3.98659E-03,-3.98659E-03,2.96911E-08,-1.11127E-08,-1.11127E-08,-1.35404E-08,-1.35404E-08,-4.93578E-08,-4.93578E-08
88,48,46,5,6,1.12429E-04,-3.05102E-05,1.12774E-04,-1.59015E-05,1.30086E-04,-1.58998E-05,1.28724E-04,-3.06662E-05,3.44824E-02,-2.02288E-02,-2.02288E-02,-7.68848E-03,-7.68848E-03,-1.70904E-02,-1.70904E-02,1.33773E-07,-8.53441E-08,-8.53441E-08,-7.71354E-09,-7.71354E-09,-2.11596E-07,-2.11596E-07
89,10,43,49,9,7.83172E-05,-4.34977E-05,7.75530E-05,-2.78490E-05,9.49342E-05,-2.95924E-05,9.53608E-05,-4.55209E-05,4.44113E-02,7.01423E-04,7.01423E-04,-3.93388E-02,-3.93388E-02,-1.14999E-02,-1.14999E-02,1.70528E-07,5.95384E-08,5.95384E-08,-1.88330E-07,-1.88330E-07,-1.42379E-07,-1.42379E-07
90,9,49,48,8,9.53608E-05,-4.55209E-05,9.49342E-05,-2.95924E-05,1.12429E-04,-3.05102E-05,1.12344E-04,-4.63058E-05,2.60727E-02,-1.95252E-03,-1.95252E-03,-1.84646E-02,-1.84646E-02,-1.11219E-02,-1.11219E-02,1.01577E-07,1.70803E-08,1.70803E-08,-8.51373E-08,-8.51373E-08,-1.37699E-07,-1.37699E-07
91,43,42,47,49,7.75530E-05,-2.78490E-05,7.70208E-05,-1.36449E-05,9.43216E-05,-1.46434E-05,9.49342E-05,-2.95924E-05,4.87673E-02,3.71777E-03,3.71777E-03,-2.76750E-02,-2.76750E-02,-2.23281E-02,-2.23281E-02,1.96904E-07,5.72394E-08,5.72394E-08,-1.37097E-07,-1.37097E-07,-2.76443E-07,-2.76443E-07
92,49,47,46,48,9.49342E-05,-2.95924E-05,9.43216E-05,-1.46434E-05,1.12774E-04,-1.59015E-05,1.12429E-04,-3.05102E-05,4.99418E-02,-4.43974E-03,-4.43974E-03,-2.41791E-02,-2.41791E-02,-2.58018E-02,-2.58018E-02,2.00012E-07,1.34000E-08,1.34000E-08,-1.08796E-07,-1.08796E-07,-3.19450E-07,-3.19450E-07
93,30,50,52,29,7.83172E-05,4.34977E-05,7.75530E-05,2.78490E-05,6.11473E-05,2.56381E-05,6.20924E-05,4.02264E-05,6.00951E-02,-7.45844E-04,-7.45844E-04,5.73391E-02,5.73391E-02,-9.66647E-03,-9.66647E-03,2.27654E-07,-8.54646E-08,-8.54646E-08,2.74109E-07,2.74109E-07,-1.19680E-07,-1.19680E-07
94,29,52,37,28,6.20924E-05,4.02264E-05,6.11473E-05,2.56381E-05,4.60235E-05,2.28123E-05,4.72014E-05,3.59800E-05,7.59242E-02,-1.60562E-05,-1.60562E-05,7.42539E-02,7.42539E-02,-9.12246E-03,-9.12246E-03,2.85513E-07,-1.06153E-07,-1.06153E-07,3.53613E-07,3.53613E-07,-1.12945E-07,-1.12945E-07
95,38,53,51,39,6.03451E-05,-1.71874E-19,6.05641E-05,1.24692E-05,7.70208E-05,1.36449E-05,7.68332E-05,-1.87727E-19,5.24993E-02,-1.14792E-03,-1.14792E-03,3.52148E-02,3.52148E-02,-2.21686E-02,-2.21686E-02,2.08409E-07,-5.57732E-08,-5.57732E-08,1.69330E-07,1.69330E-07,-2.74469E-07,-2.74469E-07
96,53,52,50,51,6.05641E-05,1.24692E-05,6.11473E-05,2.56381E-05,7.75530E-05,2.78490E-05,7.70208E-05,1.36449E-05,5.87127E-02,-2.57579E-04,-2.57579E-04,4.45840E-02,4.45840E-02,-2.19689E-02,-2.19689E-02,2.29721E-07,-6.49180E-08,-6.49180E-08,2.12673E-07,2.12673E-07,-2.71995E-07,-2.71995E-07
97,35,36,53,38,4.50751E-05,-1.54662E-19,4.53084E-05,1.10416E-05,6.05641E-05,1.24692E-05,6.03451E-05,-1.71874E-19,4.93837E-02,-6.22073E-04,-6.22073E-04,1.21585E-02,1.21585E-02,-2.75860E-02,-2.75860E-02,2.02816E-07,-2.03315E-08,-2.03315E-08,5.87863E-08,5.87863E-08,-3.41541E-07,-3.41541E-07
98,36,37,52,53,4.53084E-05,1.10416E-05,4.60235E-05,2.28123E-05,6.11473E-05,2.56381E-05,6.05641E-05,1.24692E-05,5.13240E-02,-2.76948E-04,-2.76948E-04,1.49065E-02,1.49065E-02,-2.83298E-02,-2.83298E-02,2.10280E-07,-2.26139E-08,-2.26139E-08,7.13792E-08,7.13792E-08,-3.50750E-07,-3.50750E-07
99,1,2,54,32,1.28586E-04,4.64206E-05,1.28724E-04,3.06662E-05,1.12429E-04,3.05102E-05,1.12344E-04,4.63058E-05,7.84022E-03,3.50188E-03,3.50188E-03,3.89405E-03,3.89405E-03,-3.98659E-03,-3.98659E-03,2.96911E-08,1.11127E-08,1.11127E-08,1.35404E-08,1.35404E-08,-4.93578E-08,-4.93578E-08
100,32,54,55,31,1.12344E-04,4.63058E-05,1.12429E-04,3.05102E-05,9.49342E-05,2.95924E-05,9.53608E-05,4.55209E-05,2.60727E-02,1.95252E-03,1.95252E-03,1.84646E-02,1.84646E-02,-1.11219E-02,-1.11219E-02,1.01577E-07,-1.70803E-08,-1.70803E-08,8.51373E-08,8.51373E-08,-1.37699E-07,-1.37699E-07
