Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-5.94065E-04,-2.14462E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.35221E-06
2,1,3,-1,54,0,0.0,0.0,-5.94699E-04,-1.41677E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.31782E-06
3,2,4,-1,56,0,0.0,0.0,-6.00993E-04,-7.34564E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.96138E-06
4,3,5,-1,41,0,-5.490479738206597,0.0,-6.27417E-04,1.04229E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.03806E-05
5,4,6,-1,46,0,0.0,0.0,-6.00993E-04,7.34564E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.96138E-06
6,5,7,-1,48,0,0.0,0.0,-5.94699E-04,1.41677E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.31782E-06
7,6,-1,-1,8,0,0.0,0.0,-5.94065E-04,2.14462E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.35221E-06
8,48,-1,7,9,0,0.0,0.0,-5.19026E-04,2.13931E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.49750E-06
9,49,-1,8,10,0,0.0,0.0,-4.40564E-04,2.10305E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.54928E-06
10,43,-1,9,11,0,0.0,0.0,-3.61823E-04,2.00958E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.48981E-06
11,45,-1,10,12,0,0.0,0.0,-2.86865E-04,1.85845E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.97337E-06
12,33,-1,11,13,0,0.0,0.0,-2.18069E-04,1.66226E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.29003E-06
13,69,-1,12,14,0,0.0,0.0,-1.56638E-04,1.42265E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.48553E-06
14,67,-1,13,15,0,0.0,0.0,-1.03847E-04,1.14063E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.59921E-06
15,63,-1,14,16,0,0.0,0.0,-6.10671E-05,8.17619E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.39043E-06
16,65,-1,15,17,0,0.0,0.0,-2.85865E-05,4.53628E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.07967E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-2.85865E-05,-4.53628E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.07967E-06
25,-1,70,26,24,0,0.0,0.0,-6.10671E-05,-8.17619E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.39043E-06
26,-1,75,27,25,0,0.0,0.0,-1.03847E-04,-1.14063E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.59921E-06
27,-1,74,28,26,0,0.0,0.0,-1.56638E-04,-1.42265E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.48553E-06
28,-1,37,29,27,0,0.0,0.0,-2.18069E-04,-1.66226E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.29003E-06
29,-1,52,30,28,0,0.0,0.0,-2.86865E-04,-1.85845E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.97337E-06
30,-1,50,31,29,0,0.0,0.0,-3.61823E-04,-2.00958E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.48981E-06
31,-1,55,32,30,0,0.0,0.0,-4.40564E-04,-2.10305E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.54928E-06
32,-1,54,1,31,0,0.0,0.0,-5.19026E-04,-2.13931E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.49750E-06
33,34,12,45,69,0,0.0,0.0,-2.12627E-04,1.05392E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.21980E-06
34,35,33,44,68,0,0.0,0.0,-2.09323E-04,5.10117E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.99520E-06
35,36,34,38,61,0,0.0,0.0,-2.08245E-04,6.77726E-19,0.00000E+00,0.00000E+00,0.00000E+00,5.92411E-06
36,37,35,53,76,0,0.0,0.0,-2.09323E-04,-5.10117E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.99520E-06
37,28,36,52,74,0,0.0,0.0,-2.12627E-04,-1.05392E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.21980E-06
38,53,44,39,35,0,0.0,0.0,-2.78792E-04,7.66806E-19,0.00000E+00,0.00000E+00,0.00000E+00,6.53597E-06
39,51,42,40,38,0,0.0,0.0,-3.54967E-04,8.51054E-19,0.00000E+00,0.00000E+00,0.00000E+00,7.15863E-06
40,57,47,41,39,0,0.0,0.0,-4.35007E-04,9.02656E-19,0.00000E+00,0.00000E+00,0.00000E+00,7.12136E-06
41,56,46,4,40,0,0.0,0.0,-5.16614E-04,9.41265E-19,0.00000E+00,0.00000E+00,0.00000E+00,8.86346E-06
42,39,43,47,44,0,0.0,0.0,-3.55834E-04,6.30389E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.04990E-06
43,42,10,49,45,0,0.0,0.0,-3.58293E-04,1.28662E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.42111E-06
44,38,45,42,34,0,0.0,0.0,-2.79804E-04,5.76071E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.66583E-06
45,44,11,43,33,0,0.0,0.0,-2.82499E-04,1.18447E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.86339E-06
46,41,48,5,47,0,0.0,0.0,-5.21010E-04,7.34645E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.61576E-06
47,40,49,46,42,0,0.0,0.0,-4.35763E-04,6.76521E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.74489E-06
48,46,8,6,49,0,0.0,0.0,-5.19418E-04,1.40956E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.29633E-06
49,47,9,48,43,0,0.0,0.0,-4.38593E-04,1.36716E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.64972E-06
50,30,51,55,52,0,0.0,0.0,-3.58293E-04,-1.28662E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.42111E-06
51,50,39,57,53,0,0.0,0.0,-3.55834E-04,-6.30389E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.04990E-06
52,29,53,50,37,0,0.0,0.0,-2.82499E-04,-1.18447E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.86339E-06
53,52,38,51,36,0,0.0,0.0,-2.79804E-04,-5.76071E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.66583E-06
54,32,56,2,55,0,0.0,0.0,-5.19418E-04,-1.40956E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.29633E-06
55,31,57,54,50,0,0.0,0.0,-4.38593E-04,-1.36716E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.64972E-06
56,54,41,3,57,0,0.0,0.0,-5.21010E-04,-7.34645E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.61576E-06
57,55,40,56,51,0,0.0,0.0,-4.35763E-04,-6.76521E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.74489E-06
58,73,64,59,20,0,0.0,0.0,-1.45257E-05,1.29425E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.68353E-06
59,71,62,60,58,0,0.0,0.0,-4.56142E-05,2.74569E-19,0.00000E+00,0.00000E+00,0.00000E+00,2.97154E-06
60,77,66,61,59,0,0.0,0.0,-8.99121E-05,4.29191E-19,0.00000E+00,0.00000E+00,0.00000E+00,4.17139E-06
61,76,68,35,60,0,0.0,0.0,-1.44771E-04,5.58548E-19,0.00000E+00,0.00000E+00,0.00000E+00,5.13762E-06
62,59,63,66,64,0,0.0,0.0,-4.70860E-05,2.22969E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.13671E-06
63,62,15,67,65,0,0.0,0.0,-5.23929E-05,4.85658E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.55788E-06
64,58,65,62,19,0,0.0,0.0,-1.52785E-05,1.09511E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.69980E-06
65,64,16,63,18,0,0.0,0.0,-1.84411E-05,2.32452E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.14556E-06
66,60,67,68,62,0,0.0,0.0,-9.15689E-05,3.34400E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.27411E-06
67,66,14,69,63,0,0.0,0.0,-9.62724E-05,7.04815E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.44633E-06
68,61,69,34,66,0,0.0,0.0,-1.46108E-04,4.30036E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.19429E-06
69,68,13,33,67,0,0.0,0.0,-1.50060E-04,8.94060E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.42004E-06
70,25,71,75,72,0,0.0,0.0,-5.23929E-05,-4.85658E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.55788E-06
71,70,59,77,73,0,0.0,0.0,-4.70860E-05,-2.22969E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.13671E-06
72,24,73,70,22,0,0.0,0.0,-1.84411E-05,-2.32452E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.14556E-06
73,72,58,71,21,0,0.0,0.0,-1.52785E-05,-1.09511E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.69980E-06
74,27,76,37,75,0,0.0,0.0,-1.50060E-04,-8.94060E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.42004E-06
75,26,77,74,70,0,0.0,0.0,-9.62724E-05,-7.04815E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.44633E-06
76,74,61,36,77,0,0.0,0.0,-1.46108E-04,-4.30036E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.19429E-06
77,75,60,76,71,0,0.0,0.0,-9.15689E-05,-3.34400E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.27411E-06
