Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-4.48373E-04,-1.61866E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.54912E-06
2,1,3,-1,54,0,0.0,0.0,-4.48852E-04,-1.06931E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.52316E-06
3,2,4,-1,56,0,0.0,0.0,-4.53602E-04,-5.54416E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.25413E-06
4,3,5,-1,41,0,-4.143965323826064,0.0,-4.73546E-04,7.86677E-19,0.00000E+00,0.00000E+00,0.00000E+00,7.83480E-06
5,4,6,-1,46,0,0.0,0.0,-4.53602E-04,5.54416E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.25413E-06
6,5,7,-1,48,0,0.0,0.0,-4.48852E-04,1.06931E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.52316E-06
7,6,-1,-1,8,0,0.0,0.0,-4.48373E-04,1.61866E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.54912E-06
8,48,-1,7,9,0,0.0,0.0,-3.91737E-04,1.61466E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.65877E-06
9,49,-1,8,10,0,0.0,0.0,-3.32518E-04,1.58729E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.69786E-06
10,43,-1,9,11,0,0.0,0.0,-2.73088E-04,1.51674E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.65297E-06
11,45,-1,10,12,0,0.0,0.0,-2.16513E-04,1.40267E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.26319E-06
12,33,-1,11,13,0,0.0,0.0,-1.64589E-04,1.25460E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.74743E-06
13,69,-1,12,14,0,0.0,0.0,-1.18223E-04,1.07375E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.14023E-06
14,67,-1,13,15,0,0.0,0.0,-7.83789E-05,8.60897E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.47128E-06
15,63,-1,14,16,0,0.0,0.0,-4.60907E-05,6.17102E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.55894E-06
16,65,-1,15,17,0,0.0,0.0,-2.15758E-05,3.42378E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.32439E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-2.15758E-05,-3.42378E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.32439E-06
