Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-6.11365E-04,1.52467E-18,-6.12858E-04,1.08573E-04,-4.81911E-04,9.92175E-05,-4.80168E-04,1.39390E-18,3.92948E-01,-4.94986E-03,-4.94986E-03,9.67456E-02,9.67456E-02,2.19503E-01,2.19503E-01,1.61382E-06,-1.61779E-07,-1.61779E-07,4.67765E-07,4.67765E-07,2.71766E-06,2.71766E-06
79,38,44,34,35,-4.80168E-04,1.39390E-18,-4.81911E-04,9.92175E-05,-3.60520E-04,8.78582E-05,-3.58664E-04,1.24119E-18,4.08387E-01,-2.20368E-03,-2.20368E-03,1.18612E-01,1.18612E-01,2.25422E-01,2.25422E-01,1.67321E-06,-1.79939E-07,-1.79939E-07,5.67967E-07,5.67967E-07,2.79093E-06,2.79093E-06
80,11,45,43,10,-4.94072E-04,3.20083E-04,-4.86552E-04,2.04004E-04,-6.17092E-04,2.21596E-04,-6.23173E-04,3.46113E-04,4.78179E-01,-5.93471E-03,-5.93471E-03,4.56249E-01,4.56249E-01,7.69165E-02,7.69165E-02,1.81145E-06,-6.80046E-07,-6.80046E-07,2.18109E-06,2.18109E-06,9.52300E-07,9.52300E-07
81,45,44,42,43,-4.86552E-04,2.04004E-04,-4.81911E-04,9.92175E-05,-6.12858E-04,1.08573E-04,-6.17092E-04,2.21596E-04,4.17739E-01,-9.13408E-03,-9.13408E-03,2.80206E-01,2.80206E-01,1.76397E-01,1.76397E-01,1.65832E-06,-4.43790E-07,-4.43790E-07,1.34736E-06,1.34736E-06,2.18396E-06,2.18396E-06
82,12,33,45,11,-3.75584E-04,2.86294E-04,-3.66210E-04,1.81518E-04,-4.86552E-04,2.04004E-04,-4.94072E-04,3.20083E-04,6.04132E-01,-1.27759E-04,-1.27759E-04,5.90841E-01,5.90841E-01,7.25878E-02,7.25878E-02,2.27184E-06,-8.44667E-07,-8.44667E-07,2.81371E-06,2.81371E-06,8.98706E-07,8.98706E-07
83,33,34,44,45,-3.66210E-04,1.81518E-04,-3.60520E-04,8.78582E-05,-4.81911E-04,9.92175E-05,-4.86552E-04,2.04004E-04,4.67179E-01,-2.04957E-03,-2.04957E-03,3.54757E-01,3.54757E-01,1.74807E-01,1.74807E-01,1.82790E-06,-5.16555E-07,-5.16555E-07,1.69225E-06,1.69225E-06,2.16428E-06,2.16428E-06
84,4,5,46,41,-1.08061E-03,1.79516E-18,-1.03510E-03,1.26515E-04,-8.97344E-04,1.26529E-04,-8.89771E-04,1.62115E-18,6.56230E-01,4.37691E-01,4.37691E-01,1.31161E-01,1.31161E-01,3.05106E-01,3.05106E-01,2.52116E-06,1.89687E-06,1.89687E-06,-6.95044E-10,-6.95044E-10,3.77750E-06,3.77750E-06
85,41,46,47,40,-8.89771E-04,1.62115E-18,-8.97344E-04,1.26529E-04,-7.50521E-04,1.16518E-04,-7.49219E-04,1.55466E-18,3.37136E-01,-6.77461E-02,-6.77461E-02,8.47895E-02,8.47895E-02,1.79014E-01,1.79014E-01,1.39104E-06,-4.43728E-07,-4.43728E-07,5.00539E-07,5.00539E-07,2.21636E-06,2.21636E-06
86,40,47,42,39,-7.49219E-04,1.55466E-18,-7.50521E-04,1.16518E-04,-6.12858E-04,1.08573E-04,-6.11365E-04,1.52467E-18,3.62700E-01,-4.74478E-03,-4.74478E-03,8.20028E-02,8.20028E-02,2.03646E-01,2.03646E-01,1.49082E-06,-1.39741E-07,-1.39741E-07,3.97268E-07,3.97268E-07,2.52133E-06,2.52133E-06
87,8,48,6,7,-8.93926E-04,3.68457E-04,-8.94602E-04,2.42771E-04,-1.02426E-03,2.44012E-04,-1.02317E-03,3.69370E-04,6.23849E-02,2.78646E-02,2.78646E-02,3.09851E-02,3.09851E-02,3.17215E-02,3.17215E-02,2.36253E-07,8.84240E-08,8.84240E-08,1.07742E-07,1.07742E-07,3.92742E-07,3.92742E-07
88,48,46,5,6,-8.94602E-04,2.42771E-04,-8.97344E-04,1.26529E-04,-1.03510E-03,1.26515E-04,-1.02426E-03,2.44012E-04,2.74378E-01,1.60961E-01,1.60961E-01,6.11776E-02,6.11776E-02,1.35989E-01,1.35989E-01,1.06444E-06,6.79086E-07,6.79086E-07,6.13769E-08,6.13769E-08,1.68367E-06,1.68367E-06
89,10,43,49,9,-6.23173E-04,3.46113E-04,-6.17092E-04,2.21596E-04,-7.55395E-04,2.35468E-04,-7.58789E-04,3.62211E-04,3.53383E-01,-5.58125E-03,-5.58125E-03,3.13020E-01,3.13020E-01,9.15049E-02,9.15049E-02,1.35690E-06,-4.73749E-07,-4.73749E-07,1.49855E-06,1.49855E-06,1.13292E-06,1.13292E-06
90,9,49,48,8,-7.58789E-04,3.62211E-04,-7.55395E-04,2.35468E-04,-8.94602E-04,2.42771E-04,-8.93926E-04,3.68457E-04,2.07462E-01,1.55362E-02,1.55362E-02,1.46923E-01,1.46923E-01,8.84970E-02,8.84970E-02,8.08249E-07,-1.35908E-07,-1.35908E-07,6.77441E-07,6.77441E-07,1.09568E-06,1.09568E-06
