Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,1.49641E-04,5.40214E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.85197E-06
2,1,3,-1,54,0,0.0,0.0,1.49801E-04,3.56875E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.84331E-06
3,2,4,-1,56,0,0.0,0.0,1.51386E-04,1.85032E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.75352E-06
4,3,5,-1,41,0,1.3830137423797755,0.0,1.58042E-04,-2.62547E-19,0.00000E+00,0.00000E+00,0.00000E+00,-2.61480E-06
5,4,6,-1,46,0,0.0,0.0,1.51386E-04,-1.85032E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.75352E-06
6,5,7,-1,48,0,0.0,0.0,1.49801E-04,-3.56875E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.84331E-06
7,6,-1,-1,8,0,0.0,0.0,1.49641E-04,-5.40214E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.85197E-06
8,48,-1,7,9,0,0.0,0.0,1.30739E-04,-5.38878E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.88857E-06
9,49,-1,8,10,0,0.0,0.0,1.10975E-04,-5.29744E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.90161E-06
10,43,-1,9,11,0,0.0,0.0,9.11408E-05,-5.06199E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.88663E-06
11,45,-1,10,12,0,0.0,0.0,7.22593E-05,-4.68130E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.75654E-06
12,33,-1,11,13,0,0.0,0.0,5.49301E-05,-4.18713E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.58442E-06
13,69,-1,12,14,0,0.0,0.0,3.94560E-05,-3.58355E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.38177E-06
14,67,-1,13,15,0,0.0,0.0,2.61583E-05,-2.87317E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.15851E-06
15,63,-1,14,16,0,0.0,0.0,1.53824E-05,-2.05953E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.54025E-07
16,65,-1,15,17,0,0.0,0.0,7.20073E-06,-1.14266E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.75747E-07
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,7.20073E-06,1.14266E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.75747E-07
25,-1,70,26,24,0,0.0,0.0,1.53824E-05,2.05953E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.54025E-07
26,-1,75,27,25,0,0.0,0.0,2.61583E-05,2.87317E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.15851E-06
27,-1,74,28,26,0,0.0,0.0,3.94560E-05,3.58355E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.38177E-06
