Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
48,46,8,6,49,0,0.0,0.0,-1.16233E-04,3.15425E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.63273E-06
49,47,9,48,43,0,0.0,0.0,-9.81461E-05,3.05936E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.71181E-06
50,30,51,55,52,0,0.0,0.0,-8.01769E-05,-2.87912E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.66066E-06
51,50,39,57,53,0,0.0,0.0,-7.96266E-05,-1.41065E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.57759E-06
52,29,53,50,37,0,0.0,0.0,-6.32161E-05,-2.65055E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.53585E-06
53,52,38,51,36,0,0.0,0.0,-6.26131E-05,-1.28910E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.49164E-06
54,32,56,2,55,0,0.0,0.0,-1.16233E-04,-3.15425E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.63273E-06
55,31,57,54,50,0,0.0,0.0,-9.81461E-05,-3.05936E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.71181E-06
56,54,41,3,57,0,0.0,0.0,-1.16589E-04,-1.64395E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.70422E-06
57,55,40,56,51,0,0.0,0.0,-9.75128E-05,-1.51388E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.73311E-06
58,73,64,59,20,0,0.0,0.0,-3.25048E-06,2.86809E-20,0.00000E+00,0.00000E+00,0.00000E+00,3.76731E-07
59,71,62,60,58,0,0.0,0.0,-1.02073E-05,6.10982E-20,0.00000E+00,0.00000E+00,0.00000E+00,6.64955E-07
60,77,66,61,59,0,0.0,0.0,-2.01201E-05,9.64330E-20,0.00000E+00,0.00000E+00,0.00000E+00,9.33451E-07
61,76,68,35,60,0,0.0,0.0,-3.23961E-05,1.29314E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.14967E-06
62,59,63,66,64,0,0.0,0.0,-1.05367E-05,4.98948E-06,0.00000E+00,0.00000E+00,0.00000E+00,7.01918E-07
63,62,15,67,65,0,0.0,0.0,-1.17242E-05,1.08678E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.96165E-07
64,58,65,62,19,0,0.0,0.0,-3.41894E-06,2.45058E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.80372E-07
65,64,16,63,18,0,0.0,0.0,-4.12665E-06,5.20168E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.80123E-07
66,60,67,68,62,0,0.0,0.0,-2.04908E-05,7.48302E-06,0.00000E+00,0.00000E+00,0.00000E+00,9.56439E-07
67,66,14,69,63,0,0.0,0.0,-2.15433E-05,1.57720E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.94977E-07
68,61,69,34,66,0,0.0,0.0,-3.26954E-05,9.62311E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.16235E-06
69,68,13,33,67,0,0.0,0.0,-3.35797E-05,2.00068E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.21287E-06
70,25,71,75,72,0,0.0,0.0,-1.17242E-05,-1.08678E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.96165E-07
71,70,59,77,73,0,0.0,0.0,-1.05367E-05,-4.98948E-06,0.00000E+00,0.00000E+00,0.00000E+00,7.01918E-07
72,24,73,70,22,0,0.0,0.0,-4.12665E-06,-5.20168E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.80123E-07
73,72,58,71,21,0,0.0,0.0,-3.41894E-06,-2.45058E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.80372E-07
74,27,76,37,75,0,0.0,0.0,-3.35797E-05,-2.00068E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.21287E-06
75,26,77,74,70,0,0.0,0.0,-2.15433E-05,-1.57720E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.94977E-07
76,74,61,36,77,0,0.0,0.0,-3.26954E-05,-9.62311E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.16235E-06
77,75,60,76,71,0,0.0,0.0,-2.04908E-05,-7.48302E-06,0.00000E+00,0.00000E+00,0.00000E+00,9.56439E-07
