Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-9.53549E-04,-3.44238E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.18012E-05
2,1,3,-1,54,0,0.0,0.0,-9.54567E-04,-2.27409E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.17460E-05
3,2,4,-1,56,0,0.0,0.0,-9.64669E-04,-1.17907E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.11739E-05
4,3,5,-1,41,0,-8.812906875726814,0.0,-1.00708E-03,1.67301E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.66621E-05
5,4,6,-1,46,0,0.0,0.0,-9.64669E-04,1.17907E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.11739E-05
6,5,7,-1,48,0,0.0,0.0,-9.54567E-04,2.27409E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.17460E-05
7,6,-1,-1,8,0,0.0,0.0,-9.53549E-04,3.44238E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.18012E-05
8,48,-1,7,9,0,0.0,0.0,-8.33102E-04,3.43387E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.20344E-05
9,49,-1,8,10,0,0.0,0.0,-7.07160E-04,3.37566E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.21175E-05
10,43,-1,9,11,0,0.0,0.0,-5.80771E-04,3.22563E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.20221E-05
11,45,-1,10,12,0,0.0,0.0,-4.60454E-04,2.98304E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.11931E-05
12,33,-1,11,13,0,0.0,0.0,-3.50028E-04,2.66814E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.00963E-05
13,69,-1,12,14,0,0.0,0.0,-2.51423E-04,2.28353E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.80495E-06
14,67,-1,13,15,0,0.0,0.0,-1.66687E-04,1.83086E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.38231E-06
15,63,-1,14,16,0,0.0,0.0,-9.80203E-05,1.31238E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.44206E-06
16,65,-1,15,17,0,0.0,0.0,-4.58848E-05,7.28130E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.94325E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-4.58848E-05,-7.28130E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.94325E-06
25,-1,70,26,24,0,0.0,0.0,-9.80203E-05,-1.31238E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.44206E-06
26,-1,75,27,25,0,0.0,0.0,-1.66687E-04,-1.83086E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.38231E-06
27,-1,74,28,26,0,0.0,0.0,-2.51423E-04,-2.28353E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.80495E-06
28,-1,37,29,27,0,0.0,0.0,-3.50028E-04,-2.66814E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.00963E-05
29,-1,52,30,28,0,0.0,0.0,-4.60454E-04,-2.98304E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.11931E-05
30,-1,50,31,29,0,0.0,0.0,-5.80771E-04,-3.22563E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.20221E-05
31,-1,55,32,30,0,0.0,0.0,-7.07160E-04,-3.37566E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.21175E-05
32,-1,54,1,31,0,0.0,0.0,-8.33102E-04,-3.43387E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.20344E-05
33,34,12,45,69,0,0.0,0.0,-3.41293E-04,1.69167E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.98356E-06
34,35,33,44,68,0,0.0,0.0,-3.35990E-04,8.18802E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.62305E-06
35,36,34,38,61,0,0.0,0.0,-3.34260E-04,1.16200E-18,0.00000E+00,0.00000E+00,0.00000E+00,9.50893E-06
36,37,35,53,76,0,0.0,0.0,-3.35990E-04,-8.18802E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.62305E-06
37,28,36,52,74,0,0.0,0.0,-3.41293E-04,-1.69167E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.98356E-06
38,53,44,39,35,0,0.0,0.0,-4.47497E-04,1.31440E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.04910E-05
39,51,42,40,38,0,0.0,0.0,-5.69766E-04,1.43926E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.14905E-05
40,57,47,41,39,0,0.0,0.0,-6.98241E-04,1.44888E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.14307E-05
41,56,46,4,40,0,0.0,0.0,-8.29229E-04,1.51085E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.42270E-05
42,39,43,47,44,0,0.0,0.0,-5.71158E-04,1.01185E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.13160E-05
43,42,10,49,45,0,0.0,0.0,-5.75105E-04,2.06518E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.19118E-05
44,38,45,42,34,0,0.0,0.0,-4.49121E-04,9.24666E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.06995E-05
45,44,11,43,33,0,0.0,0.0,-4.53446E-04,1.90123E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.10166E-05
46,41,48,5,47,0,0.0,0.0,-8.36287E-04,1.17920E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.22242E-05
47,40,49,46,42,0,0.0,0.0,-6.99454E-04,1.08590E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24315E-05
48,46,8,6,49,0,0.0,0.0,-8.33732E-04,2.26252E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.17115E-05
49,47,9,48,43,0,0.0,0.0,-7.03997E-04,2.19446E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.22788E-05
50,30,51,55,52,0,0.0,0.0,-5.75105E-04,-2.06518E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.19118E-05
51,50,39,57,53,0,0.0,0.0,-5.71158E-04,-1.01185E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.13160E-05
52,29,53,50,37,0,0.0,0.0,-4.53446E-04,-1.90123E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.10166E-05
53,52,38,51,36,0,0.0,0.0,-4.49121E-04,-9.24666E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.06995E-05
54,32,56,2,55,0,0.0,0.0,-8.33732E-04,-2.26252E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.17115E-05
55,31,57,54,50,0,0.0,0.0,-7.03997E-04,-2.19446E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.22788E-05
56,54,41,3,57,0,0.0,0.0,-8.36287E-04,-1.17920E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.22242E-05
57,55,40,56,51,0,0.0,0.0,-6.99454E-04,-1.08590E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24315E-05
58,73,64,59,20,0,0.0,0.0,-2.33155E-05,2.14156E-19,0.00000E+00,0.00000E+00,0.00000E+00,2.70227E-06
59,71,62,60,58,0,0.0,0.0,-7.32164E-05,4.55191E-19,0.00000E+00,0.00000E+00,0.00000E+00,4.76969E-06
60,77,66,61,59,0,0.0,0.0,-1.44320E-04,7.09877E-19,0.00000E+00,0.00000E+00,0.00000E+00,6.69560E-06
61,76,68,35,60,0,0.0,0.0,-2.32376E-04,9.52256E-19,0.00000E+00,0.00000E+00,0.00000E+00,8.24652E-06
62,59,63,66,64,0,0.0,0.0,-7.55789E-05,3.57893E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.03482E-06
63,62,15,67,65,0,0.0,0.0,-8.40972E-05,7.79541E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.71085E-06
64,58,65,62,19,0,0.0,0.0,-2.45239E-05,1.75779E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.72839E-06
65,64,16,63,18,0,0.0,0.0,-2.96003E-05,3.73114E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.44390E-06
66,60,67,68,62,0,0.0,0.0,-1.46980E-04,5.36753E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.86049E-06
67,66,14,69,63,0,0.0,0.0,-1.54529E-04,1.13132E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.13692E-06
68,61,69,34,66,0,0.0,0.0,-2.34522E-04,6.90261E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.33749E-06
69,68,13,33,67,0,0.0,0.0,-2.40866E-04,1.43508E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.69984E-06
70,25,71,75,72,0,0.0,0.0,-8.40972E-05,-7.79541E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.71085E-06
71,70,59,77,73,0,0.0,0.0,-7.55789E-05,-3.57893E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.03482E-06
72,24,73,70,22,0,0.0,0.0,-2.96003E-05,-3.73114E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.44390E-06
73,72,58,71,21,0,0.0,0.0,-2.45239E-05,-1.75779E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.72839E-06
74,27,76,37,75,0,0.0,0.0,-2.40866E-04,-1.43508E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.69984E-06
75,26,77,74,70,0,0.0,0.0,-1.54529E-04,-1.13132E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.13692E-06
76,74,61,36,77,0,0.0,0.0,-2.34522E-04,-6.90261E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.33749E-06
77,75,60,76,71,0,0.0,0.0,-1.46980E-04,-5.36753E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.86049E-06
