Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-9.31858E-04,-3.36407E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.15328E-05
2,1,3,-1,54,0,0.0,0.0,-9.32853E-04,-2.22236E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.14788E-05
3,2,4,-1,56,0,0.0,0.0,-9.42725E-04,-1.15225E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.09197E-05
4,3,5,-1,41,0,-8.61243328147189,0.0,-9.84174E-04,1.63496E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.62831E-05
5,4,6,-1,46,0,0.0,0.0,-9.42725E-04,1.15225E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.09197E-05
6,5,7,-1,48,0,0.0,0.0,-9.32853E-04,2.22236E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.14788E-05
7,6,-1,-1,8,0,0.0,0.0,-9.31858E-04,3.36407E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.15328E-05
8,48,-1,7,9,0,0.0,0.0,-8.14150E-04,3.35575E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.17607E-05
9,49,-1,8,10,0,0.0,0.0,-6.91074E-04,3.29887E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.18419E-05
10,43,-1,9,11,0,0.0,0.0,-5.67560E-04,3.15225E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.17486E-05
11,45,-1,10,12,0,0.0,0.0,-4.49980E-04,2.91518E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.09385E-05
12,33,-1,11,13,0,0.0,0.0,-3.42066E-04,2.60745E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.86662E-06
13,69,-1,12,14,0,0.0,0.0,-2.45704E-04,2.23158E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.60466E-06
14,67,-1,13,15,0,0.0,0.0,-1.62895E-04,1.78921E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.21438E-06
15,63,-1,14,16,0,0.0,0.0,-9.57906E-05,1.28253E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.31826E-06
16,65,-1,15,17,0,0.0,0.0,-4.48411E-05,7.11567E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.83080E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-4.48411E-05,-7.11567E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.83080E-06
25,-1,70,26,24,0,0.0,0.0,-9.57906E-05,-1.28253E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.31826E-06
26,-1,75,27,25,0,0.0,0.0,-1.62895E-04,-1.78921E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.21438E-06
27,-1,74,28,26,0,0.0,0.0,-2.45704E-04,-2.23158E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.60466E-06
28,-1,37,29,27,0,0.0,0.0,-3.42066E-04,-2.60745E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.86662E-06
29,-1,52,30,28,0,0.0,0.0,-4.49980E-04,-2.91518E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.09385E-05
30,-1,50,31,29,0,0.0,0.0,-5.67560E-04,-3.15225E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.17486E-05
31,-1,55,32,30,0,0.0,0.0,-6.91074E-04,-3.29887E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.18419E-05
32,-1,54,1,31,0,0.0,0.0,-8.14150E-04,-3.35575E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.17607E-05
33,34,12,45,69,0,0.0,0.0,-3.33529E-04,1.65319E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.75646E-06
34,35,33,44,68,0,0.0,0.0,-3.28347E-04,8.00176E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.40415E-06
35,36,34,38,61,0,0.0,0.0,-3.26656E-04,1.11071E-18,0.00000E+00,0.00000E+00,0.00000E+00,9.29263E-06
36,37,35,53,76,0,0.0,0.0,-3.28347E-04,-8.00176E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.40415E-06
37,28,36,52,74,0,0.0,0.0,-3.33529E-04,-1.65319E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.75646E-06
38,53,44,39,35,0,0.0,0.0,-4.37317E-04,1.24864E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.02524E-05
39,51,42,40,38,0,0.0,0.0,-5.56805E-04,1.39584E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.12291E-05
40,57,47,41,39,0,0.0,0.0,-6.82358E-04,1.41592E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.11706E-05
41,56,46,4,40,0,0.0,0.0,-8.10366E-04,1.47648E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.39033E-05
42,39,43,47,44,0,0.0,0.0,-5.58165E-04,9.88836E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.10586E-05
43,42,10,49,45,0,0.0,0.0,-5.62022E-04,2.01820E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.16408E-05
44,38,45,42,34,0,0.0,0.0,-4.38904E-04,9.03632E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.04561E-05
45,44,11,43,33,0,0.0,0.0,-4.43131E-04,1.85798E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.07660E-05
46,41,48,5,47,0,0.0,0.0,-8.17263E-04,1.15237E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.19462E-05
47,40,49,46,42,0,0.0,0.0,-6.83543E-04,1.06120E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.21487E-05
48,46,8,6,49,0,0.0,0.0,-8.14766E-04,2.21106E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.14451E-05
49,47,9,48,43,0,0.0,0.0,-6.87983E-04,2.14454E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.19994E-05
50,30,51,55,52,0,0.0,0.0,-5.62022E-04,-2.01820E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.16408E-05
51,50,39,57,53,0,0.0,0.0,-5.58165E-04,-9.88836E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.10586E-05
52,29,53,50,37,0,0.0,0.0,-4.43131E-04,-1.85798E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.07660E-05
53,52,38,51,36,0,0.0,0.0,-4.38904E-04,-9.03632E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.04561E-05
54,32,56,2,55,0,0.0,0.0,-8.14766E-04,-2.21106E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.14451E-05
55,31,57,54,50,0,0.0,0.0,-6.87983E-04,-2.14454E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.19994E-05
56,54,41,3,57,0,0.0,0.0,-8.17263E-04,-1.15237E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.19462E-05
57,55,40,56,51,0,0.0,0.0,-6.83543E-04,-1.06120E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.21487E-05
58,73,64,59,20,0,0.0,0.0,-2.27852E-05,1.99390E-19,0.00000E+00,0.00000E+00,0.00000E+00,2.64080E-06
59,71,62,60,58,0,0.0,0.0,-7.15509E-05,4.21887E-19,0.00000E+00,0.00000E+00,0.00000E+00,4.66119E-06
60,77,66,61,59,0,0.0,0.0,-1.41037E-04,6.63745E-19,0.00000E+00,0.00000E+00,0.00000E+00,6.54329E-06
61,76,68,35,60,0,0.0,0.0,-2.27090E-04,8.87493E-19,0.00000E+00,0.00000E+00,0.00000E+00,8.05893E-06
62,59,63,66,64,0,0.0,0.0,-7.38597E-05,3.49752E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.92029E-06
63,62,15,67,65,0,0.0,0.0,-8.21841E-05,7.61808E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.58094E-06
64,58,65,62,19,0,0.0,0.0,-2.39660E-05,1.71780E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.66632E-06
65,64,16,63,18,0,0.0,0.0,-2.89269E-05,3.64626E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.36556E-06
66,60,67,68,62,0,0.0,0.0,-1.43636E-04,5.24544E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.70443E-06
67,66,14,69,63,0,0.0,0.0,-1.51014E-04,1.10558E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.97457E-06
68,61,69,34,66,0,0.0,0.0,-2.29188E-04,6.74559E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.14783E-06
69,68,13,33,67,0,0.0,0.0,-2.35387E-04,1.40243E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.50194E-06
70,25,71,75,72,0,0.0,0.0,-8.21841E-05,-7.61808E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.58094E-06
71,70,59,77,73,0,0.0,0.0,-7.38597E-05,-3.49752E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.92029E-06
72,24,73,70,22,0,0.0,0.0,-2.89269E-05,-3.64626E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.36556E-06
73,72,58,71,21,0,0.0,0.0,-2.39660E-05,-1.71780E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.66632E-06
74,27,76,37,75,0,0.0,0.0,-2.35387E-04,-1.40243E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.50194E-06
75,26,77,74,70,0,0.0,0.0,-1.51014E-04,-1.10558E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.97457E-06
76,74,61,36,77,0,0.0,0.0,-2.29188E-04,-6.74559E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.14783E-06
77,75,60,76,71,0,0.0,0.0,-1.43636E-04,-5.24544E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.70443E-06
