Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-1.28580E-04,-4.64184E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.59132E-06
2,1,3,-1,54,0,0.0,0.0,-1.28718E-04,-3.06648E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.58388E-06
3,2,4,-1,56,0,0.0,0.0,-1.30080E-04,-1.58990E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.50673E-06
4,3,5,-1,41,0,-1.188367188287076,0.0,-1.35799E-04,2.25596E-19,0.00000E+00,0.00000E+00,0.00000E+00,2.24679E-06
5,4,6,-1,46,0,0.0,0.0,-1.30080E-04,1.58990E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.50673E-06
6,5,7,-1,48,0,0.0,0.0,-1.28718E-04,3.06648E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.58388E-06
7,6,-1,-1,8,0,0.0,0.0,-1.28580E-04,4.64184E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.59132E-06
8,48,-1,7,9,0,0.0,0.0,-1.12339E-04,4.63036E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.62277E-06
9,49,-1,8,10,0,0.0,0.0,-9.53563E-05,4.55187E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.63398E-06
10,43,-1,9,11,0,0.0,0.0,-7.83135E-05,4.34956E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.62111E-06
11,45,-1,10,12,0,0.0,0.0,-6.20895E-05,4.02245E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.50933E-06
12,33,-1,11,13,0,0.0,0.0,-4.71992E-05,3.59783E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.36142E-06
13,69,-1,12,14,0,0.0,0.0,-3.39029E-05,3.07920E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.18729E-06
14,67,-1,13,15,0,0.0,0.0,-2.24768E-05,2.46880E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.95460E-07
15,63,-1,14,16,0,0.0,0.0,-1.32174E-05,1.76967E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.33829E-07
16,65,-1,15,17,0,0.0,0.0,-6.18729E-06,9.81839E-06,0.00000E+00,0.00000E+00,0.00000E+00,6.66568E-07
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-6.18729E-06,-9.81839E-06,0.00000E+00,0.00000E+00,0.00000E+00,6.66568E-07
25,-1,70,26,24,0,0.0,0.0,-1.32174E-05,-1.76967E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.33829E-07
26,-1,75,27,25,0,0.0,0.0,-2.24768E-05,-2.46880E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.95460E-07
27,-1,74,28,26,0,0.0,0.0,-3.39029E-05,-3.07920E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.18729E-06
28,-1,37,29,27,0,0.0,0.0,-4.71992E-05,-3.59783E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.36142E-06
29,-1,52,30,28,0,0.0,0.0,-6.20895E-05,-4.02245E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.50933E-06
30,-1,50,31,29,0,0.0,0.0,-7.83135E-05,-4.34956E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.62111E-06
31,-1,55,32,30,0,0.0,0.0,-9.53563E-05,-4.55187E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.63398E-06
32,-1,54,1,31,0,0.0,0.0,-1.12339E-04,-4.63036E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.62277E-06
33,34,12,45,69,0,0.0,0.0,-4.60213E-05,2.28112E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.34622E-06
34,35,33,44,68,0,0.0,0.0,-4.53062E-05,1.10410E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.29761E-06
35,36,34,38,61,0,0.0,0.0,-4.50729E-05,1.53545E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.28222E-06
36,37,35,53,76,0,0.0,0.0,-4.53062E-05,-1.10410E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.29761E-06
37,28,36,52,74,0,0.0,0.0,-4.60213E-05,-2.28112E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.34622E-06
38,53,44,39,35,0,0.0,0.0,-6.03422E-05,1.75879E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.41465E-06
39,51,42,40,38,0,0.0,0.0,-7.68296E-05,1.89771E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.54942E-06
40,57,47,41,39,0,0.0,0.0,-9.41536E-05,1.95372E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.54136E-06
41,56,46,4,40,0,0.0,0.0,-1.11817E-04,2.03729E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.91842E-06
42,39,43,47,44,0,0.0,0.0,-7.70172E-05,1.36442E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.52589E-06
43,42,10,49,45,0,0.0,0.0,-7.75494E-05,2.78477E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.60624E-06
44,38,45,42,34,0,0.0,0.0,-6.05612E-05,1.24686E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.44276E-06
45,44,11,43,33,0,0.0,0.0,-6.11444E-05,2.56369E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.48552E-06
46,41,48,5,47,0,0.0,0.0,-1.12768E-04,1.59008E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.64837E-06
47,40,49,46,42,0,0.0,0.0,-9.43172E-05,1.46427E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.67632E-06
48,46,8,6,49,0,0.0,0.0,-1.12424E-04,3.05088E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.57923E-06
49,47,9,48,43,0,0.0,0.0,-9.49297E-05,2.95910E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.65572E-06
50,30,51,55,52,0,0.0,0.0,-7.75494E-05,-2.78477E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.60624E-06
51,50,39,57,53,0,0.0,0.0,-7.70172E-05,-1.36442E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.52589E-06
52,29,53,50,37,0,0.0,0.0,-6.11444E-05,-2.56369E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.48552E-06
53,52,38,51,36,0,0.0,0.0,-6.05612E-05,-1.24686E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.44276E-06
54,32,56,2,55,0,0.0,0.0,-1.12424E-04,-3.05088E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.57923E-06
55,31,57,54,50,0,0.0,0.0,-9.49297E-05,-2.95910E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.65572E-06
56,54,41,3,57,0,0.0,0.0,-1.12768E-04,-1.59008E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.64837E-06
57,55,40,56,51,0,0.0,0.0,-9.43172E-05,-1.46427E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.67632E-06
58,73,64,59,20,0,0.0,0.0,-3.14396E-06,2.83618E-20,0.00000E+00,0.00000E+00,0.00000E+00,3.64385E-07
59,71,62,60,58,0,0.0,0.0,-9.87279E-06,5.98278E-20,0.00000E+00,0.00000E+00,0.00000E+00,6.43164E-07
60,77,66,61,59,0,0.0,0.0,-1.94607E-05,9.52097E-20,0.00000E+00,0.00000E+00,0.00000E+00,9.02861E-07
61,76,68,35,60,0,0.0,0.0,-3.13344E-05,1.25590E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.11199E-06
62,59,63,66,64,0,0.0,0.0,-1.01914E-05,4.82597E-06,0.00000E+00,0.00000E+00,0.00000E+00,6.78915E-07
63,62,15,67,65,0,0.0,0.0,-1.13400E-05,1.05116E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.70074E-07
