Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,6.76575E-06,-1.67780E-20,6.78227E-06,-1.20154E-06,5.33313E-06,-1.09800E-06,5.31384E-06,-1.52006E-20,4.34861E-03,5.47783E-05,5.47783E-05,-1.07065E-03,-1.07065E-03,-2.42916E-03,-2.42916E-03,1.78595E-08,1.79035E-09,1.79035E-09,-5.17658E-09,-5.17658E-09,-3.00753E-08,-3.00753E-08
79,38,44,34,35,5.31384E-06,-1.52006E-20,5.33313E-06,-1.09800E-06,3.98974E-06,-9.72294E-07,3.96920E-06,-1.35696E-20,4.51947E-03,2.43873E-05,2.43873E-05,-1.31263E-03,-1.31263E-03,-2.49466E-03,-2.49466E-03,1.85168E-08,1.99132E-09,1.99132E-09,-6.28548E-09,-6.28548E-09,-3.08862E-08,-3.08862E-08
80,11,45,43,10,5.46771E-06,-3.54224E-06,5.38449E-06,-2.25763E-06,6.82913E-06,-2.45232E-06,6.89643E-06,-3.83030E-06,5.29183E-03,6.56772E-05,6.56772E-05,-5.04914E-03,-5.04914E-03,-8.51207E-04,-8.51207E-04,2.00466E-08,7.52581E-09,7.52581E-09,-2.41374E-08,-2.41374E-08,-1.05387E-08,-1.05387E-08
81,45,44,42,43,5.38449E-06,-2.25763E-06,5.33313E-06,-1.09800E-06,6.78227E-06,-1.20154E-06,6.82913E-06,-2.45232E-06,4.62296E-03,1.01083E-04,1.01083E-04,-3.10094E-03,-3.10094E-03,-1.95212E-03,-1.95212E-03,1.83520E-08,4.91126E-09,4.91126E-09,-1.49108E-08,-1.49108E-08,-2.41691E-08,-2.41691E-08
82,12,33,45,11,4.15644E-06,-3.16831E-06,4.05272E-06,-2.00879E-06,5.38449E-06,-2.25763E-06,5.46771E-06,-3.54224E-06,6.68571E-03,1.41387E-06,1.41387E-06,-6.53862E-03,-6.53862E-03,-8.03302E-04,-8.03302E-04,2.51416E-08,9.34762E-09,9.34762E-09,-3.11383E-08,-3.11383E-08,-9.94565E-09,-9.94565E-09
83,33,34,44,45,4.05272E-06,-2.00879E-06,3.98974E-06,-9.72294E-07,5.33313E-06,-1.09800E-06,5.38449E-06,-2.25763E-06,5.17010E-03,2.26818E-05,2.26818E-05,-3.92596E-03,-3.92596E-03,-1.93453E-03,-1.93453E-03,2.02287E-08,5.71653E-09,5.71653E-09,-1.87275E-08,-1.87275E-08,-2.39513E-08,-2.39513E-08
84,4,5,46,41,1.19587E-05,-1.98664E-20,1.14551E-05,-1.40010E-06,9.93057E-06,-1.40025E-06,9.84676E-06,-1.79407E-20,7.26225E-03,-4.84377E-03,-4.84377E-03,-1.45151E-03,-1.45151E-03,-3.37650E-03,-3.37650E-03,2.79008E-08,-2.09920E-08,-2.09920E-08,7.69179E-12,7.69179E-12,-4.18042E-08,-4.18042E-08
85,41,46,47,40,9.84676E-06,-1.79407E-20,9.93057E-06,-1.40025E-06,8.30574E-06,-1.28946E-06,8.29133E-06,-1.72048E-20,3.73096E-03,7.49721E-04,7.49721E-04,-9.38334E-04,-9.38334E-04,-1.98108E-03,-1.98108E-03,1.53941E-08,4.91058E-09,4.91058E-09,-5.53929E-09,-5.53929E-09,-2.45277E-08,-2.45277E-08
86,40,47,42,39,8.29133E-06,-1.72048E-20,8.30574E-06,-1.28946E-06,6.78227E-06,-1.20154E-06,6.76575E-06,-1.67780E-20,4.01387E-03,5.25087E-05,5.25087E-05,-9.07495E-04,-9.07495E-04,-2.25368E-03,-2.25368E-03,1.64983E-08,1.54646E-09,1.54646E-09,-4.39641E-09,-4.39641E-09,-2.79027E-08,-2.79027E-08
87,8,48,6,7,9.89274E-06,-4.07758E-06,9.90023E-06,-2.68666E-06,1.13351E-05,-2.70040E-06,1.13230E-05,-4.08768E-06,6.90391E-04,-3.08367E-04,-3.08367E-04,-3.42901E-04,-3.42901E-04,-3.51050E-04,-3.51050E-04,2.61452E-09,-9.78556E-10,-9.78556E-10,-1.19234E-09,-1.19234E-09,-4.34633E-09,-4.34633E-09
88,48,46,5,6,9.90023E-06,-2.68666E-06,9.93057E-06,-1.40025E-06,1.14551E-05,-1.40010E-06,1.13351E-05,-2.70040E-06,3.03644E-03,-1.78130E-03,-1.78130E-03,-6.77030E-04,-6.77030E-04,-1.50494E-03,-1.50494E-03,1.17797E-08,-7.51520E-09,-7.51520E-09,-6.79236E-10,-6.79236E-10,-1.86326E-08,-1.86326E-08
89,10,43,49,9,6.89643E-06,-3.83030E-06,6.82913E-06,-2.45232E-06,8.35968E-06,-2.60584E-06,8.39724E-06,-4.00846E-06,3.91076E-03,6.17656E-05,6.17656E-05,-3.46408E-03,-3.46408E-03,-1.01265E-03,-1.01265E-03,1.50163E-08,5.24281E-09,5.24281E-09,-1.65839E-08,-1.65839E-08,-1.25376E-08,-1.25376E-08
90,9,49,48,8,8.39724E-06,-4.00846E-06,8.35968E-06,-2.60584E-06,9.90023E-06,-2.68666E-06,9.89274E-06,-4.07758E-06,2.29590E-03,-1.71934E-04,-1.71934E-04,-1.62595E-03,-1.62595E-03,-9.79364E-04,-9.79364E-04,8.94459E-09,1.50405E-09,1.50405E-09,-7.49699E-09,-7.49699E-09,-1.21255E-08,-1.21255E-08
91,43,42,47,49,6.82913E-06,-2.45232E-06,6.78227E-06,-1.20154E-06,8.30574E-06,-1.28946E-06,8.35968E-06,-2.60584E-06,4.29433E-03,3.27378E-04,3.27378E-04,-2.43699E-03,-2.43699E-03,-1.96616E-03,-1.96616E-03,1.73389E-08,5.04036E-09,5.04036E-09,-1.20724E-08,-1.20724E-08,-2.43429E-08,-2.43429E-08
92,49,47,46,48,8.35968E-06,-2.60584E-06,8.30574E-06,-1.28946E-06,9.93057E-06,-1.40025E-06,9.90023E-06,-2.68666E-06,4.39776E-03,-3.90953E-04,-3.90953E-04,-2.12916E-03,-2.12916E-03,-2.27204E-03,-2.27204E-03,1.76126E-08,1.17997E-09,1.17997E-09,-9.58034E-09,-9.58034E-09,-2.81300E-08,-2.81300E-08
