Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
35,36,34,38,61,0,0.0,0.0,3.22170E-04,-1.07010E-18,0.00000E+00,0.00000E+00,0.00000E+00,-9.16501E-06
36,37,35,53,76,0,0.0,0.0,3.23838E-04,7.89187E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.27501E-06
37,28,36,52,74,0,0.0,0.0,3.28949E-04,1.63049E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.62247E-06
38,53,44,39,35,0,0.0,0.0,4.31312E-04,-1.23738E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.01116E-05
39,51,42,40,38,0,0.0,0.0,5.49159E-04,-1.35417E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.10749E-05
40,57,47,41,39,0,0.0,0.0,6.72987E-04,-1.39647E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.10172E-05
41,56,46,4,40,0,0.0,0.0,7.99238E-04,-1.45620E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.37124E-05
42,39,43,47,44,0,0.0,0.0,5.50500E-04,-9.75257E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.09067E-05
43,42,10,49,45,0,0.0,0.0,5.54304E-04,-1.99048E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.14810E-05
44,38,45,42,34,0,0.0,0.0,4.32877E-04,-8.91223E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.03125E-05
45,44,11,43,33,0,0.0,0.0,4.37046E-04,-1.83246E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.06182E-05
46,41,48,5,47,0,0.0,0.0,8.06040E-04,-1.13655E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.17821E-05
47,40,49,46,42,0,0.0,0.0,6.74156E-04,-1.04663E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.19819E-05
48,46,8,6,49,0,0.0,0.0,8.03577E-04,-2.18069E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.12879E-05
49,47,9,48,43,0,0.0,0.0,6.78535E-04,-2.11509E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18347E-05
50,30,51,55,52,0,0.0,0.0,5.54304E-04,1.99048E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.14810E-05
51,50,39,57,53,0,0.0,0.0,5.50500E-04,9.75257E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.09067E-05
52,29,53,50,37,0,0.0,0.0,4.37046E-04,1.83246E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.06182E-05
53,52,38,51,36,0,0.0,0.0,4.32877E-04,8.91223E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.03125E-05
54,32,56,2,55,0,0.0,0.0,8.03577E-04,2.18069E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.12879E-05
55,31,57,54,50,0,0.0,0.0,6.78535E-04,2.11509E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18347E-05
56,54,41,3,57,0,0.0,0.0,8.06040E-04,1.13655E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.17821E-05
57,55,40,56,51,0,0.0,0.0,6.74156E-04,1.04663E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.19819E-05
58,73,64,59,20,0,0.0,0.0,2.24723E-05,-2.03465E-19,0.00000E+00,0.00000E+00,0.00000E+00,-2.60453E-06
59,71,62,60,58,0,0.0,0.0,7.05683E-05,-4.28461E-19,0.00000E+00,0.00000E+00,0.00000E+00,-4.59718E-06
60,77,66,61,59,0,0.0,0.0,1.39100E-04,-6.69440E-19,0.00000E+00,0.00000E+00,0.00000E+00,-6.45343E-06
61,76,68,35,60,0,0.0,0.0,2.23971E-04,-8.89267E-19,0.00000E+00,0.00000E+00,0.00000E+00,-7.94826E-06
62,59,63,66,64,0,0.0,0.0,7.28454E-05,-3.44949E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.85272E-06
63,62,15,67,65,0,0.0,0.0,8.10555E-05,-7.51347E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.50430E-06
64,58,65,62,19,0,0.0,0.0,2.36369E-05,-1.69421E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.62971E-06
65,64,16,63,18,0,0.0,0.0,2.85297E-05,-3.59619E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.31934E-06
66,60,67,68,62,0,0.0,0.0,1.41664E-04,-5.17340E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.61236E-06
67,66,14,69,63,0,0.0,0.0,1.48940E-04,-1.09040E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.87879E-06
68,61,69,34,66,0,0.0,0.0,2.26040E-04,-6.65295E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.03594E-06
69,68,13,33,67,0,0.0,0.0,2.32154E-04,-1.38317E-04,0.00000E+00,0.00000E+00,0.00000E+00,-8.38518E-06
70,25,71,75,72,0,0.0,0.0,8.10555E-05,7.51347E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.50430E-06
71,70,59,77,73,0,0.0,0.0,7.28454E-05,3.44949E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.85272E-06
72,24,73,70,22,0,0.0,0.0,2.85297E-05,3.59619E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.31934E-06
73,72,58,71,21,0,0.0,0.0,2.36369E-05,1.69421E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.62971E-06
74,27,76,37,75,0,0.0,0.0,2.32154E-04,1.38317E-04,0.00000E+00,0.00000E+00,0.00000E+00,-8.38518E-06
75,26,77,74,70,0,0.0,0.0,1.48940E-04,1.09040E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.87879E-06
76,74,61,36,77,0,0.0,0.0,2.26040E-04,6.65295E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.03594E-06
77,75,60,76,71,0,0.0,0.0,1.41664E-04,5.17340E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.61236E-06
