Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,1.12993E-04,-2.84456E-19,1.13269E-04,-2.00665E-05,8.90669E-05,-1.83374E-05,8.87449E-05,-2.53376E-19,7.26248E-02,9.14835E-04,9.14835E-04,-1.78806E-02,-1.78806E-02,-4.05687E-02,-4.05687E-02,2.98266E-07,2.99000E-08,2.99000E-08,-8.64525E-08,-8.64525E-08,-5.02279E-07,-5.02279E-07
79,38,44,34,35,8.87449E-05,-2.53376E-19,8.90669E-05,-1.83374E-05,6.66315E-05,-1.62380E-05,6.62884E-05,-2.19556E-19,7.54782E-02,4.07286E-04,4.07286E-04,-2.19219E-02,-2.19219E-02,-4.16625E-02,-4.16625E-02,3.09243E-07,3.32565E-08,3.32565E-08,-1.04972E-07,-1.04972E-07,-5.15822E-07,-5.15822E-07
80,11,45,43,10,9.13145E-05,-5.91578E-05,8.99247E-05,-3.77040E-05,1.14051E-04,-4.09554E-05,1.15175E-04,-6.39687E-05,8.83772E-02,1.09685E-03,1.09685E-03,-8.43242E-02,-8.43242E-02,-1.42157E-02,-1.42157E-02,3.34793E-07,1.25686E-07,1.25686E-07,-4.03111E-07,-4.03111E-07,-1.76004E-07,-1.76004E-07
81,45,44,42,43,8.99247E-05,-3.77040E-05,8.90669E-05,-1.83374E-05,1.13269E-04,-2.00665E-05,1.14051E-04,-4.09554E-05,7.72066E-02,1.68816E-03,1.68816E-03,-5.17878E-02,-5.17878E-02,-3.26017E-02,-3.26017E-02,3.06491E-07,8.20214E-08,8.20214E-08,-2.49020E-07,-2.49020E-07,-4.03640E-07,-4.03640E-07
82,12,33,45,11,6.94155E-05,-5.29130E-05,6.76832E-05,-3.35482E-05,8.99247E-05,-3.77040E-05,9.13145E-05,-5.91578E-05,1.11656E-01,2.36126E-05,2.36126E-05,-1.09199E-01,-1.09199E-01,-1.34157E-02,-1.34157E-02,4.19883E-07,1.56112E-07,1.56112E-07,-5.20031E-07,-5.20031E-07,-1.66099E-07,-1.66099E-07
83,33,34,44,45,6.76832E-05,-3.35482E-05,6.66315E-05,-1.62380E-05,8.90669E-05,-1.83374E-05,8.99247E-05,-3.77040E-05,8.63442E-02,3.78802E-04,3.78802E-04,-6.55663E-02,-6.55663E-02,-3.23079E-02,-3.23079E-02,3.37833E-07,9.54700E-08,9.54700E-08,-3.12762E-07,-3.12762E-07,-4.00003E-07,-4.00003E-07
84,4,5,46,41,1.99719E-04,-3.31782E-19,1.91307E-04,-2.33826E-05,1.65847E-04,-2.33851E-05,1.64448E-04,-2.99622E-19,1.21285E-01,-8.08943E-02,-8.08943E-02,-2.42413E-02,-2.42413E-02,-5.63898E-02,-5.63898E-02,4.65962E-07,-3.50580E-07,-3.50580E-07,1.28458E-10,1.28458E-10,-6.98160E-07,-6.98160E-07
85,41,46,47,40,1.64448E-04,-2.99622E-19,1.65847E-04,-2.33851E-05,1.38712E-04,-2.15349E-05,1.38471E-04,-2.87332E-19,6.23096E-02,1.25209E-02,1.25209E-02,-1.56708E-02,-1.56708E-02,-3.30854E-02,-3.30854E-02,2.57093E-07,8.20100E-08,8.20100E-08,-9.25099E-08,-9.25099E-08,-4.09629E-07,-4.09629E-07
86,40,47,42,39,1.38471E-04,-2.87332E-19,1.38712E-04,-2.15349E-05,1.13269E-04,-2.00665E-05,1.12993E-04,-2.84456E-19,6.70343E-02,8.76932E-04,8.76932E-04,-1.51558E-02,-1.51558E-02,-3.76380E-02,-3.76380E-02,2.75533E-07,2.58270E-08,2.58270E-08,-7.34232E-08,-7.34232E-08,-4.65994E-07,-4.65994E-07
87,8,48,6,7,1.65216E-04,-6.80984E-05,1.65341E-04,-4.48690E-05,1.89304E-04,-4.50985E-05,1.89102E-04,-6.82672E-05,1.15300E-02,-5.14994E-03,-5.14994E-03,-5.72668E-03,-5.72668E-03,-5.86277E-03,-5.86277E-03,4.36644E-08,-1.63426E-08,-1.63426E-08,-1.99128E-08,-1.99128E-08,-7.25867E-08,-7.25867E-08
88,48,46,5,6,1.65341E-04,-4.48690E-05,1.65847E-04,-2.33851E-05,1.91307E-04,-2.33826E-05,1.89304E-04,-4.50985E-05,5.07106E-02,-2.97489E-02,-2.97489E-02,-1.13069E-02,-1.13069E-02,-2.51335E-02,-2.51335E-02,1.96730E-07,-1.25509E-07,-1.25509E-07,-1.13437E-08,-1.13437E-08,-3.11177E-07,-3.11177E-07
89,10,43,49,9,1.15175E-04,-6.39687E-05,1.14051E-04,-4.09554E-05,1.39612E-04,-4.35193E-05,1.40240E-04,-6.69440E-05,6.53123E-02,1.03153E-03,1.03153E-03,-5.78525E-02,-5.78525E-02,-1.69120E-02,-1.69120E-02,2.50783E-07,8.75585E-08,8.75585E-08,-2.76962E-07,-2.76962E-07,-2.09386E-07,-2.09386E-07
90,9,49,48,8,1.40240E-04,-6.69440E-05,1.39612E-04,-4.35193E-05,1.65341E-04,-4.48690E-05,1.65216E-04,-6.80984E-05,3.83432E-02,-2.87141E-03,-2.87141E-03,-2.71544E-02,-2.71544E-02,-1.63560E-02,-1.63560E-02,1.49381E-07,2.51187E-08,2.51187E-08,-1.25205E-07,-1.25205E-07,-2.02503E-07,-2.02503E-07
91,43,42,47,49,1.14051E-04,-4.09554E-05,1.13269E-04,-2.00665E-05,1.38712E-04,-2.15349E-05,1.39612E-04,-4.35193E-05,7.17183E-02,5.46744E-03,5.46744E-03,-4.06995E-02,-4.06995E-02,-3.28362E-02,-3.28362E-02,2.89571E-07,8.41776E-08,8.41776E-08,-2.01618E-07,-2.01618E-07,-4.06543E-07,-4.06543E-07
92,49,47,46,48,1.39612E-04,-4.35193E-05,1.38712E-04,-2.15349E-05,1.65847E-04,-2.33851E-05,1.65341E-04,-4.48690E-05,7.34456E-02,-6.52919E-03,-6.52919E-03,-3.55584E-02,-3.55584E-02,-3.79447E-02,-3.79447E-02,2.94142E-07,1.97064E-08,1.97064E-08,-1.59998E-07,-1.59998E-07,-4.69791E-07,-4.69791E-07
93,30,50,52,29,1.15175E-04,6.39687E-05,1.14051E-04,4.09554E-05,8.99247E-05,3.77040E-05,9.13145E-05,5.91578E-05,8.83772E-02,-1.09685E-03,-1.09685E-03,8.43242E-02,8.43242E-02,-1.42157E-02,-1.42157E-02,3.34793E-07,-1.25686E-07,-1.25686E-07,4.03111E-07,4.03111E-07,-1.76004E-07,-1.76004E-07
94,29,52,37,28,9.13145E-05,5.91578E-05,8.99247E-05,3.77040E-05,6.76832E-05,3.35482E-05,6.94155E-05,5.29130E-05,1.11656E-01,-2.36126E-05,-2.36126E-05,1.09199E-01,1.09199E-01,-1.34157E-02,-1.34157E-02,4.19883E-07,-1.56112E-07,-1.56112E-07,5.20031E-07,5.20031E-07,-1.66099E-07,-1.66099E-07
95,38,53,51,39,8.87449E-05,-2.53376E-19,8.90669E-05,1.83374E-05,1.13269E-04,2.00665E-05,1.12993E-04,-2.84456E-19,7.72066E-02,-1.68816E-03,-1.68816E-03,5.17878E-02,5.17878E-02,-3.26017E-02,-3.26017E-02,3.06491E-07,-8.20214E-08,-8.20214E-08,2.49020E-07,2.49020E-07,-4.03640E-07,-4.03640E-07
96,53,52,50,51,8.90669E-05,1.83374E-05,8.99247E-05,3.77040E-05,1.14051E-04,4.09554E-05,1.13269E-04,2.00665E-05,8.63442E-02,-3.78802E-04,-3.78802E-04,6.55663E-02,6.55663E-02,-3.23079E-02,-3.23079E-02,3.37833E-07,-9.54700E-08,-9.54700E-08,3.12762E-07,3.12762E-07,-4.00003E-07,-4.00003E-07
97,35,36,53,38,6.62884E-05,-2.19556E-19,6.66315E-05,1.62380E-05,8.90669E-05,1.83374E-05,8.87449E-05,-2.53376E-19,7.26248E-02,-9.14835E-04,-9.14835E-04,1.78806E-02,1.78806E-02,-4.05687E-02,-4.05687E-02,2.98266E-07,-2.99000E-08,-2.99000E-08,8.64525E-08,8.64525E-08,-5.02279E-07,-5.02279E-07
98,36,37,52,53,6.66315E-05,1.62380E-05,6.76832E-05,3.35482E-05,8.99247E-05,3.77040E-05,8.90669E-05,1.83374E-05,7.54782E-02,-4.07286E-04,-4.07286E-04,2.19219E-02,2.19219E-02,-4.16625E-02,-4.16625E-02,3.09243E-07,-3.32565E-08,-3.32565E-08,1.04972E-07,1.04972E-07,-5.15822E-07,-5.15822E-07
99,1,2,54,32,1.89102E-04,6.82672E-05,1.89304E-04,4.50985E-05,1.65341E-04,4.48690E-05,1.65216E-04,6.80984E-05,1.15300E-02,5.14994E-03,5.14994E-03,5.72668E-03,5.72668E-03,-5.86277E-03,-5.86277E-03,4.36644E-08,1.63426E-08,1.63426E-08,1.99128E-08,1.99128E-08,-7.25867E-08,-7.25867E-08
100,32,54,55,31,1.65216E-04,6.80984E-05,1.65341E-04,4.48690E-05,1.39612E-04,4.35193E-05,1.40240E-04,6.69440E-05,3.83432E-02,2.87141E-03,2.87141E-03,2.71544E-02,2.71544E-02,-1.63560E-02,-1.63560E-02,1.49381E-07,-2.51187E-08,-2.51187E-08,1.25205E-07,1.25205E-07,-2.02503E-07,-2.02503E-07
101,31,55,50,30,1.40240E-04,6.69440E-05,1.39612E-04,4.35193E-05,1.14051E-04,4.09554E-05,1.15175E-04,6.39687E-05,6.53123E-02,-1.03153E-03,-1.03153E-03,5.78525E-02,5.78525E-02,-1.69120E-02,-1.69120E-02,2.50783E-07,-8.75585E-08,-8.75585E-08,2.76962E-07,2.76962E-07,-2.09386E-07,-2.09386E-07
102,41,56,3,4,1.64448E-04,-2.99622E-19,1.65847E-04,2.33851E-05,1.91307E-04,2.33826E-05,1.99719E-04,-3.31782E-19,1.21285E-01,8.08943E-02,8.08943E-02,2.42413E-02,2.42413E-02,-5.63898E-02,-5.63898E-02,4.65962E-07,3.50580E-07,3.50580E-07,-1.28458E-10,-1.28458E-10,-6.98160E-07,-6.98160E-07
103,56,54,2,3,1.65847E-04,2.33851E-05,1.65341E-04,4.48690E-05,1.89304E-04,4.50985E-05,1.91307E-04,2.33826E-05,5.07106E-02,2.97489E-02,2.97489E-02,1.13069E-02,1.13069E-02,-2.51335E-02,-2.51335E-02,1.96730E-07,1.25509E-07,1.25509E-07,1.13437E-08,1.13437E-08,-3.11177E-07,-3.11177E-07
104,39,51,57,40,1.12993E-04,-2.84456E-19,1.13269E-04,2.00665E-05,1.38712E-04,2.15349E-05,1.38471E-04,-2.87332E-19,6.70343E-02,-8.76932E-04,-8.76932E-04,1.51558E-02,1.51558E-02,-3.76380E-02,-3.76380E-02,2.75533E-07,-2.58270E-08,-2.58270E-08,7.34232E-08,7.34232E-08,-4.65994E-07,-4.65994E-07
105,40,57,56,41,1.38471E-04,-2.87332E-19,1.38712E-04,2.15349E-05,1.65847E-04,2.33851E-05,1.64448E-04,-2.99622E-19,6.23096E-02,-1.25209E-02,-1.25209E-02,1.56708E-02,1.56708E-02,-3.30854E-02,-3.30854E-02,2.57093E-07,-8.20100E-08,-8.20100E-08,9.25099E-08,9.25099E-08,-4.09629E-07,-4.09629E-07
106,51,50,55,57,1.13269E-04,2.00665E-05,1.14051E-04,4.09554E-05,1.39612E-04,4.35193E-05,1.38712E-04,2.15349E-05,7.17183E-02,-5.46744E-03,-5.46744E-03,4.06995E-02,4.06995E-02,-3.28362E-02,-3.28362E-02,2.89571E-07,-8.41776E-08,-8.41776E-08,2.01618E-07,2.01618E-07,-4.06543E-07,-4.06543E-07
107,57,55,54,56,1.38712E-04,2.15349E-05,1.39612E-04,4.35193E-05,1.65341E-04,4.48690E-05,1.65847E-04,2.33851E-05,7.34456E-02,6.52919E-03,6.52919E-03,3.55584E-02,3.55584E-02,-3.79447E-02,-3.79447E-02,2.94142E-07,-1.97064E-08,-1.97064E-08,1.59998E-07,1.59998E-07,-4.69791E-07,-4.69791E-07
108,59,62,64,58,1.45198E-05,-8.77678E-20,1.49884E-05,-7.09752E-06,4.86343E-06,-3.48593E-06,4.62380E-06,-4.18322E-20,7.57957E-02,-4.33074E-03,-4.33074E-03,-3.92208E-02,-3.92208E-02,-3.81131E-02,-3.81131E-02,3.03503E-07,3.54072E-08,3.54072E-08,-1.80579E-07,-1.80579E-07,-4.71876E-07,-4.71876E-07
109,58,64,19,20,4.62380E-06,-4.18322E-20,4.86343E-06,-3.48593E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.50822E-02,-9.30172E-03,-9.30172E-03,-3.93928E-02,-3.93928E-02,-2.42360E-02,-2.42360E-02,2.10966E-07,1.19815E-08,1.19815E-08,-1.74297E-07,-1.74297E-07,-3.00064E-07,-3.00064E-07
110,62,63,65,64,1.49884E-05,-7.09752E-06,1.66776E-05,-1.54594E-05,5.87015E-06,-7.39937E-06,4.86343E-06,-3.48593E-06,1.35272E-01,-9.29390E-03,-9.29390E-03,-1.25340E-01,-1.25340E-01,-3.49614E-02,-3.49614E-02,5.06810E-07,1.34801E-07,1.34801E-07,-5.83580E-07,-5.83580E-07,-4.32856E-07,-4.32856E-07
111,64,65,18,19,4.86343E-06,-3.48593E-06,5.87015E-06,-7.39937E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.21179E-01,-2.60639E-02,-2.60639E-02,-1.22115E-01,-1.22115E-01,-2.75429E-02,-2.75429E-02,4.28625E-07,5.03361E-08,5.03361E-08,-5.44265E-07,-5.44265E-07,-3.41007E-07,-3.41007E-07
112,63,15,16,65,1.66776E-05,-1.54594E-05,1.94388E-05,-2.60264E-05,9.09960E-06,-1.44398E-05,5.87015E-06,-7.39937E-06,2.07993E-01,1.11517E-03,1.11517E-03,-2.05954E-01,-2.05954E-01,-1.42932E-02,-1.42932E-02,7.80999E-07,2.99530E-07,2.99530E-07,-9.82327E-07,-9.82327E-07,-1.76963E-07,-1.76963E-07
113,65,16,17,18,5.87015E-06,-7.39937E-06,9.09960E-06,-1.44398E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.30878E-01,-3.83343E-02,-3.83343E-02,-2.40812E-01,-2.40812E-01,-3.20221E-02,-3.20221E-02,8.19935E-07,1.61473E-07,1.61473E-07,-1.09196E-06,-1.09196E-06,-3.96464E-07,-3.96464E-07
114,35,34,66,61,6.62884E-05,-2.19556E-19,6.66315E-05,-1.62380E-05,2.91481E-05,-1.06446E-05,4.60833E-05,-1.81051E-19,8.23965E-02,-7.86948E-04,-7.86948E-04,-3.74802E-02,-3.74802E-02,-4.24786E-02,-4.24786E-02,3.33475E-07,4.97957E-08,4.97957E-08,-1.77353E-07,-1.77353E-07,-5.25925E-07,-5.25925E-07
115,61,66,67,60,4.60833E-05,-1.81051E-19,2.91481E-05,-1.06446E-05,3.06453E-05,-2.24356E-05,2.86207E-05,-1.38471E-19,1.23837E-01,3.40616E-04,3.40616E-04,-1.10392E-01,-1.10392E-01,-3.22048E-02,-3.22048E-02,4.73895E-07,1.59324E-07,1.59324E-07,-5.26162E-07,-5.26162E-07,-3.98726E-07,-3.98726E-07
116,60,67,62,59,2.86207E-05,-1.38471E-19,3.06453E-05,-2.24356E-05,1.49884E-05,-7.09752E-06,1.45198E-05,-8.77678E-20,1.82531E-01,-6.03427E-05,-6.03427E-05,-1.81230E-01,-1.81230E-01,-1.27026E-02,-1.27026E-02,6.84174E-07,2.58612E-07,2.58612E-07,-8.62913E-07,-8.62913E-07,-1.57271E-07,-1.57271E-07
117,13,68,33,12,4.98607E-05,-4.52855E-05,4.65091E-05,-1.36888E-05,6.76832E-05,-3.35482E-05,6.94155E-05,-5.29130E-05,7.75220E-02,4.70781E-05,4.70781E-05,-2.67519E-02,-2.67519E-02,-4.20029E-02,-4.20029E-02,3.16544E-07,3.84412E-08,3.84412E-08,-1.27457E-07,-1.27457E-07,-5.20036E-07,-5.20036E-07
118,68,66,34,33,4.65091E-05,-1.36888E-05,2.91481E-05,-1.06446E-05,6.66315E-05,-1.62380E-05,6.76832E-05,-3.35482E-05,8.00749E-02,4.59956E-04,4.59956E-04,-3.18268E-02,-3.18268E-02,-4.23643E-02,-4.23643E-02,3.25936E-07,4.76571E-08,4.76571E-08,-1.52213E-07,-1.52213E-07,-5.24510E-07,-5.24510E-07
119,15,63,69,14,1.94388E-05,-2.60264E-05,1.66776E-05,-1.54594E-05,4.77670E-05,-2.84596E-05,3.30564E-05,-3.63084E-05,9.76549E-02,2.11142E-04,2.11142E-04,-8.01331E-02,-8.01331E-02,-3.21362E-02,-3.21362E-02,3.78303E-07,1.15481E-07,1.15481E-07,-3.81888E-07,-3.81888E-07,-3.97877E-07,-3.97877E-07
120,14,69,68,13,3.30564E-05,-3.63084E-05,4.77670E-05,-2.84596E-05,4.65091E-05,-1.36888E-05,4.98607E-05,-4.52855E-05,1.10234E-01,4.00156E-04,4.00156E-04,-9.50972E-02,-9.50972E-02,-3.19884E-02,-3.19884E-02,4.24089E-07,1.37759E-07,1.37759E-07,-4.53416E-07,-4.53416E-07,-3.96047E-07,-3.96047E-07
121,63,62,67,69,1.66776E-05,-1.54594E-05,1.49884E-05,-7.09752E-06,3.06453E-05,-2.24356E-05,4.77670E-05,-2.84596E-05,1.35502E-01,1.29465E-04,1.29465E-04,-1.33480E-01,-1.33480E-01,-1.32470E-02,-1.32470E-02,5.08876E-07,1.91302E-07,1.91302E-07,-6.35804E-07,-6.35804E-07,-1.64011E-07,-1.64011E-07
122,69,67,66,68,4.77670E-05,-2.84596E-05,3.06453E-05,-2.24356E-05,2.91481E-05,-1.06446E-05,4.65091E-05,-1.36888E-05,1.59131E-01,5.14620E-05,5.14620E-05,-1.57496E-01,-1.57496E-01,-1.30335E-02,-1.30335E-02,5.96951E-07,2.25240E-07,2.25240E-07,-7.50056E-07,-7.50056E-07,-1.61367E-07,-1.61367E-07
123,25,70,72,24,1.94388E-05,2.60264E-05,1.66776E-05,1.54594E-05,5.87015E-06,7.39937E-06,9.09960E-06,1.44398E-05,2.07993E-01,-1.11517E-03,-1.11517E-03,2.05954E-01,2.05954E-01,-1.42932E-02,-1.42932E-02,7.80999E-07,-2.99530E-07,-2.99530E-07,9.82327E-07,9.82327E-07,-1.76963E-07,-1.76963E-07
124,24,72,22,23,9.09960E-06,1.44398E-05,5.87015E-06,7.39937E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.30878E-01,3.83343E-02,3.83343E-02,2.40812E-01,2.40812E-01,-3.20221E-02,-3.20221E-02,8.19935E-07,-1.61473E-07,-1.61473E-07,1.09196E-06,1.09196E-06,-3.96464E-07,-3.96464E-07
125,70,71,73,72,1.66776E-05,1.54594E-05,1.49884E-05,7.09752E-06,4.86343E-06,3.48593E-06,5.87015E-06,7.39937E-06,1.35272E-01,9.29390E-03,9.29390E-03,1.25340E-01,1.25340E-01,-3.49614E-02,-3.49614E-02,5.06810E-07,-1.34801E-07,-1.34801E-07,5.83580E-07,5.83580E-07,-4.32856E-07,-4.32856E-07
126,72,73,21,22,5.87015E-06,7.39937E-06,4.86343E-06,3.48593E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.21179E-01,2.60639E-02,2.60639E-02,1.22115E-01,1.22115E-01,-2.75429E-02,-2.75429E-02,4.28625E-07,-5.03361E-08,-5.03361E-08,5.44265E-07,5.44265E-07,-3.41007E-07,-3.41007E-07
