Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,4.15071E-04,-1.03920E-18,4.16085E-04,-7.37129E-05,3.27182E-04,-6.73614E-05,3.25999E-04,-9.27711E-19,2.66783E-01,3.36059E-03,3.36059E-03,-6.56831E-02,-6.56831E-02,-1.49026E-01,-1.49026E-01,1.09566E-06,1.09836E-07,1.09836E-07,-3.17578E-07,-3.17578E-07,-1.84509E-06,-1.84509E-06
79,38,44,34,35,3.25999E-04,-9.27711E-19,3.27182E-04,-6.73614E-05,2.44767E-04,-5.96492E-05,2.43506E-04,-8.12393E-19,2.77264E-01,1.49614E-03,1.49614E-03,-8.05288E-02,-8.05288E-02,-1.53045E-01,-1.53045E-01,1.13598E-06,1.22166E-07,1.22166E-07,-3.85608E-07,-3.85608E-07,-1.89484E-06,-1.89484E-06
80,11,45,43,10,3.35438E-04,-2.17313E-04,3.30333E-04,-1.38503E-04,4.18960E-04,-1.50447E-04,4.23089E-04,-2.34985E-04,3.24648E-01,4.02923E-03,4.02923E-03,-3.09760E-01,-3.09760E-01,-5.22206E-02,-5.22206E-02,1.22984E-06,4.61701E-07,4.61701E-07,-1.48080E-06,-1.48080E-06,-6.46541E-07,-6.46541E-07
81,45,44,42,43,3.30333E-04,-1.38503E-04,3.27182E-04,-6.73614E-05,4.16085E-04,-7.37129E-05,4.18960E-04,-1.50447E-04,2.83614E-01,6.20137E-03,6.20137E-03,-1.90239E-01,-1.90239E-01,-1.19760E-01,-1.19760E-01,1.12588E-06,3.01300E-07,3.01300E-07,-9.14760E-07,-9.14760E-07,-1.48275E-06,-1.48275E-06
82,12,33,45,11,2.54994E-04,-1.94373E-04,2.48630E-04,-1.23237E-04,3.30333E-04,-1.38503E-04,3.35438E-04,-2.17313E-04,4.10161E-01,8.67392E-05,8.67392E-05,-4.01138E-01,-4.01138E-01,-4.92818E-02,-4.92818E-02,1.54241E-06,5.73467E-07,5.73467E-07,-1.91030E-06,-1.91030E-06,-6.10155E-07,-6.10155E-07
83,33,34,44,45,2.48630E-04,-1.23237E-04,2.44767E-04,-5.96492E-05,3.27182E-04,-6.73614E-05,3.30333E-04,-1.38503E-04,3.17180E-01,1.39150E-03,1.39150E-03,-2.40854E-01,-2.40854E-01,-1.18681E-01,-1.18681E-01,1.24101E-06,3.50703E-07,3.50703E-07,-1.14891E-06,-1.14891E-06,-1.46939E-06,-1.46939E-06
84,4,5,46,41,7.33654E-04,-1.21878E-18,7.02756E-04,-8.58944E-05,6.09230E-04,-8.59038E-05,6.04089E-04,-1.10064E-18,4.45532E-01,-2.97160E-01,-2.97160E-01,-8.90489E-02,-8.90489E-02,-2.07144E-01,-2.07144E-01,1.71168E-06,-1.28783E-06,-1.28783E-06,4.71883E-10,4.71883E-10,-2.56465E-06,-2.56465E-06
85,41,46,47,40,6.04089E-04,-1.10064E-18,6.09230E-04,-8.59038E-05,5.09548E-04,-7.91072E-05,5.08664E-04,-1.05550E-18,2.28891E-01,4.59946E-02,4.59946E-02,-5.75658E-02,-5.75658E-02,-1.21537E-01,-1.21537E-01,9.44413E-07,3.01259E-07,3.01259E-07,-3.39829E-07,-3.39829E-07,-1.50475E-06,-1.50475E-06
86,40,47,42,39,5.08664E-04,-1.05550E-18,5.09548E-04,-7.91072E-05,4.16085E-04,-7.37129E-05,4.15071E-04,-1.03920E-18,2.46246E-01,3.22135E-03,3.22135E-03,-5.56738E-02,-5.56738E-02,-1.38261E-01,-1.38261E-01,1.01215E-06,9.48738E-08,9.48738E-08,-2.69715E-07,-2.69715E-07,-1.71180E-06,-1.71180E-06
87,8,48,6,7,6.06909E-04,-2.50155E-04,6.07368E-04,-1.64824E-04,6.95396E-04,-1.65666E-04,6.94655E-04,-2.50775E-04,4.23548E-02,-1.89180E-02,-1.89180E-02,-2.10366E-02,-2.10366E-02,-2.15365E-02,-2.15365E-02,1.60398E-07,-6.00334E-08,-6.00334E-08,-7.31486E-08,-7.31486E-08,-2.66643E-07,-2.66643E-07
