Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-1.10984E-04,-4.00660E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.37355E-06
2,1,3,-1,54,0,0.0,0.0,-1.11103E-04,-2.64683E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.36712E-06
3,2,4,-1,56,0,0.0,0.0,-1.12278E-04,-1.37232E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.30053E-06
4,3,5,-1,41,0,-1.0257392534147378,0.0,-1.17215E-04,1.94723E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.93932E-06
5,4,6,-1,46,0,0.0,0.0,-1.12278E-04,1.37232E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.30053E-06
6,5,7,-1,48,0,0.0,0.0,-1.11103E-04,2.64683E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.36712E-06
7,6,-1,-1,8,0,0.0,0.0,-1.10984E-04,4.00660E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.37355E-06
8,48,-1,7,9,0,0.0,0.0,-9.69652E-05,3.99670E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.40069E-06
9,49,-1,8,10,0,0.0,0.0,-8.23068E-05,3.92895E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.41037E-06
10,43,-1,9,11,0,0.0,0.0,-6.75963E-05,3.75432E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.39926E-06
11,45,-1,10,12,0,0.0,0.0,-5.35926E-05,3.47197E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.30278E-06
12,33,-1,11,13,0,0.0,0.0,-4.07400E-05,3.10547E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.17511E-06
13,69,-1,12,14,0,0.0,0.0,-2.92633E-05,2.65781E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.02481E-06
14,67,-1,13,15,0,0.0,0.0,-1.94008E-05,2.13094E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.59232E-07
15,63,-1,14,16,0,0.0,0.0,-1.14086E-05,1.52749E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.33404E-07
16,65,-1,15,17,0,0.0,0.0,-5.34056E-06,8.47475E-06,0.00000E+00,0.00000E+00,0.00000E+00,5.75348E-07
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-5.34056E-06,-8.47475E-06,0.00000E+00,0.00000E+00,0.00000E+00,5.75348E-07
25,-1,70,26,24,0,0.0,0.0,-1.14086E-05,-1.52749E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.33404E-07
26,-1,75,27,25,0,0.0,0.0,-1.94008E-05,-2.13094E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.59232E-07
27,-1,74,28,26,0,0.0,0.0,-2.92633E-05,-2.65781E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.02481E-06
28,-1,37,29,27,0,0.0,0.0,-4.07400E-05,-3.10547E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.17511E-06
29,-1,52,30,28,0,0.0,0.0,-5.35926E-05,-3.47197E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.30278E-06
30,-1,50,31,29,0,0.0,0.0,-6.75963E-05,-3.75432E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.39926E-06
31,-1,55,32,30,0,0.0,0.0,-8.23068E-05,-3.92895E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.41037E-06
32,-1,54,1,31,0,0.0,0.0,-9.69652E-05,-3.99670E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.40069E-06
33,34,12,45,69,0,0.0,0.0,-3.97233E-05,1.96895E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.16199E-06
34,35,33,44,68,0,0.0,0.0,-3.91061E-05,9.53008E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.12003E-06
35,36,34,38,61,0,0.0,0.0,-3.89047E-05,1.28981E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.10675E-06
36,37,35,53,76,0,0.0,0.0,-3.91061E-05,-9.53008E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.12003E-06
