Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,5.05367E-04,1.82441E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.25448E-06
2,1,3,-1,54,0,0.0,0.0,5.05907E-04,1.20524E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.22522E-06
3,2,4,-1,56,0,0.0,0.0,5.11261E-04,6.24889E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.92200E-06
4,3,5,-1,41,0,4.67071553037721,0.0,5.33740E-04,-8.86673E-19,0.00000E+00,0.00000E+00,0.00000E+00,-8.83070E-06
5,4,6,-1,46,0,0.0,0.0,5.11261E-04,-6.24889E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.92200E-06
6,5,7,-1,48,0,0.0,0.0,5.05907E-04,-1.20524E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.22522E-06
7,6,-1,-1,8,0,0.0,0.0,5.05367E-04,-1.82441E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.25448E-06
8,48,-1,7,9,0,0.0,0.0,4.41532E-04,-1.81990E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.37807E-06
9,49,-1,8,10,0,0.0,0.0,3.74785E-04,-1.78905E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.42213E-06
10,43,-1,9,11,0,0.0,0.0,3.07801E-04,-1.70954E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.37154E-06
11,45,-1,10,12,0,0.0,0.0,2.44034E-04,-1.58097E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.93220E-06
12,33,-1,11,13,0,0.0,0.0,1.85510E-04,-1.41408E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.35089E-06
13,69,-1,12,14,0,0.0,0.0,1.33251E-04,-1.21024E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.66650E-06
14,67,-1,13,15,0,0.0,0.0,8.83418E-05,-9.70328E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.91252E-06
15,63,-1,14,16,0,0.0,0.0,5.19494E-05,-6.95543E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.88421E-06
16,65,-1,15,17,0,0.0,0.0,2.43183E-05,-3.85899E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.61985E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,2.43183E-05,3.85899E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.61985E-06
