Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
15,63,-1,14,16,0,0.0,0.0,1.60094E-06,-2.14347E-06,0.00000E+00,0.00000E+00,0.00000E+00,-8.88836E-08
16,65,-1,15,17,0,0.0,0.0,7.49424E-07,-1.18923E-06,0.00000E+00,0.00000E+00,0.00000E+00,-8.07367E-08
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,7.49424E-07,1.18923E-06,0.00000E+00,0.00000E+00,0.00000E+00,-8.07367E-08
25,-1,70,26,24,0,0.0,0.0,1.60094E-06,2.14347E-06,0.00000E+00,0.00000E+00,0.00000E+00,-8.88836E-08
26,-1,75,27,25,0,0.0,0.0,2.72245E-06,2.99028E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.20573E-07
27,-1,74,28,26,0,0.0,0.0,4.10642E-06,3.72962E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.43809E-07
28,-1,37,29,27,0,0.0,0.0,5.71691E-06,4.35780E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.64900E-07
29,-1,52,30,28,0,0.0,0.0,7.52047E-06,4.87211E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.82814E-07
30,-1,50,31,29,0,0.0,0.0,9.48557E-06,5.26832E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.96353E-07
31,-1,55,32,30,0,0.0,0.0,1.15498E-05,5.51337E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.97912E-07
32,-1,54,1,31,0,0.0,0.0,1.36068E-05,5.60843E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.96555E-07
33,34,12,45,69,0,0.0,0.0,5.57424E-06,-2.76296E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.63059E-07
34,35,33,44,68,0,0.0,0.0,5.48763E-06,-1.33733E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.57171E-07
35,36,34,38,61,0,0.0,0.0,5.45937E-06,-1.84280E-20,0.00000E+00,0.00000E+00,0.00000E+00,-1.55307E-07
36,37,35,53,76,0,0.0,0.0,5.48763E-06,1.33733E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.57171E-07
37,28,36,52,74,0,0.0,0.0,5.57424E-06,2.76296E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.63059E-07
38,53,44,39,35,0,0.0,0.0,7.30884E-06,-2.07359E-20,0.00000E+00,0.00000E+00,0.00000E+00,-1.71347E-07
39,51,42,40,38,0,0.0,0.0,9.30583E-06,-2.29246E-20,0.00000E+00,0.00000E+00,0.00000E+00,-1.87671E-07
40,57,47,41,39,0,0.0,0.0,1.14042E-05,-2.36641E-20,0.00000E+00,0.00000E+00,0.00000E+00,-1.86694E-07
41,56,46,4,40,0,0.0,0.0,1.35436E-05,-2.46763E-20,0.00000E+00,0.00000E+00,0.00000E+00,-2.32365E-07
42,39,43,47,44,0,0.0,0.0,9.32856E-06,-1.65263E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.84820E-07
43,42,10,49,45,0,0.0,0.0,9.39302E-06,-3.37300E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.94552E-07
44,38,45,42,34,0,0.0,0.0,7.33536E-06,-1.51023E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.74752E-07
45,44,11,43,33,0,0.0,0.0,7.40600E-06,-3.10522E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.79931E-07
46,41,48,5,47,0,0.0,0.0,1.36588E-05,-1.92595E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.99655E-07
47,40,49,46,42,0,0.0,0.0,1.14240E-05,-1.77357E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.03040E-07
48,46,8,6,49,0,0.0,0.0,1.36171E-05,-3.69532E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.91281E-07
49,47,9,48,43,0,0.0,0.0,1.14982E-05,-3.58415E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.00545E-07
50,30,51,55,52,0,0.0,0.0,9.39302E-06,3.37300E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.94552E-07
51,50,39,57,53,0,0.0,0.0,9.32856E-06,1.65263E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.84820E-07
52,29,53,50,37,0,0.0,0.0,7.40600E-06,3.10522E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.79931E-07
53,52,38,51,36,0,0.0,0.0,7.33536E-06,1.51023E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.74752E-07
54,32,56,2,55,0,0.0,0.0,1.36171E-05,3.69532E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.91281E-07
55,31,57,54,50,0,0.0,0.0,1.14982E-05,3.58415E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.00545E-07
56,54,41,3,57,0,0.0,0.0,1.36588E-05,1.92595E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.99655E-07
57,55,40,56,51,0,0.0,0.0,1.14240E-05,1.77357E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.03040E-07
58,73,64,59,20,0,0.0,0.0,3.80806E-07,-3.44586E-21,0.00000E+00,0.00000E+00,0.00000E+00,-4.41354E-08
59,71,62,60,58,0,0.0,0.0,1.19582E-06,-7.26215E-21,0.00000E+00,0.00000E+00,0.00000E+00,-7.79019E-08
60,77,66,61,59,0,0.0,0.0,2.35714E-06,-1.12423E-20,0.00000E+00,0.00000E+00,0.00000E+00,-1.09357E-07
61,76,68,35,60,0,0.0,0.0,3.79532E-06,-1.50442E-20,0.00000E+00,0.00000E+00,0.00000E+00,-1.34688E-07
62,59,63,66,64,0,0.0,0.0,1.23441E-06,-5.84536E-07,0.00000E+00,0.00000E+00,0.00000E+00,-8.22323E-08
63,62,15,67,65,0,0.0,0.0,1.37353E-06,-1.27320E-06,0.00000E+00,0.00000E+00,0.00000E+00,-9.32737E-08
64,58,65,62,19,0,0.0,0.0,4.00541E-07,-2.87094E-07,0.00000E+00,0.00000E+00,0.00000E+00,-4.45620E-08
65,64,16,63,18,0,0.0,0.0,4.83453E-07,-6.09396E-07,0.00000E+00,0.00000E+00,0.00000E+00,-5.62482E-08
66,60,67,68,62,0,0.0,0.0,2.40057E-06,-8.76664E-07,0.00000E+00,0.00000E+00,0.00000E+00,-1.12050E-07
67,66,14,69,63,0,0.0,0.0,2.52388E-06,-1.84775E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.16565E-07
68,61,69,34,66,0,0.0,0.0,3.83039E-06,-1.12738E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.36174E-07
69,68,13,33,67,0,0.0,0.0,3.93399E-06,-2.34387E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.42092E-07
70,25,71,75,72,0,0.0,0.0,1.37353E-06,1.27320E-06,0.00000E+00,0.00000E+00,0.00000E+00,-9.32737E-08
71,70,59,77,73,0,0.0,0.0,1.23441E-06,5.84536E-07,0.00000E+00,0.00000E+00,0.00000E+00,-8.22323E-08
72,24,73,70,22,0,0.0,0.0,4.83453E-07,6.09396E-07,0.00000E+00,0.00000E+00,0.00000E+00,-5.62482E-08
73,72,58,71,21,0,0.0,0.0,4.00541E-07,2.87094E-07,0.00000E+00,0.00000E+00,0.00000E+00,-4.45620E-08
74,27,76,37,75,0,0.0,0.0,3.93399E-06,2.34387E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.42092E-07
75,26,77,74,70,0,0.0,0.0,2.52388E-06,1.84775E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.16565E-07
76,74,61,36,77,0,0.0,0.0,3.83039E-06,1.12738E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.36174E-07
77,75,60,76,71,0,0.0,0.0,2.40057E-06,8.76664E-07,0.00000E+00,0.00000E+00,0.00000E+00,-1.12050E-07
