Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,5.27690E-04,1.90500E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.53075E-06
2,1,3,-1,54,0,0.0,0.0,5.28254E-04,1.25847E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.50020E-06
3,2,4,-1,56,0,0.0,0.0,5.33844E-04,6.52491E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.18358E-06
4,3,5,-1,41,0,4.877027770089841,0.0,5.57316E-04,-9.25839E-19,0.00000E+00,0.00000E+00,0.00000E+00,-9.22076E-06
5,4,6,-1,46,0,0.0,0.0,5.33844E-04,-6.52491E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.18358E-06
6,5,7,-1,48,0,0.0,0.0,5.28254E-04,-1.25847E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.50020E-06
7,6,-1,-1,8,0,0.0,0.0,5.27690E-04,-1.90500E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.53075E-06
8,48,-1,7,9,0,0.0,0.0,4.61035E-04,-1.90029E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.65980E-06
9,49,-1,8,10,0,0.0,0.0,3.91340E-04,-1.86808E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.70580E-06
10,43,-1,9,11,0,0.0,0.0,3.21397E-04,-1.78505E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.65298E-06
11,45,-1,10,12,0,0.0,0.0,2.54814E-04,-1.65080E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.19424E-06
12,33,-1,11,13,0,0.0,0.0,1.93704E-04,-1.47654E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.58725E-06
13,69,-1,12,14,0,0.0,0.0,1.39137E-04,-1.26369E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.87263E-06
14,67,-1,13,15,0,0.0,0.0,9.22440E-05,-1.01319E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.08534E-06
15,63,-1,14,16,0,0.0,0.0,5.42441E-05,-7.26266E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.01161E-06
16,65,-1,15,17,0,0.0,0.0,2.53925E-05,-4.02944E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.73558E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,2.53925E-05,4.02944E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.73558E-06
25,-1,70,26,24,0,0.0,0.0,5.42441E-05,7.26266E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.01161E-06
26,-1,75,27,25,0,0.0,0.0,9.22440E-05,1.01319E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.08534E-06
27,-1,74,28,26,0,0.0,0.0,1.39137E-04,1.26369E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.87263E-06
28,-1,37,29,27,0,0.0,0.0,1.93704E-04,1.47654E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.58725E-06
29,-1,52,30,28,0,0.0,0.0,2.54814E-04,1.65080E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.19424E-06
30,-1,50,31,29,0,0.0,0.0,3.21397E-04,1.78505E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.65298E-06
31,-1,55,32,30,0,0.0,0.0,3.91340E-04,1.86808E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.70580E-06
32,-1,54,1,31,0,0.0,0.0,4.61035E-04,1.90029E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.65980E-06
33,34,12,45,69,0,0.0,0.0,1.88870E-04,-9.36165E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.52486E-06
34,35,33,44,68,0,0.0,0.0,1.85936E-04,-4.53122E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.32536E-06
35,36,34,38,61,0,0.0,0.0,1.84978E-04,-6.33280E-19,0.00000E+00,0.00000E+00,0.00000E+00,-5.26221E-06
36,37,35,53,76,0,0.0,0.0,1.85936E-04,4.53122E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.32536E-06
37,28,36,52,74,0,0.0,0.0,1.88870E-04,9.36165E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.52486E-06
38,53,44,39,35,0,0.0,0.0,2.47643E-04,-7.13315E-19,0.00000E+00,0.00000E+00,0.00000E+00,-5.80570E-06
