Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-4.10488E-04,-1.48189E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.08024E-06
2,1,3,-1,54,0,0.0,0.0,-4.10926E-04,-9.78963E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.05648E-06
3,2,4,-1,56,0,0.0,0.0,-4.15275E-04,-5.07570E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.81019E-06
4,3,5,-1,41,0,-3.7938200521953425,0.0,-4.33534E-04,7.20206E-19,0.00000E+00,0.00000E+00,0.00000E+00,7.17280E-06
5,4,6,-1,46,0,0.0,0.0,-4.15275E-04,5.07570E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.81019E-06
6,5,7,-1,48,0,0.0,0.0,-4.10926E-04,9.78963E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.05648E-06
7,6,-1,-1,8,0,0.0,0.0,-4.10488E-04,1.48189E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.08024E-06
8,48,-1,7,9,0,0.0,0.0,-3.58637E-04,1.47823E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.18063E-06
9,49,-1,8,10,0,0.0,0.0,-3.04422E-04,1.45317E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.21642E-06
10,43,-1,9,11,0,0.0,0.0,-2.50013E-04,1.38858E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.17532E-06
11,45,-1,10,12,0,0.0,0.0,-1.98218E-04,1.28415E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.81847E-06
12,33,-1,11,13,0,0.0,0.0,-1.50682E-04,1.14859E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.34630E-06
13,69,-1,12,14,0,0.0,0.0,-1.08234E-04,9.83023E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.79040E-06
14,67,-1,13,15,0,0.0,0.0,-7.17562E-05,7.88155E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.17797E-06
15,63,-1,14,16,0,0.0,0.0,-4.21962E-05,5.64960E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.34272E-06
16,65,-1,15,17,0,0.0,0.0,-1.97527E-05,3.13449E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.12799E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
