Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,1.12402E-04,4.05778E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.39110E-06
2,1,3,-1,54,0,0.0,0.0,1.12522E-04,2.68064E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.38459E-06
3,2,4,-1,56,0,0.0,0.0,1.13713E-04,1.38985E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.31715E-06
4,3,5,-1,41,0,1.0388411709251972,0.0,1.18712E-04,-1.97210E-19,0.00000E+00,0.00000E+00,0.00000E+00,-1.96409E-06
5,4,6,-1,46,0,0.0,0.0,1.13713E-04,-1.38985E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.31715E-06
6,5,7,-1,48,0,0.0,0.0,1.12522E-04,-2.68064E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.38459E-06
7,6,-1,-1,8,0,0.0,0.0,1.12402E-04,-4.05778E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.39110E-06
8,48,-1,7,9,0,0.0,0.0,9.82037E-05,-4.04775E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.41858E-06
9,49,-1,8,10,0,0.0,0.0,8.33581E-05,-3.97913E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.42838E-06
10,43,-1,9,11,0,0.0,0.0,6.84597E-05,-3.80228E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.41713E-06
11,45,-1,10,12,0,0.0,0.0,5.42771E-05,-3.51632E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.31942E-06
12,33,-1,11,13,0,0.0,0.0,4.12604E-05,-3.14513E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.19012E-06
13,69,-1,12,14,0,0.0,0.0,2.96371E-05,-2.69176E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.03790E-06
14,67,-1,13,15,0,0.0,0.0,1.96486E-05,-2.15816E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.70207E-07
15,63,-1,14,16,0,0.0,0.0,1.15544E-05,-1.54700E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.41495E-07
16,65,-1,15,17,0,0.0,0.0,5.40878E-06,-8.58300E-06,0.00000E+00,0.00000E+00,0.00000E+00,-5.82697E-07
