Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,5.33914E-04,1.92747E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.60778E-06
2,1,3,-1,54,0,0.0,0.0,5.34484E-04,1.27332E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.57686E-06
3,2,4,-1,56,0,0.0,0.0,5.40141E-04,6.60188E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.25652E-06
4,3,5,-1,41,0,4.934551564632624,0.0,5.63889E-04,-9.36759E-19,0.00000E+00,0.00000E+00,0.00000E+00,-9.32952E-06
5,4,6,-1,46,0,0.0,0.0,5.40141E-04,-6.60188E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.25652E-06
6,5,7,-1,48,0,0.0,0.0,5.34484E-04,-1.27332E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.57686E-06
7,6,-1,-1,8,0,0.0,0.0,5.33914E-04,-1.92747E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.60778E-06
8,48,-1,7,9,0,0.0,0.0,4.66473E-04,-1.92270E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.73835E-06
9,49,-1,8,10,0,0.0,0.0,3.95955E-04,-1.89011E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.78490E-06
10,43,-1,9,11,0,0.0,0.0,3.25187E-04,-1.80610E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.73145E-06
11,45,-1,10,12,0,0.0,0.0,2.57819E-04,-1.67027E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.26730E-06
12,33,-1,11,13,0,0.0,0.0,1.95989E-04,-1.49395E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.65315E-06
13,69,-1,12,14,0,0.0,0.0,1.40778E-04,-1.27860E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.93010E-06
14,67,-1,13,15,0,0.0,0.0,9.33320E-05,-1.02514E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.13353E-06
15,63,-1,14,16,0,0.0,0.0,5.48839E-05,-7.34833E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.04713E-06
16,65,-1,15,17,0,0.0,0.0,2.56920E-05,-4.07697E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.76784E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
