Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,5.98824E-04,2.16180E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.41111E-06
2,1,3,-1,54,0,0.0,0.0,5.99464E-04,1.42812E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.37644E-06
3,2,4,-1,56,0,0.0,0.0,6.05808E-04,7.40449E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.01715E-06
4,3,5,-1,41,0,5.534465169897157,0.0,6.32443E-04,-1.05064E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.04638E-05
5,4,6,-1,46,0,0.0,0.0,6.05808E-04,-7.40449E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.01715E-06
6,5,7,-1,48,0,0.0,0.0,5.99464E-04,-1.42812E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.37644E-06
7,6,-1,-1,8,0,0.0,0.0,5.98824E-04,-2.16180E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.41111E-06
8,48,-1,7,9,0,0.0,0.0,5.23184E-04,-2.15645E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.55756E-06
9,49,-1,8,10,0,0.0,0.0,4.44093E-04,-2.11990E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.60976E-06
10,43,-1,9,11,0,0.0,0.0,3.64722E-04,-2.02568E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.54982E-06
11,45,-1,10,12,0,0.0,0.0,2.89163E-04,-1.87333E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.02924E-06
12,33,-1,11,13,0,0.0,0.0,2.19816E-04,-1.67558E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.34042E-06
