Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,9.26613E-04,3.34514E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.14679E-05
2,1,3,-1,54,0,0.0,0.0,9.27603E-04,2.20986E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.14142E-05
3,2,4,-1,56,0,0.0,0.0,9.37420E-04,1.14576E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.08582E-05
4,3,5,-1,41,0,8.563961952086284,0.0,9.78635E-04,-1.62575E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.61915E-05
5,4,6,-1,46,0,0.0,0.0,9.37420E-04,-1.14576E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.08582E-05
6,5,7,-1,48,0,0.0,0.0,9.27603E-04,-2.20986E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.14142E-05
7,6,-1,-1,8,0,0.0,0.0,9.26613E-04,-3.34514E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.14679E-05
8,48,-1,7,9,0,0.0,0.0,8.09568E-04,-3.33687E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.16945E-05
9,49,-1,8,10,0,0.0,0.0,6.87185E-04,-3.28030E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.17753E-05
10,43,-1,9,11,0,0.0,0.0,5.64366E-04,-3.13451E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.16825E-05
11,45,-1,10,12,0,0.0,0.0,4.47448E-04,-2.89877E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.08770E-05
12,33,-1,11,13,0,0.0,0.0,3.40141E-04,-2.59277E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.81109E-06
13,69,-1,12,14,0,0.0,0.0,2.44321E-04,-2.21902E-04,0.00000E+00,0.00000E+00,0.00000E+00,-8.55624E-06
14,67,-1,13,15,0,0.0,0.0,1.61979E-04,-1.77914E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.17378E-06
15,63,-1,14,16,0,0.0,0.0,9.52515E-05,-1.27531E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.28833E-06
16,65,-1,15,17,0,0.0,0.0,4.45887E-05,-7.07562E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.80362E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,4.45887E-05,7.07562E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.80362E-06
25,-1,70,26,24,0,0.0,0.0,9.52515E-05,1.27531E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.28833E-06
26,-1,75,27,25,0,0.0,0.0,1.61979E-04,1.77914E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.17378E-06
27,-1,74,28,26,0,0.0,0.0,2.44321E-04,2.21902E-04,0.00000E+00,0.00000E+00,0.00000E+00,-8.55624E-06
28,-1,37,29,27,0,0.0,0.0,3.40141E-04,2.59277E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.81109E-06
29,-1,52,30,28,0,0.0,0.0,4.47448E-04,2.89877E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.08770E-05
30,-1,50,31,29,0,0.0,0.0,5.64366E-04,3.13451E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.16825E-05
31,-1,55,32,30,0,0.0,0.0,6.87185E-04,3.28030E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.17753E-05
32,-1,54,1,31,0,0.0,0.0,8.09568E-04,3.33687E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.16945E-05
33,34,12,45,69,0,0.0,0.0,3.31652E-04,-1.64389E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.70154E-06
34,35,33,44,68,0,0.0,0.0,3.26499E-04,-7.95672E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.35122E-06
35,36,34,38,61,0,0.0,0.0,3.24818E-04,-1.11348E-18,0.00000E+00,0.00000E+00,0.00000E+00,-9.24033E-06
36,37,35,53,76,0,0.0,0.0,3.26499E-04,7.95672E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.35122E-06
37,28,36,52,74,0,0.0,0.0,3.31652E-04,1.64389E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.70154E-06
38,53,44,39,35,0,0.0,0.0,4.34856E-04,-1.25815E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.01947E-05
39,51,42,40,38,0,0.0,0.0,5.53672E-04,-1.38756E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.11659E-05
40,57,47,41,39,0,0.0,0.0,6.78517E-04,-1.40795E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.11078E-05
41,56,46,4,40,0,0.0,0.0,8.05805E-04,-1.46817E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.38251E-05
42,39,43,47,44,0,0.0,0.0,5.55024E-04,-9.83271E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.09963E-05
43,42,10,49,45,0,0.0,0.0,5.58859E-04,-2.00684E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.15753E-05
44,38,45,42,34,0,0.0,0.0,4.36434E-04,-8.98546E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.03973E-05
45,44,11,43,33,0,0.0,0.0,4.40637E-04,-1.84752E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.07054E-05
46,41,48,5,47,0,0.0,0.0,8.12664E-04,-1.14589E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18789E-05
47,40,49,46,42,0,0.0,0.0,6.79696E-04,-1.05523E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.20804E-05
48,46,8,6,49,0,0.0,0.0,8.10181E-04,-2.19861E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.13807E-05
49,47,9,48,43,0,0.0,0.0,6.84111E-04,-2.13247E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.19319E-05
50,30,51,55,52,0,0.0,0.0,5.58859E-04,2.00684E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.15753E-05
51,50,39,57,53,0,0.0,0.0,5.55024E-04,9.83271E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.09963E-05
52,29,53,50,37,0,0.0,0.0,4.40637E-04,1.84752E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.07054E-05
53,52,38,51,36,0,0.0,0.0,4.36434E-04,8.98546E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.03973E-05
54,32,56,2,55,0,0.0,0.0,8.10181E-04,2.19861E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.13807E-05
55,31,57,54,50,0,0.0,0.0,6.84111E-04,2.13247E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.19319E-05
56,54,41,3,57,0,0.0,0.0,8.12664E-04,1.14589E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18789E-05
57,55,40,56,51,0,0.0,0.0,6.79696E-04,1.05523E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.20804E-05
58,73,64,59,20,0,0.0,0.0,2.26569E-05,-2.05603E-19,0.00000E+00,0.00000E+00,0.00000E+00,-2.62594E-06
59,71,62,60,58,0,0.0,0.0,7.11482E-05,-4.33703E-19,0.00000E+00,0.00000E+00,0.00000E+00,-4.63495E-06
60,77,66,61,59,0,0.0,0.0,1.40243E-04,-6.83504E-19,0.00000E+00,0.00000E+00,0.00000E+00,-6.50646E-06
61,76,68,35,60,0,0.0,0.0,2.25811E-04,-9.09985E-19,0.00000E+00,0.00000E+00,0.00000E+00,-8.01358E-06
62,59,63,66,64,0,0.0,0.0,7.34440E-05,-3.47783E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.89260E-06
63,62,15,67,65,0,0.0,0.0,8.17216E-05,-7.57521E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.54953E-06
64,58,65,62,19,0,0.0,0.0,2.38311E-05,-1.70813E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.65132E-06
65,64,16,63,18,0,0.0,0.0,2.87641E-05,-3.62574E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.34661E-06
66,60,67,68,62,0,0.0,0.0,1.42828E-04,-5.21591E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.66670E-06
67,66,14,69,63,0,0.0,0.0,1.50164E-04,-1.09936E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.93532E-06
68,61,69,34,66,0,0.0,0.0,2.27898E-04,-6.70762E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.10197E-06
