Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,8.69282E-04,3.13817E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.07583E-05
2,1,3,-1,54,0,0.0,0.0,8.70210E-04,2.07313E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.07080E-05
3,2,4,-1,56,0,0.0,0.0,8.79419E-04,1.07487E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.01864E-05
4,3,5,-1,41,0,8.034090961045877,0.0,9.18085E-04,-1.52517E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.51897E-05
5,4,6,-1,46,0,0.0,0.0,8.79419E-04,-1.07487E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.01864E-05
6,5,7,-1,48,0,0.0,0.0,8.70210E-04,-2.07313E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.07080E-05
7,6,-1,-1,8,0,0.0,0.0,8.69282E-04,-3.13817E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.07583E-05
8,48,-1,7,9,0,0.0,0.0,7.59478E-04,-3.13041E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.09709E-05
9,49,-1,8,10,0,0.0,0.0,6.44667E-04,-3.07734E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.10467E-05
10,43,-1,9,11,0,0.0,0.0,5.29447E-04,-2.94057E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.09597E-05
11,45,-1,10,12,0,0.0,0.0,4.19763E-04,-2.71942E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.02040E-05
12,33,-1,11,13,0,0.0,0.0,3.19096E-04,-2.43235E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.20406E-06
