Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,1.89102E-04,6.82672E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.34035E-06
2,1,3,-1,54,0,0.0,0.0,1.89304E-04,4.50985E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.32940E-06
3,2,4,-1,56,0,0.0,0.0,1.91307E-04,2.33826E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.21594E-06
4,3,5,-1,41,0,1.747722659604566,0.0,1.99719E-04,-3.31782E-19,0.00000E+00,0.00000E+00,0.00000E+00,-3.30434E-06
5,4,6,-1,46,0,0.0,0.0,1.91307E-04,-2.33826E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.21594E-06
6,5,7,-1,48,0,0.0,0.0,1.89304E-04,-4.50985E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.32940E-06
7,6,-1,-1,8,0,0.0,0.0,1.89102E-04,-6.82672E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.34035E-06
8,48,-1,7,9,0,0.0,0.0,1.65216E-04,-6.80984E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.38659E-06
9,49,-1,8,10,0,0.0,0.0,1.40240E-04,-6.69440E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.40308E-06
10,43,-1,9,11,0,0.0,0.0,1.15175E-04,-6.39687E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.38415E-06
11,45,-1,10,12,0,0.0,0.0,9.13145E-05,-5.91578E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.21976E-06
12,33,-1,11,13,0,0.0,0.0,6.94155E-05,-5.29130E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.00224E-06
13,69,-1,12,14,0,0.0,0.0,4.98607E-05,-4.52855E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.74615E-06
14,67,-1,13,15,0,0.0,0.0,3.30564E-05,-3.63084E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.46402E-06
15,63,-1,14,16,0,0.0,0.0,1.94388E-05,-2.60264E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.07924E-06
