Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-3.85360E-04,-1.39118E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.76926E-06
2,1,3,-1,54,0,0.0,0.0,-3.85771E-04,-9.19035E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.74694E-06
3,2,4,-1,56,0,0.0,0.0,-3.89854E-04,-4.76499E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.51573E-06
4,3,5,-1,41,0,-3.561579981995213,0.0,-4.06995E-04,6.76119E-19,0.00000E+00,0.00000E+00,0.00000E+00,6.73371E-06
5,4,6,-1,46,0,0.0,0.0,-3.89854E-04,4.76499E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.51573E-06
6,5,7,-1,48,0,0.0,0.0,-3.85771E-04,9.19035E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.74694E-06
7,6,-1,-1,8,0,0.0,0.0,-3.85360E-04,1.39118E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.76926E-06
8,48,-1,7,9,0,0.0,0.0,-3.36683E-04,1.38774E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.86350E-06
9,49,-1,8,10,0,0.0,0.0,-2.85786E-04,1.36421E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.89709E-06
10,43,-1,9,11,0,0.0,0.0,-2.34708E-04,1.30358E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.85851E-06
11,45,-1,10,12,0,0.0,0.0,-1.86084E-04,1.20554E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.52351E-06
12,33,-1,11,13,0,0.0,0.0,-1.41458E-04,1.07828E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.08024E-06
13,69,-1,12,14,0,0.0,0.0,-1.01608E-04,9.22846E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.55837E-06
14,67,-1,13,15,0,0.0,0.0,-6.73637E-05,7.39908E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.98343E-06
15,63,-1,14,16,0,0.0,0.0,-3.96132E-05,5.30376E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.19931E-06
16,65,-1,15,17,0,0.0,0.0,-1.85435E-05,2.94261E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.99773E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-1.85435E-05,-2.94261E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.99773E-06
25,-1,70,26,24,0,0.0,0.0,-3.96132E-05,-5.30376E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.19931E-06
26,-1,75,27,25,0,0.0,0.0,-6.73637E-05,-7.39908E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.98343E-06
27,-1,74,28,26,0,0.0,0.0,-1.01608E-04,-9.22846E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.55837E-06
28,-1,37,29,27,0,0.0,0.0,-1.41458E-04,-1.07828E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.08024E-06
29,-1,52,30,28,0,0.0,0.0,-1.86084E-04,-1.20554E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.52351E-06
30,-1,50,31,29,0,0.0,0.0,-2.34708E-04,-1.30358E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.85851E-06
31,-1,55,32,30,0,0.0,0.0,-2.85786E-04,-1.36421E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.89709E-06
32,-1,54,1,31,0,0.0,0.0,-3.36683E-04,-1.38774E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.86350E-06
33,34,12,45,69,0,0.0,0.0,-1.37927E-04,6.83659E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.03468E-06
34,35,33,44,68,0,0.0,0.0,-1.35784E-04,3.30904E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.88899E-06
35,36,34,38,61,0,0.0,0.0,-1.35085E-04,4.61774E-19,0.00000E+00,0.00000E+00,0.00000E+00,3.84287E-06
36,37,35,53,76,0,0.0,0.0,-1.35784E-04,-3.30904E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.88899E-06
37,28,36,52,74,0,0.0,0.0,-1.37927E-04,-6.83659E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.03468E-06
38,53,44,39,35,0,0.0,0.0,-1.80848E-04,5.10447E-19,0.00000E+00,0.00000E+00,0.00000E+00,4.23977E-06
39,51,42,40,38,0,0.0,0.0,-2.30261E-04,5.70468E-19,0.00000E+00,0.00000E+00,0.00000E+00,4.64368E-06
40,57,47,41,39,0,0.0,0.0,-2.82182E-04,5.85537E-19,0.00000E+00,0.00000E+00,0.00000E+00,4.61950E-06
41,56,46,4,40,0,0.0,0.0,-3.35118E-04,6.10583E-19,0.00000E+00,0.00000E+00,0.00000E+00,5.74957E-06
42,39,43,47,44,0,0.0,0.0,-2.30823E-04,4.08923E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.57315E-06
43,42,10,49,45,0,0.0,0.0,-2.32418E-04,8.34605E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.81395E-06
