Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-2.97907E-04,7.24816E-19,-2.98635E-04,5.29056E-05,-2.34826E-04,4.83469E-05,-2.33977E-04,6.60929E-19,1.91476E-01,-2.41198E-03,-2.41198E-03,4.71424E-02,4.71424E-02,1.06960E-01,1.06960E-01,7.86383E-07,-7.88319E-08,-7.88319E-08,2.27933E-07,2.27933E-07,1.32427E-06,1.32427E-06
79,38,44,34,35,-2.33977E-04,6.60929E-19,-2.34826E-04,4.83469E-05,-1.75675E-04,4.28117E-05,-1.74771E-04,5.92639E-19,1.99000E-01,-1.07382E-03,-1.07382E-03,5.77975E-02,5.77975E-02,1.09844E-01,1.09844E-01,8.15324E-07,-8.76812E-08,-8.76812E-08,2.76760E-07,2.76760E-07,1.35997E-06,1.35997E-06
80,11,45,43,10,-2.40752E-04,1.55971E-04,-2.37088E-04,9.94073E-05,-3.00698E-04,1.07980E-04,-3.03661E-04,1.68654E-04,2.33008E-01,-2.89188E-03,-2.89188E-03,2.22322E-01,2.22322E-01,3.74800E-02,3.74800E-02,8.82687E-07,-3.31374E-07,-3.31374E-07,1.06281E-06,1.06281E-06,4.64039E-07,4.64039E-07
81,45,44,42,43,-2.37088E-04,9.94073E-05,-2.34826E-04,4.83469E-05,-2.98635E-04,5.29056E-05,-3.00698E-04,1.07980E-04,2.03557E-01,-4.45087E-03,-4.45087E-03,1.36539E-01,1.36539E-01,8.59550E-02,8.59550E-02,8.08069E-07,-2.16251E-07,-2.16251E-07,6.56546E-07,6.56546E-07,1.06420E-06,1.06420E-06
82,12,33,45,11,-1.83015E-04,1.39506E-04,-1.78448E-04,8.84504E-05,-2.37088E-04,9.94073E-05,-2.40752E-04,1.55971E-04,2.94383E-01,-6.22549E-05,-6.22549E-05,2.87906E-01,2.87906E-01,3.53707E-02,3.53707E-02,1.10703E-06,-4.11591E-07,-4.11591E-07,1.37107E-06,1.37107E-06,4.37923E-07,4.37923E-07
83,33,34,44,45,-1.78448E-04,8.84504E-05,-1.75675E-04,4.28117E-05,-2.34826E-04,4.83469E-05,-2.37088E-04,9.94073E-05,2.27648E-01,-9.98717E-04,-9.98717E-04,1.72867E-01,1.72867E-01,8.51804E-02,8.51804E-02,8.90703E-07,-2.51708E-07,-2.51708E-07,8.24601E-07,8.24601E-07,1.05461E-06,1.05461E-06
84,4,5,46,41,-5.26561E-04,8.74749E-19,-5.04385E-04,6.16485E-05,-4.37259E-04,6.16553E-05,-4.33569E-04,7.89960E-19,3.19769E-01,2.13279E-01,2.13279E-01,6.39126E-02,6.39126E-02,1.48673E-01,1.48673E-01,1.22852E-06,9.24311E-07,9.24311E-07,-3.38682E-10,-3.38682E-10,1.84071E-06,1.84071E-06
85,41,46,47,40,-4.33569E-04,7.89960E-19,-4.37259E-04,6.16553E-05,-3.65715E-04,5.67772E-05,-3.65081E-04,7.57556E-19,1.64280E-01,-3.30114E-02,-3.30114E-02,4.13164E-02,4.13164E-02,8.72302E-02,8.72302E-02,6.77829E-07,-2.16221E-07,-2.16221E-07,2.43904E-07,2.43904E-07,1.07999E-06,1.07999E-06
86,40,47,42,39,-3.65081E-04,7.57556E-19,-3.65715E-04,5.67772E-05,-2.98635E-04,5.29056E-05,-2.97907E-04,7.24816E-19,1.76737E-01,-2.31205E-03,-2.31205E-03,3.99585E-02,3.99585E-02,9.92331E-02,9.92331E-02,7.26448E-07,-6.80933E-08,-6.80933E-08,1.93581E-07,1.93581E-07,1.22860E-06,1.22860E-06
87,8,48,6,7,-4.35594E-04,1.79542E-04,-4.35923E-04,1.18298E-04,-4.99103E-04,1.18903E-04,-4.98571E-04,1.79988E-04,3.03990E-02,1.35779E-02,1.35779E-02,1.50985E-02,1.50985E-02,1.54573E-02,1.54573E-02,1.15122E-07,4.30874E-08,4.30874E-08,5.25005E-08,5.25005E-08,1.91376E-07,1.91376E-07
88,48,46,5,6,-4.35923E-04,1.18298E-04,-4.37259E-04,6.16553E-05,-5.04385E-04,6.16485E-05,-4.99103E-04,1.18903E-04,1.33699E-01,7.84336E-02,7.84336E-02,2.98107E-02,2.98107E-02,6.62650E-02,6.62650E-02,5.18681E-07,3.30906E-07,3.30906E-07,2.99079E-08,2.99079E-08,8.20424E-07,8.20424E-07
89,10,43,49,9,-3.03661E-04,1.68654E-04,-3.00698E-04,1.07980E-04,-3.68090E-04,1.14739E-04,-3.69744E-04,1.76499E-04,1.72197E-01,-2.71964E-03,-2.71964E-03,1.52529E-01,1.52529E-01,4.45887E-02,4.45887E-02,6.61192E-07,-2.30849E-07,-2.30849E-07,7.30215E-07,7.30215E-07,5.52051E-07,5.52051E-07
90,9,49,48,8,-3.69744E-04,1.76499E-04,-3.68090E-04,1.14739E-04,-4.35923E-04,1.18298E-04,-4.35594E-04,1.79542E-04,1.01092E-01,7.57053E-03,7.57053E-03,7.15931E-02,7.15931E-02,4.31230E-02,4.31230E-02,3.93845E-07,-6.62258E-08,-6.62258E-08,3.30105E-07,3.30105E-07,5.33904E-07,5.33904E-07
91,43,42,47,49,-3.00698E-04,1.07980E-04,-2.98635E-04,5.29056E-05,-3.65715E-04,5.67772E-05,-3.68090E-04,1.14739E-04,1.89086E-01,-1.44150E-02,-1.44150E-02,1.07305E-01,1.07305E-01,8.65732E-02,8.65732E-02,7.63459E-07,-2.21936E-07,-2.21936E-07,5.31569E-07,5.31569E-07,1.07186E-06,1.07186E-06
92,49,47,46,48,-3.68090E-04,1.14739E-04,-3.65715E-04,5.67772E-05,-4.37259E-04,6.16553E-05,-4.35923E-04,1.18298E-04,1.93641E-01,1.72143E-02,1.72143E-02,9.37503E-02,9.37503E-02,1.00042E-01,1.00042E-01,7.75510E-07,-5.19561E-08,-5.19561E-08,4.21838E-07,4.21838E-07,1.23861E-06,1.23861E-06
93,30,50,52,29,-3.03661E-04,-1.68654E-04,-3.00698E-04,-1.07980E-04,-2.37088E-04,-9.94073E-05,-2.40752E-04,-1.55971E-04,2.33008E-01,2.89188E-03,2.89188E-03,-2.22322E-01,-2.22322E-01,3.74800E-02,3.74800E-02,8.82687E-07,3.31374E-07,3.31374E-07,-1.06281E-06,-1.06281E-06,4.64039E-07,4.64039E-07
