Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-6.18328E-05,1.55377E-19,-6.19839E-05,1.09810E-05,-4.87400E-05,1.00348E-05,-4.85638E-05,1.39398E-19,3.97424E-02,-5.00624E-04,-5.00624E-04,9.78476E-03,9.78476E-03,2.22004E-02,2.22004E-02,1.63220E-07,-1.63622E-08,-1.63622E-08,4.73093E-08,4.73093E-08,2.74861E-07,2.74861E-07
79,38,44,34,35,-4.85638E-05,1.39398E-19,-4.87400E-05,1.00348E-05,-3.64627E-05,8.88590E-06,-3.62749E-05,1.23784E-19,4.13039E-02,-2.22878E-04,-2.22878E-04,1.19963E-02,1.19963E-02,2.27989E-02,2.27989E-02,1.69227E-07,-1.81989E-08,-1.81989E-08,5.74437E-08,5.74437E-08,2.82272E-07,2.82272E-07
80,11,45,43,10,-4.99700E-05,3.23729E-05,-4.92094E-05,2.06327E-05,-6.24122E-05,2.24120E-05,-6.30272E-05,3.50055E-05,4.83626E-02,-6.00231E-04,-6.00231E-04,4.61446E-02,4.61446E-02,7.77926E-03,7.77926E-03,1.83208E-07,-6.87792E-08,-6.87792E-08,2.20594E-07,2.20594E-07,9.63147E-08,9.63147E-08
81,45,44,42,43,-4.92094E-05,2.06327E-05,-4.87400E-05,1.00348E-05,-6.19839E-05,1.09810E-05,-6.24122E-05,2.24120E-05,4.22497E-02,-9.23812E-04,-9.23812E-04,2.83398E-02,2.83398E-02,1.78406E-02,1.78406E-02,1.67721E-07,-4.48845E-08,-4.48845E-08,1.36271E-07,1.36271E-07,2.20884E-07,2.20884E-07
82,12,33,45,11,-3.79862E-05,2.89555E-05,-3.70382E-05,1.83586E-05,-4.92094E-05,2.06327E-05,-4.99700E-05,3.23729E-05,6.11014E-02,-1.29215E-05,-1.29215E-05,5.97571E-02,5.97571E-02,7.34146E-03,7.34146E-03,2.29772E-07,-8.54289E-08,-8.54289E-08,2.84576E-07,2.84576E-07,9.08943E-08,9.08943E-08
83,33,34,44,45,-3.70382E-05,1.83586E-05,-3.64627E-05,8.88590E-06,-4.87400E-05,1.00348E-05,-4.92094E-05,2.06327E-05,4.72501E-02,-2.07291E-04,-2.07291E-04,3.58798E-02,3.58798E-02,1.76798E-02,1.76798E-02,1.84872E-07,-5.22439E-08,-5.22439E-08,1.71152E-07,1.71152E-07,2.18893E-07,2.18893E-07
84,4,5,46,41,-1.09292E-04,1.81561E-19,-1.04689E-04,1.27956E-05,-9.07565E-05,1.27970E-05,-8.99906E-05,1.63962E-19,6.63705E-02,4.42677E-02,4.42677E-02,1.32655E-02,1.32655E-02,3.08581E-02,3.08581E-02,2.54988E-07,1.91848E-07,1.91848E-07,-7.02961E-11,-7.02961E-11,3.82053E-07,3.82053E-07
85,41,46,47,40,-8.99906E-05,1.63962E-19,-9.07565E-05,1.27970E-05,-7.59070E-05,1.17845E-05,-7.57753E-05,1.57237E-19,3.40976E-02,-6.85178E-03,-6.85178E-03,8.57553E-03,8.57553E-03,1.81053E-02,1.81053E-02,1.40688E-07,-4.48783E-08,-4.48783E-08,5.06241E-08,5.06241E-08,2.24161E-07,2.24161E-07
86,40,47,42,39,-7.57753E-05,1.57237E-19,-7.59070E-05,1.17845E-05,-6.19839E-05,1.09810E-05,-6.18328E-05,1.55377E-19,3.66831E-02,-4.79882E-04,-4.79882E-04,8.29369E-03,8.29369E-03,2.05966E-02,2.05966E-02,1.50780E-07,-1.41333E-08,-1.41333E-08,4.01793E-08,4.01793E-08,2.55005E-07,2.55005E-07
87,8,48,6,7,-9.04108E-05,3.72654E-05,-9.04792E-05,2.45536E-05,-1.03593E-04,2.46792E-05,-1.03482E-04,3.73578E-05,6.30955E-03,2.81820E-03,2.81820E-03,3.13380E-03,3.13380E-03,3.20828E-03,3.20828E-03,2.38944E-08,8.94312E-09,8.94312E-09,1.08969E-08,1.08969E-08,3.97216E-08,3.97216E-08
88,48,46,5,6,-9.04792E-05,2.45536E-05,-9.07565E-05,1.27970E-05,-1.04689E-04,1.27956E-05,-1.03593E-04,2.46792E-05,2.77503E-02,1.62795E-02,1.62795E-02,6.18744E-03,6.18744E-03,1.37538E-02,1.37538E-02,1.07656E-07,6.86821E-08,6.86821E-08,6.20761E-09,6.20761E-09,1.70285E-07,1.70285E-07
89,10,43,49,9,-6.30272E-05,3.50055E-05,-6.24122E-05,2.24120E-05,-7.64000E-05,2.38150E-05,-7.67433E-05,3.66337E-05,3.57408E-02,-5.64482E-04,-5.64482E-04,3.16586E-02,3.16586E-02,9.25472E-03,9.25472E-03,1.37235E-07,-4.79146E-08,-4.79146E-08,1.51562E-07,1.51562E-07,1.14582E-07,1.14582E-07
90,9,49,48,8,-7.67433E-05,3.66337E-05,-7.64000E-05,2.38150E-05,-9.04792E-05,2.45536E-05,-9.04108E-05,3.72654E-05,2.09825E-02,1.57132E-03,1.57132E-03,1.48597E-02,1.48597E-02,8.95050E-03,8.95050E-03,8.17455E-08,-1.37457E-08,-1.37457E-08,6.85157E-08,6.85157E-08,1.10816E-07,1.10816E-07
91,43,42,47,49,-6.24122E-05,2.24120E-05,-6.19839E-05,1.09810E-05,-7.59070E-05,1.17845E-05,-7.64000E-05,2.38150E-05,3.92463E-02,-2.99194E-03,-2.99194E-03,2.22719E-02,2.22719E-02,1.79689E-02,1.79689E-02,1.58462E-07,-4.60644E-08,-4.60644E-08,1.10331E-07,1.10331E-07,2.22472E-07,2.22472E-07
92,49,47,46,48,-7.64000E-05,2.38150E-05,-7.59070E-05,1.17845E-05,-9.07565E-05,1.27970E-05,-9.04792E-05,2.45536E-05,4.01916E-02,3.57296E-03,3.57296E-03,1.94586E-02,1.94586E-02,2.07644E-02,2.07644E-02,1.60963E-07,-1.07839E-08,-1.07839E-08,8.75557E-08,8.75557E-08,2.57083E-07,2.57083E-07
93,30,50,52,29,-6.30272E-05,-3.50055E-05,-6.24122E-05,-2.24120E-05,-4.92094E-05,-2.06327E-05,-4.99700E-05,-3.23729E-05,4.83626E-02,6.00231E-04,6.00231E-04,-4.61446E-02,-4.61446E-02,7.77926E-03,7.77926E-03,1.83208E-07,6.87792E-08,6.87792E-08,-2.20594E-07,-2.20594E-07,9.63147E-08,9.63147E-08
