Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-8.21998E-04,-2.96747E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.01731E-05
2,1,3,-1,54,0,0.0,0.0,-8.22875E-04,-1.96036E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.01255E-05
3,2,4,-1,56,0,0.0,0.0,-8.31584E-04,-1.01640E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.63234E-06
4,3,5,-1,41,0,-7.597082699730011,0.0,-8.68146E-04,1.44221E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.43634E-05
5,4,6,-1,46,0,0.0,0.0,-8.31584E-04,1.01640E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.63234E-06
6,5,7,-1,48,0,0.0,0.0,-8.22875E-04,1.96036E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.01255E-05
7,6,-1,-1,8,0,0.0,0.0,-8.21998E-04,2.96747E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.01731E-05
8,48,-1,7,9,0,0.0,0.0,-7.18167E-04,2.96013E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.03742E-05
9,49,-1,8,10,0,0.0,0.0,-6.09601E-04,2.90995E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.04458E-05
10,43,-1,9,11,0,0.0,0.0,-5.00649E-04,2.78062E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.03635E-05
11,45,-1,10,12,0,0.0,0.0,-3.96930E-04,2.57150E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.64894E-06
12,33,-1,11,13,0,0.0,0.0,-3.01739E-04,2.30005E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.70341E-06
13,69,-1,12,14,0,0.0,0.0,-2.16737E-04,1.96849E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.59023E-06
14,67,-1,13,15,0,0.0,0.0,-1.43691E-04,1.57827E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.36385E-06
15,63,-1,14,16,0,0.0,0.0,-8.44975E-05,1.13133E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.69127E-06
16,65,-1,15,17,0,0.0,0.0,-3.95546E-05,6.27678E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.26128E-06
