Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,9.31942E-04,3.36437E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.15338E-05
2,1,3,-1,54,0,0.0,0.0,9.32937E-04,2.22256E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.14798E-05
3,2,4,-1,56,0,0.0,0.0,9.42810E-04,1.15235E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.09207E-05
4,3,5,-1,41,0,8.613207368201646,0.0,9.84263E-04,-1.63510E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.62846E-05
5,4,6,-1,46,0,0.0,0.0,9.42810E-04,-1.15235E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.09207E-05
6,5,7,-1,48,0,0.0,0.0,9.32937E-04,-2.22256E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.14798E-05
7,6,-1,-1,8,0,0.0,0.0,9.31942E-04,-3.36437E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.15338E-05
8,48,-1,7,9,0,0.0,0.0,8.14224E-04,-3.35605E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.17617E-05
9,49,-1,8,10,0,0.0,0.0,6.91136E-04,-3.29917E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18430E-05
10,43,-1,9,11,0,0.0,0.0,5.67611E-04,-3.15253E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.17497E-05
11,45,-1,10,12,0,0.0,0.0,4.50021E-04,-2.91544E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.09395E-05
12,33,-1,11,13,0,0.0,0.0,3.42097E-04,-2.60768E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.86751E-06
13,69,-1,12,14,0,0.0,0.0,2.45726E-04,-2.23178E-04,0.00000E+00,0.00000E+00,0.00000E+00,-8.60544E-06
14,67,-1,13,15,0,0.0,0.0,1.62910E-04,-1.78937E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.21503E-06
15,63,-1,14,16,0,0.0,0.0,9.57992E-05,-1.28264E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.31874E-06
16,65,-1,15,17,0,0.0,0.0,4.48451E-05,-7.11631E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.83124E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,4.48451E-05,7.11631E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.83124E-06
25,-1,70,26,24,0,0.0,0.0,9.57992E-05,1.28264E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.31874E-06
26,-1,75,27,25,0,0.0,0.0,1.62910E-04,1.78937E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.21503E-06
27,-1,74,28,26,0,0.0,0.0,2.45726E-04,2.23178E-04,0.00000E+00,0.00000E+00,0.00000E+00,-8.60544E-06
28,-1,37,29,27,0,0.0,0.0,3.42097E-04,2.60768E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.86751E-06
29,-1,52,30,28,0,0.0,0.0,4.50021E-04,2.91544E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.09395E-05
30,-1,50,31,29,0,0.0,0.0,5.67611E-04,3.15253E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.17497E-05
31,-1,55,32,30,0,0.0,0.0,6.91136E-04,3.29917E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18430E-05
32,-1,54,1,31,0,0.0,0.0,8.14224E-04,3.35605E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.17617E-05
33,34,12,45,69,0,0.0,0.0,3.33559E-04,-1.65334E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.75733E-06
34,35,33,44,68,0,0.0,0.0,3.28376E-04,-8.00248E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.40499E-06
35,36,34,38,61,0,0.0,0.0,3.26686E-04,-1.13466E-18,0.00000E+00,0.00000E+00,0.00000E+00,-9.29346E-06
36,37,35,53,76,0,0.0,0.0,3.28376E-04,8.00248E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.40499E-06
37,28,36,52,74,0,0.0,0.0,3.33559E-04,1.65334E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.75733E-06
38,53,44,39,35,0,0.0,0.0,4.37357E-04,-1.27095E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.02533E-05
39,51,42,40,38,0,0.0,0.0,5.56856E-04,-1.37594E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.12301E-05
40,57,47,41,39,0,0.0,0.0,6.82419E-04,-1.41604E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.11717E-05
41,56,46,4,40,0,0.0,0.0,8.10439E-04,-1.47661E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.39046E-05
42,39,43,47,44,0,0.0,0.0,5.58215E-04,-9.88925E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.10595E-05
43,42,10,49,45,0,0.0,0.0,5.62073E-04,-2.01838E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.16419E-05
