Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,4.86684E-04,-1.18783E-18,4.87873E-04,-8.64307E-05,3.83631E-04,-7.89833E-05,3.82244E-04,-1.06037E-18,3.12811E-01,3.94040E-03,3.94040E-03,-7.70155E-02,-7.70155E-02,-1.74738E-01,-1.74738E-01,1.28470E-06,1.28786E-07,1.28786E-07,-3.72370E-07,-3.72370E-07,-2.16343E-06,-2.16343E-06
79,38,44,34,35,3.82244E-04,-1.06037E-18,3.83631E-04,-7.89833E-05,2.86997E-04,-6.99406E-05,2.85519E-04,-9.34362E-19,3.25101E-01,1.75427E-03,1.75427E-03,-9.44225E-02,-9.44225E-02,-1.79450E-01,-1.79450E-01,1.33198E-06,1.43243E-07,1.43243E-07,-4.52137E-07,-4.52137E-07,-2.22176E-06,-2.22176E-06
80,11,45,43,10,3.93312E-04,-2.54806E-04,3.87325E-04,-1.62400E-04,4.91244E-04,-1.76404E-04,4.96085E-04,-2.75527E-04,3.80660E-01,4.72440E-03,4.72440E-03,-3.63203E-01,-3.63203E-01,-6.12303E-02,-6.12303E-02,1.44203E-06,5.41358E-07,5.41358E-07,-1.73629E-06,-1.73629E-06,-7.58090E-07,-7.58090E-07
81,45,44,42,43,3.87325E-04,-1.62400E-04,3.83631E-04,-7.89833E-05,4.87873E-04,-8.64307E-05,4.91244E-04,-1.76404E-04,3.32546E-01,7.27129E-03,7.27129E-03,-2.23061E-01,-2.23061E-01,-1.40423E-01,-1.40423E-01,1.32012E-06,3.53284E-07,3.53284E-07,-1.07258E-06,-1.07258E-06,-1.73857E-06,-1.73857E-06
82,12,33,45,11,2.98988E-04,-2.27908E-04,2.91526E-04,-1.44500E-04,3.87325E-04,-1.62400E-04,3.93312E-04,-2.54806E-04,4.80927E-01,1.01704E-04,1.01704E-04,-4.70346E-01,-4.70346E-01,-5.77844E-02,-5.77844E-02,1.80853E-06,6.72408E-07,6.72408E-07,-2.23989E-06,-2.23989E-06,-7.15426E-07,-7.15426E-07
83,33,34,44,45,2.91526E-04,-1.44500E-04,2.86997E-04,-6.99406E-05,3.83631E-04,-7.89833E-05,3.87325E-04,-1.62400E-04,3.71904E-01,1.63158E-03,1.63158E-03,-2.82409E-01,-2.82409E-01,-1.39157E-01,-1.39157E-01,1.45512E-06,4.11210E-07,4.11210E-07,-1.34713E-06,-1.34713E-06,-1.72290E-06,-1.72290E-06
84,4,5,46,41,8.60232E-04,-1.42906E-18,8.24003E-04,-1.00714E-04,7.14341E-04,-1.00725E-04,7.08313E-04,-1.29054E-18,5.22400E-01,-3.48429E-01,-3.48429E-01,-1.04413E-01,-1.04413E-01,-2.42883E-01,-2.42883E-01,2.00700E-06,-1.51003E-06,-1.51003E-06,5.53298E-10,5.53298E-10,-3.00713E-06,-3.00713E-06
85,41,46,47,40,7.08313E-04,-1.29054E-18,7.14341E-04,-1.00725E-04,5.97461E-04,-9.27557E-05,5.96425E-04,-1.23760E-18,2.68381E-01,5.39301E-02,5.39301E-02,-6.74977E-02,-6.74977E-02,-1.42506E-01,-1.42506E-01,1.10735E-06,3.53235E-07,3.53235E-07,-3.98460E-07,-3.98460E-07,-1.76436E-06,-1.76436E-06
86,40,47,42,39,5.96425E-04,-1.23760E-18,5.97461E-04,-9.27557E-05,4.87873E-04,-8.64307E-05,4.86684E-04,-1.18783E-18,2.88732E-01,3.77714E-03,3.77714E-03,-6.52793E-02,-6.52793E-02,-1.62115E-01,-1.62115E-01,1.18678E-06,1.11243E-07,1.11243E-07,-3.16250E-07,-3.16250E-07,-2.00714E-06,-2.00714E-06
87,8,48,6,7,7.11620E-04,-2.93315E-04,7.12159E-04,-1.93261E-04,8.15374E-04,-1.94249E-04,8.14504E-04,-2.94042E-04,4.96623E-02,-2.21819E-02,-2.21819E-02,-2.46661E-02,-2.46661E-02,-2.52523E-02,-2.52523E-02,1.88072E-07,-7.03910E-08,-7.03910E-08,-8.57690E-08,-8.57690E-08,-3.12647E-07,-3.12647E-07
