Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-1.88408E-05,-6.80164E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.33175E-07
2,1,3,-1,54,0,0.0,0.0,-1.88609E-05,-4.49328E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.32084E-07
3,2,4,-1,56,0,0.0,0.0,-1.90605E-05,-2.32967E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.20780E-07
4,3,5,-1,41,0,-0.17413039409391828,0.0,-1.98985E-05,3.30563E-20,0.00000E+00,0.00000E+00,0.00000E+00,3.29220E-07
5,4,6,-1,46,0,0.0,0.0,-1.90605E-05,2.32967E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.20780E-07
6,5,7,-1,48,0,0.0,0.0,-1.88609E-05,4.49328E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.32084E-07
7,6,-1,-1,8,0,0.0,0.0,-1.88408E-05,6.80164E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.33175E-07
8,48,-1,7,9,0,0.0,0.0,-1.64609E-05,6.78483E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.37783E-07
9,49,-1,8,10,0,0.0,0.0,-1.39725E-05,6.66982E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.39425E-07
10,43,-1,9,11,0,0.0,0.0,-1.14752E-05,6.37337E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.37539E-07
11,45,-1,10,12,0,0.0,0.0,-9.09792E-06,5.89405E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.21160E-07
12,33,-1,11,13,0,0.0,0.0,-6.91606E-06,5.27187E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.99488E-07
13,69,-1,12,14,0,0.0,0.0,-4.96776E-06,4.51192E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.73973E-07
14,67,-1,13,15,0,0.0,0.0,-3.29350E-06,3.61751E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.45864E-07
15,63,-1,14,16,0,0.0,0.0,-1.93674E-06,2.59308E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.07527E-07
16,65,-1,15,17,0,0.0,0.0,-9.06619E-07,1.43868E-06,0.00000E+00,0.00000E+00,0.00000E+00,9.76716E-08
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-9.06619E-07,-1.43868E-06,0.00000E+00,0.00000E+00,0.00000E+00,9.76716E-08
25,-1,70,26,24,0,0.0,0.0,-1.93674E-06,-2.59308E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.07527E-07
26,-1,75,27,25,0,0.0,0.0,-3.29350E-06,-3.61751E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.45864E-07
27,-1,74,28,26,0,0.0,0.0,-4.96776E-06,-4.51192E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.73973E-07
28,-1,37,29,27,0,0.0,0.0,-6.91606E-06,-5.27187E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.99488E-07
29,-1,52,30,28,0,0.0,0.0,-9.09792E-06,-5.89405E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.21160E-07
30,-1,50,31,29,0,0.0,0.0,-1.14752E-05,-6.37337E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.37539E-07
31,-1,55,32,30,0,0.0,0.0,-1.39725E-05,-6.66982E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.39425E-07
32,-1,54,1,31,0,0.0,0.0,-1.64609E-05,-6.78483E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.37783E-07
33,34,12,45,69,0,0.0,0.0,-6.74346E-06,3.34250E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.97261E-07
34,35,33,44,68,0,0.0,0.0,-6.63868E-06,1.61783E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.90138E-07
35,36,34,38,61,0,0.0,0.0,-6.60450E-06,2.26662E-20,0.00000E+00,0.00000E+00,0.00000E+00,1.87883E-07
36,37,35,53,76,0,0.0,0.0,-6.63868E-06,-1.61783E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.90138E-07
