Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-2.81159E-04,7.14915E-19,-2.81846E-04,4.99314E-05,-2.21625E-04,4.56290E-05,-2.20824E-04,6.41354E-19,1.80712E-01,-2.27638E-03,-2.27638E-03,4.44922E-02,4.44922E-02,1.00947E-01,1.00947E-01,7.42175E-07,-7.44002E-08,-7.44002E-08,2.15119E-07,2.15119E-07,1.24982E-06,1.24982E-06
79,38,44,34,35,-2.20824E-04,6.41354E-19,-2.21625E-04,4.56290E-05,-1.65799E-04,4.04049E-05,-1.64945E-04,5.54378E-19,1.87812E-01,-1.01345E-03,-1.01345E-03,5.45482E-02,5.45482E-02,1.03669E-01,1.03669E-01,7.69488E-07,-8.27520E-08,-8.27520E-08,2.61201E-07,2.61201E-07,1.28352E-06,1.28352E-06
80,11,45,43,10,-2.27218E-04,1.47202E-04,-2.23759E-04,9.38188E-05,-2.83794E-04,1.01909E-04,-2.86590E-04,1.59173E-04,2.19909E-01,-2.72930E-03,-2.72930E-03,2.09824E-01,2.09824E-01,3.53730E-02,3.53730E-02,8.33064E-07,-3.12745E-07,-3.12745E-07,1.00306E-06,1.00306E-06,4.37951E-07,4.37951E-07
81,45,44,42,43,-2.23759E-04,9.38188E-05,-2.21625E-04,4.56290E-05,-2.81846E-04,4.99314E-05,-2.83794E-04,1.01909E-04,1.92113E-01,-4.20066E-03,-4.20066E-03,1.28863E-01,1.28863E-01,8.11228E-02,8.11228E-02,7.62641E-07,-2.04094E-07,-2.04094E-07,6.19636E-07,6.19636E-07,1.00438E-06,1.00438E-06
82,12,33,45,11,-1.72726E-04,1.31663E-04,-1.68416E-04,8.34780E-05,-2.23759E-04,9.38188E-05,-2.27218E-04,1.47202E-04,2.77833E-01,-5.87551E-05,-5.87551E-05,2.71721E-01,2.71721E-01,3.33823E-02,3.33823E-02,1.04479E-06,-3.88452E-07,-3.88452E-07,1.29399E-06,1.29399E-06,4.13304E-07,4.13304E-07
83,33,34,44,45,-1.68416E-04,8.34780E-05,-1.65799E-04,4.04049E-05,-2.21625E-04,4.56290E-05,-2.23759E-04,9.38188E-05,2.14850E-01,-9.42571E-04,-9.42571E-04,1.63149E-01,1.63149E-01,8.03917E-02,8.03917E-02,8.40630E-07,-2.37558E-07,-2.37558E-07,7.78244E-07,7.78244E-07,9.95326E-07,9.95326E-07
84,4,5,46,41,-4.96959E-04,8.25572E-19,-4.76030E-04,5.81828E-05,-4.12678E-04,5.81892E-05,-4.09195E-04,7.45550E-19,3.01792E-01,2.01289E-01,2.01289E-01,6.03196E-02,6.03196E-02,1.40315E-01,1.40315E-01,1.15945E-06,8.72348E-07,8.72348E-07,-3.19642E-10,-3.19642E-10,1.73723E-06,1.73723E-06
85,41,46,47,40,-4.09195E-04,7.45550E-19,-4.12678E-04,5.81892E-05,-3.45156E-04,5.35853E-05,-3.44557E-04,7.14968E-19,1.55045E-01,-3.11556E-02,-3.11556E-02,3.89937E-02,3.89937E-02,8.23263E-02,8.23263E-02,6.39723E-07,-2.04065E-07,-2.04065E-07,2.30192E-07,2.30192E-07,1.01928E-06,1.01928E-06
86,40,47,42,39,-3.44557E-04,7.14968E-19,-3.45156E-04,5.35853E-05,-2.81846E-04,4.99314E-05,-2.81159E-04,7.14915E-19,1.66801E-01,-2.18207E-03,-2.18207E-03,3.77121E-02,3.77121E-02,9.36544E-02,9.36544E-02,6.85609E-07,-6.42652E-08,-6.42652E-08,1.82699E-07,1.82699E-07,1.15953E-06,1.15953E-06
87,8,48,6,7,-4.11106E-04,1.69449E-04,-4.11417E-04,1.11648E-04,-4.71045E-04,1.12218E-04,-4.70542E-04,1.69869E-04,2.86901E-02,1.28146E-02,1.28146E-02,1.42497E-02,1.42497E-02,1.45883E-02,1.45883E-02,1.08650E-07,4.06652E-08,4.06652E-08,4.95491E-08,4.95491E-08,1.80617E-07,1.80617E-07
88,48,46,5,6,-4.11417E-04,1.11648E-04,-4.12678E-04,5.81892E-05,-4.76030E-04,5.81828E-05,-4.71045E-04,1.12218E-04,1.26183E-01,7.40242E-02,7.40242E-02,2.81348E-02,2.81348E-02,6.25397E-02,6.25397E-02,4.89522E-07,3.12304E-07,3.12304E-07,2.82265E-08,2.82265E-08,7.74302E-07,7.74302E-07
89,10,43,49,9,-2.86590E-04,1.59173E-04,-2.83794E-04,1.01909E-04,-3.47397E-04,1.08289E-04,-3.48958E-04,1.66577E-04,1.62517E-01,-2.56675E-03,-2.56675E-03,1.43954E-01,1.43954E-01,4.20820E-02,4.20820E-02,6.24022E-07,-2.17872E-07,-2.17872E-07,6.89164E-07,6.89164E-07,5.21016E-07,5.21016E-07
90,9,49,48,8,-3.48958E-04,1.66577E-04,-3.47397E-04,1.08289E-04,-4.11417E-04,1.11648E-04,-4.11106E-04,1.69449E-04,9.54092E-02,7.14493E-03,7.14493E-03,6.75683E-02,6.75683E-02,4.06987E-02,4.06987E-02,3.71704E-07,-6.25027E-08,-6.25027E-08,3.11547E-07,3.11547E-07,5.03889E-07,5.03889E-07
91,43,42,47,49,-2.83794E-04,1.01909E-04,-2.81846E-04,4.99314E-05,-3.45156E-04,5.35853E-05,-3.47397E-04,1.08289E-04,1.78456E-01,-1.36046E-02,-1.36046E-02,1.01272E-01,1.01272E-01,8.17063E-02,8.17063E-02,7.20539E-07,-2.09459E-07,-2.09459E-07,5.01685E-07,5.01685E-07,1.01160E-06,1.01160E-06
92,49,47,46,48,-3.47397E-04,1.08289E-04,-3.45156E-04,5.35853E-05,-4.12678E-04,5.81892E-05,-4.11417E-04,1.11648E-04,1.82755E-01,1.62466E-02,1.62466E-02,8.84799E-02,8.84799E-02,9.44177E-02,9.44177E-02,7.31912E-07,-4.90353E-08,-4.90353E-08,3.98124E-07,3.98124E-07,1.16898E-06,1.16898E-06
93,30,50,52,29,-2.86590E-04,-1.59173E-04,-2.83794E-04,-1.01909E-04,-2.23759E-04,-9.38188E-05,-2.27218E-04,-1.47202E-04,2.19909E-01,2.72930E-03,2.72930E-03,-2.09824E-01,-2.09824E-01,3.53730E-02,3.53730E-02,8.33064E-07,3.12745E-07,3.12745E-07,-1.00306E-06,-1.00306E-06,4.37951E-07,4.37951E-07
94,29,52,37,28,-2.27218E-04,-1.47202E-04,-2.23759E-04,-9.38188E-05,-1.68416E-04,-8.34780E-05,-1.72726E-04,-1.31663E-04,2.77833E-01,5.87551E-05,5.87551E-05,-2.71721E-01,-2.71721E-01,3.33823E-02,3.33823E-02,1.04479E-06,3.88452E-07,3.88452E-07,-1.29399E-06,-1.29399E-06,4.13304E-07,4.13304E-07
95,38,53,51,39,-2.20824E-04,6.41354E-19,-2.21625E-04,-4.56290E-05,-2.81846E-04,-4.99314E-05,-2.81159E-04,7.14915E-19,1.92113E-01,4.20066E-03,4.20066E-03,-1.28863E-01,-1.28863E-01,8.11228E-02,8.11228E-02,7.62641E-07,2.04094E-07,2.04094E-07,-6.19636E-07,-6.19636E-07,1.00438E-06,1.00438E-06
96,53,52,50,51,-2.21625E-04,-4.56290E-05,-2.23759E-04,-9.38188E-05,-2.83794E-04,-1.01909E-04,-2.81846E-04,-4.99314E-05,2.14850E-01,9.42571E-04,9.42571E-04,-1.63149E-01,-1.63149E-01,8.03917E-02,8.03917E-02,8.40630E-07,2.37558E-07,2.37558E-07,-7.78244E-07,-7.78244E-07,9.95326E-07,9.95326E-07
97,35,36,53,38,-1.64945E-04,5.54378E-19,-1.65799E-04,-4.04049E-05,-2.21625E-04,-4.56290E-05,-2.20824E-04,6.41354E-19,1.80712E-01,2.27638E-03,2.27638E-03,-4.44922E-02,-4.44922E-02,1.00947E-01,1.00947E-01,7.42175E-07,7.44002E-08,7.44002E-08,-2.15119E-07,-2.15119E-07,1.24982E-06,1.24982E-06
98,36,37,52,53,-1.65799E-04,-4.04049E-05,-1.68416E-04,-8.34780E-05,-2.23759E-04,-9.38188E-05,-2.21625E-04,-4.56290E-05,1.87812E-01,1.01345E-03,1.01345E-03,-5.45482E-02,-5.45482E-02,1.03669E-01,1.03669E-01,7.69488E-07,8.27520E-08,8.27520E-08,-2.61201E-07,-2.61201E-07,1.28352E-06,1.28352E-06
99,1,2,54,32,-4.70542E-04,-1.69869E-04,-4.71045E-04,-1.12218E-04,-4.11417E-04,-1.11648E-04,-4.11106E-04,-1.69449E-04,2.86901E-02,-1.28146E-02,-1.28146E-02,-1.42497E-02,-1.42497E-02,1.45883E-02,1.45883E-02,1.08650E-07,-4.06652E-08,-4.06652E-08,-4.95491E-08,-4.95491E-08,1.80617E-07,1.80617E-07
100,32,54,55,31,-4.11106E-04,-1.69449E-04,-4.11417E-04,-1.11648E-04,-3.47397E-04,-1.08289E-04,-3.48958E-04,-1.66577E-04,9.54092E-02,-7.14493E-03,-7.14493E-03,-6.75683E-02,-6.75683E-02,4.06987E-02,4.06987E-02,3.71704E-07,6.25027E-08,6.25027E-08,-3.11547E-07,-3.11547E-07,5.03889E-07,5.03889E-07
101,31,55,50,30,-3.48958E-04,-1.66577E-04,-3.47397E-04,-1.08289E-04,-2.83794E-04,-1.01909E-04,-2.86590E-04,-1.59173E-04,1.62517E-01,2.56675E-03,2.56675E-03,-1.43954E-01,-1.43954E-01,4.20820E-02,4.20820E-02,6.24022E-07,2.17872E-07,2.17872E-07,-6.89164E-07,-6.89164E-07,5.21016E-07,5.21016E-07
102,41,56,3,4,-4.09195E-04,7.45550E-19,-4.12678E-04,-5.81892E-05,-4.76030E-04,-5.81828E-05,-4.96959E-04,8.25572E-19,3.01792E-01,-2.01289E-01,-2.01289E-01,-6.03196E-02,-6.03196E-02,1.40315E-01,1.40315E-01,1.15945E-06,-8.72348E-07,-8.72348E-07,3.19642E-10,3.19642E-10,1.73723E-06,1.73723E-06
103,56,54,2,3,-4.12678E-04,-5.81892E-05,-4.11417E-04,-1.11648E-04,-4.71045E-04,-1.12218E-04,-4.76030E-04,-5.81828E-05,1.26183E-01,-7.40242E-02,-7.40242E-02,-2.81348E-02,-2.81348E-02,6.25397E-02,6.25397E-02,4.89522E-07,-3.12304E-07,-3.12304E-07,-2.82265E-08,-2.82265E-08,7.74302E-07,7.74302E-07
104,39,51,57,40,-2.81159E-04,7.14915E-19,-2.81846E-04,-4.99314E-05,-3.45156E-04,-5.35853E-05,-3.44557E-04,7.14968E-19,1.66801E-01,2.18207E-03,2.18207E-03,-3.77121E-02,-3.77121E-02,9.36544E-02,9.36544E-02,6.85609E-07,6.42652E-08,6.42652E-08,-1.82699E-07,-1.82699E-07,1.15953E-06,1.15953E-06
