Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,4.83552E-04,1.74566E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.98449E-06
2,1,3,-1,54,0,0.0,0.0,4.84068E-04,1.15321E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.95649E-06
3,2,4,-1,56,0,0.0,0.0,4.89191E-04,5.97914E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.66636E-06
4,3,5,-1,41,0,4.469091164501769,0.0,5.10699E-04,-8.48398E-19,0.00000E+00,0.00000E+00,0.00000E+00,-8.44950E-06
5,4,6,-1,46,0,0.0,0.0,4.89191E-04,-5.97914E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.66636E-06
6,5,7,-1,48,0,0.0,0.0,4.84068E-04,-1.15321E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.95649E-06
7,6,-1,-1,8,0,0.0,0.0,4.83552E-04,-1.74566E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.98449E-06
8,48,-1,7,9,0,0.0,0.0,4.22472E-04,-1.74134E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.10274E-06
9,49,-1,8,10,0,0.0,0.0,3.58606E-04,-1.71182E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.14490E-06
10,43,-1,9,11,0,0.0,0.0,2.94514E-04,-1.63574E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.09649E-06
11,45,-1,10,12,0,0.0,0.0,2.33500E-04,-1.51272E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.67612E-06
12,33,-1,11,13,0,0.0,0.0,1.77502E-04,-1.35303E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.11990E-06
13,69,-1,12,14,0,0.0,0.0,1.27499E-04,-1.15799E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.46506E-06
14,67,-1,13,15,0,0.0,0.0,8.45283E-05,-9.28441E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.74363E-06
