Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,9.31114E-04,3.36138E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.15236E-05
2,1,3,-1,54,0,0.0,0.0,9.32108E-04,2.22059E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.14696E-05
3,2,4,-1,56,0,0.0,0.0,9.41972E-04,1.15133E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.09110E-05
4,3,5,-1,41,0,8.60555451864968,0.0,9.83388E-04,-1.63365E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.62701E-05
5,4,6,-1,46,0,0.0,0.0,9.41972E-04,-1.15133E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.09110E-05
6,5,7,-1,48,0,0.0,0.0,9.32108E-04,-2.22059E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.14696E-05
7,6,-1,-1,8,0,0.0,0.0,9.31114E-04,-3.36138E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.15236E-05
8,48,-1,7,9,0,0.0,0.0,8.13500E-04,-3.35307E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.17513E-05
9,49,-1,8,10,0,0.0,0.0,6.90522E-04,-3.29623E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18324E-05
10,43,-1,9,11,0,0.0,0.0,5.67107E-04,-3.14973E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.17392E-05
11,45,-1,10,12,0,0.0,0.0,4.49621E-04,-2.91285E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.09298E-05
12,33,-1,11,13,0,0.0,0.0,3.41793E-04,-2.60537E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.85874E-06
13,69,-1,12,14,0,0.0,0.0,2.45508E-04,-2.22980E-04,0.00000E+00,0.00000E+00,0.00000E+00,-8.59779E-06
14,67,-1,13,15,0,0.0,0.0,1.62765E-04,-1.78778E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.20862E-06
15,63,-1,14,16,0,0.0,0.0,9.57141E-05,-1.28150E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.31402E-06
16,65,-1,15,17,0,0.0,0.0,4.48052E-05,-7.10999E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.82695E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,4.48052E-05,7.10999E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.82695E-06
25,-1,70,26,24,0,0.0,0.0,9.57141E-05,1.28150E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.31402E-06
26,-1,75,27,25,0,0.0,0.0,1.62765E-04,1.78778E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.20862E-06
27,-1,74,28,26,0,0.0,0.0,2.45508E-04,2.22980E-04,0.00000E+00,0.00000E+00,0.00000E+00,-8.59779E-06
