Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-1.07812E-03,-3.89207E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.33429E-05
2,1,3,-1,54,0,0.0,0.0,-1.07927E-03,-2.57117E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.32804E-05
3,2,4,-1,56,0,0.0,0.0,-1.09069E-03,-1.33309E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.26336E-05
4,3,5,-1,41,0,-9.964174661499118,0.0,-1.13864E-03,1.89157E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.88388E-05
5,4,6,-1,46,0,0.0,0.0,-1.09069E-03,1.33309E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.26336E-05
6,5,7,-1,48,0,0.0,0.0,-1.07927E-03,2.57117E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.32804E-05
7,6,-1,-1,8,0,0.0,0.0,-1.07812E-03,3.89207E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.33429E-05
8,48,-1,7,9,0,0.0,0.0,-9.41933E-04,3.88245E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.36065E-05
9,49,-1,8,10,0,0.0,0.0,-7.99540E-04,3.81663E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.37005E-05
10,43,-1,9,11,0,0.0,0.0,-6.56640E-04,3.64700E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.35926E-05
11,45,-1,10,12,0,0.0,0.0,-5.20606E-04,3.37273E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.26553E-05
12,33,-1,11,13,0,0.0,0.0,-3.95754E-04,3.01669E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.14152E-05
13,69,-1,12,14,0,0.0,0.0,-2.84268E-04,2.58183E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.95518E-06
14,67,-1,13,15,0,0.0,0.0,-1.88462E-04,2.07003E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.34670E-06
15,63,-1,14,16,0,0.0,0.0,-1.10825E-04,1.48382E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.15298E-06
16,65,-1,15,17,0,0.0,0.0,-5.18790E-05,8.23249E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.58901E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-5.18790E-05,-8.23249E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.58901E-06
25,-1,70,26,24,0,0.0,0.0,-1.10825E-04,-1.48382E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.15298E-06
26,-1,75,27,25,0,0.0,0.0,-1.88462E-04,-2.07003E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.34670E-06
27,-1,74,28,26,0,0.0,0.0,-2.84268E-04,-2.58183E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.95518E-06
28,-1,37,29,27,0,0.0,0.0,-3.95754E-04,-3.01669E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.14152E-05
29,-1,52,30,28,0,0.0,0.0,-5.20606E-04,-3.37273E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.26553E-05
30,-1,50,31,29,0,0.0,0.0,-6.56640E-04,-3.64700E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.35926E-05
31,-1,55,32,30,0,0.0,0.0,-7.99540E-04,-3.81663E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.37005E-05
32,-1,54,1,31,0,0.0,0.0,-9.41933E-04,-3.88245E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.36065E-05
33,34,12,45,69,0,0.0,0.0,-3.85877E-04,1.91266E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.12878E-05
34,35,33,44,68,0,0.0,0.0,-3.79882E-04,9.25765E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.08802E-05
35,36,34,38,61,0,0.0,0.0,-3.77926E-04,1.24310E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.07511E-05
36,37,35,53,76,0,0.0,0.0,-3.79882E-04,-9.25765E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.08802E-05
37,28,36,52,74,0,0.0,0.0,-3.85877E-04,-1.91266E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.12878E-05
38,53,44,39,35,0,0.0,0.0,-5.05955E-04,1.40204E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.18615E-05
39,51,42,40,38,0,0.0,0.0,-6.44197E-04,1.56986E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.29915E-05
40,57,47,41,39,0,0.0,0.0,-7.89455E-04,1.63815E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.29239E-05
41,56,46,4,40,0,0.0,0.0,-9.37555E-04,1.70822E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.60855E-05
42,39,43,47,44,0,0.0,0.0,-6.45771E-04,1.14404E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.27942E-05
43,42,10,49,45,0,0.0,0.0,-6.50233E-04,2.33496E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.34679E-05
44,38,45,42,34,0,0.0,0.0,-5.07791E-04,1.04546E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.20972E-05
45,44,11,43,33,0,0.0,0.0,-5.12681E-04,2.14959E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24557E-05
46,41,48,5,47,0,0.0,0.0,-9.45535E-04,1.33324E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.38212E-05
47,40,49,46,42,0,0.0,0.0,-7.90827E-04,1.22776E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.40555E-05
48,46,8,6,49,0,0.0,0.0,-9.42646E-04,2.55809E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.32414E-05
49,47,9,48,43,0,0.0,0.0,-7.95963E-04,2.48113E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.38828E-05
50,30,51,55,52,0,0.0,0.0,-6.50233E-04,-2.33496E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.34679E-05
51,50,39,57,53,0,0.0,0.0,-6.45771E-04,-1.14404E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.27942E-05
52,29,53,50,37,0,0.0,0.0,-5.12681E-04,-2.14959E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24557E-05
53,52,38,51,36,0,0.0,0.0,-5.07791E-04,-1.04546E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.20972E-05
54,32,56,2,55,0,0.0,0.0,-9.42646E-04,-2.55809E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.32414E-05
55,31,57,54,50,0,0.0,0.0,-7.95963E-04,-2.48113E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.38828E-05
56,54,41,3,57,0,0.0,0.0,-9.45535E-04,-1.33324E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.38212E-05
57,55,40,56,51,0,0.0,0.0,-7.90827E-04,-1.22776E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.40555E-05
58,73,64,59,20,0,0.0,0.0,-2.63613E-05,2.35190E-19,0.00000E+00,0.00000E+00,0.00000E+00,3.05528E-06
59,71,62,60,58,0,0.0,0.0,-8.27810E-05,4.91446E-19,0.00000E+00,0.00000E+00,0.00000E+00,5.39277E-06
60,77,66,61,59,0,0.0,0.0,-1.63173E-04,7.78817E-19,0.00000E+00,0.00000E+00,0.00000E+00,7.57027E-06
61,76,68,35,60,0,0.0,0.0,-2.62732E-04,1.02472E-18,0.00000E+00,0.00000E+00,0.00000E+00,9.32380E-06
62,59,63,66,64,0,0.0,0.0,-8.54521E-05,4.04646E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.69254E-06
63,62,15,67,65,0,0.0,0.0,-9.50831E-05,8.81376E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.45688E-06
64,58,65,62,19,0,0.0,0.0,-2.77275E-05,1.98741E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.08481E-06
65,64,16,63,18,0,0.0,0.0,-3.34671E-05,4.21855E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.89379E-06
66,60,67,68,62,0,0.0,0.0,-1.66180E-04,6.06872E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.75670E-06
67,66,14,69,63,0,0.0,0.0,-1.74716E-04,1.27910E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.06925E-06
68,61,69,34,66,0,0.0,0.0,-2.65159E-04,7.80433E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.42665E-06
69,68,13,33,67,0,0.0,0.0,-2.72331E-04,1.62255E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.83633E-06
70,25,71,75,72,0,0.0,0.0,-9.50831E-05,-8.81376E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.45688E-06
71,70,59,77,73,0,0.0,0.0,-8.54521E-05,-4.04646E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.69254E-06
72,24,73,70,22,0,0.0,0.0,-3.34671E-05,-4.21855E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.89379E-06
73,72,58,71,21,0,0.0,0.0,-2.77275E-05,-1.98741E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.08481E-06
74,27,76,37,75,0,0.0,0.0,-2.72331E-04,-1.62255E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.83633E-06
75,26,77,74,70,0,0.0,0.0,-1.74716E-04,-1.27910E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.06925E-06
76,74,61,36,77,0,0.0,0.0,-2.65159E-04,-7.80433E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.42665E-06
77,75,60,76,71,0,0.0,0.0,-1.66180E-04,-6.06872E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.75670E-06
