Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-9.84413E-04,-3.55380E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.21832E-05
2,1,3,-1,54,0,0.0,0.0,-9.85464E-04,-2.34770E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.21262E-05
3,2,4,-1,56,0,0.0,0.0,-9.95894E-04,-1.21723E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.15356E-05
4,3,5,-1,41,0,-9.098161855225396,0.0,-1.03968E-03,1.72717E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.72015E-05
5,4,6,-1,46,0,0.0,0.0,-9.95894E-04,1.21723E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.15356E-05
6,5,7,-1,48,0,0.0,0.0,-9.85464E-04,2.34770E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.21262E-05
7,6,-1,-1,8,0,0.0,0.0,-9.84413E-04,3.55380E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.21832E-05
8,48,-1,7,9,0,0.0,0.0,-8.60067E-04,3.54501E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24239E-05
9,49,-1,8,10,0,0.0,0.0,-7.30049E-04,3.48492E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.25098E-05
10,43,-1,9,11,0,0.0,0.0,-5.99570E-04,3.33003E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24112E-05
11,45,-1,10,12,0,0.0,0.0,-4.75358E-04,3.07959E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.15554E-05
12,33,-1,11,13,0,0.0,0.0,-3.61358E-04,2.75450E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.04231E-05
13,69,-1,12,14,0,0.0,0.0,-2.59561E-04,2.35744E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.08995E-06
14,67,-1,13,15,0,0.0,0.0,-1.72082E-04,1.89012E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.62126E-06
15,63,-1,14,16,0,0.0,0.0,-1.01193E-04,1.35486E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.61821E-06
16,65,-1,15,17,0,0.0,0.0,-4.73700E-05,7.51698E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.10325E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-4.73700E-05,-7.51698E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.10325E-06
25,-1,70,26,24,0,0.0,0.0,-1.01193E-04,-1.35486E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.61821E-06
26,-1,75,27,25,0,0.0,0.0,-1.72082E-04,-1.89012E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.62126E-06
27,-1,74,28,26,0,0.0,0.0,-2.59561E-04,-2.35744E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.08995E-06
28,-1,37,29,27,0,0.0,0.0,-3.61358E-04,-2.75450E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.04231E-05
29,-1,52,30,28,0,0.0,0.0,-4.75358E-04,-3.07959E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.15554E-05
30,-1,50,31,29,0,0.0,0.0,-5.99570E-04,-3.33003E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24112E-05
31,-1,55,32,30,0,0.0,0.0,-7.30049E-04,-3.48492E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.25098E-05
32,-1,54,1,31,0,0.0,0.0,-8.60067E-04,-3.54501E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24239E-05
33,34,12,45,69,0,0.0,0.0,-3.52340E-04,1.74643E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.03067E-05
34,35,33,44,68,0,0.0,0.0,-3.46865E-04,8.45305E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.93453E-06
35,36,34,38,61,0,0.0,0.0,-3.45079E-04,1.16904E-18,0.00000E+00,0.00000E+00,0.00000E+00,9.81672E-06
36,37,35,53,76,0,0.0,0.0,-3.46865E-04,-8.45305E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.93453E-06
37,28,36,52,74,0,0.0,0.0,-3.52340E-04,-1.74643E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.03067E-05
38,53,44,39,35,0,0.0,0.0,-4.61981E-04,1.33287E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.08306E-05
39,51,42,40,38,0,0.0,0.0,-5.88208E-04,1.47260E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.18624E-05
40,57,47,41,39,0,0.0,0.0,-7.20842E-04,1.49577E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.18007E-05
41,56,46,4,40,0,0.0,0.0,-8.56070E-04,1.55975E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.46875E-05
42,39,43,47,44,0,0.0,0.0,-5.89645E-04,1.04461E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.16822E-05
43,42,10,49,45,0,0.0,0.0,-5.93719E-04,2.13202E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.22974E-05
44,38,45,42,34,0,0.0,0.0,-4.63658E-04,9.54596E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.10458E-05
45,44,11,43,33,0,0.0,0.0,-4.68123E-04,1.96277E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.13732E-05
46,41,48,5,47,0,0.0,0.0,-8.63356E-04,1.21737E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.26199E-05
47,40,49,46,42,0,0.0,0.0,-7.22094E-04,1.12105E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.28339E-05
48,46,8,6,49,0,0.0,0.0,-8.60718E-04,2.33576E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.20906E-05
49,47,9,48,43,0,0.0,0.0,-7.26784E-04,2.26549E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.26762E-05
50,30,51,55,52,0,0.0,0.0,-5.93719E-04,-2.13202E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.22974E-05
51,50,39,57,53,0,0.0,0.0,-5.89645E-04,-1.04461E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.16822E-05
52,29,53,50,37,0,0.0,0.0,-4.68123E-04,-1.96277E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.13732E-05
53,52,38,51,36,0,0.0,0.0,-4.63658E-04,-9.54596E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.10458E-05
54,32,56,2,55,0,0.0,0.0,-8.60718E-04,-2.33576E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.20906E-05
55,31,57,54,50,0,0.0,0.0,-7.26784E-04,-2.26549E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.26762E-05
56,54,41,3,57,0,0.0,0.0,-8.63356E-04,-1.21737E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.26199E-05
57,55,40,56,51,0,0.0,0.0,-7.22094E-04,-1.12105E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.28339E-05
58,73,64,59,20,0,0.0,0.0,-2.40702E-05,2.19443E-19,0.00000E+00,0.00000E+00,0.00000E+00,2.78974E-06
