Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,5.66982E-04,-1.41674E-18,5.68367E-04,-1.00691E-04,4.46926E-04,-9.20147E-05,4.45310E-04,-1.27011E-18,3.64421E-01,4.59052E-03,4.59052E-03,-8.97223E-02,-8.97223E-02,-2.03568E-01,-2.03568E-01,1.49666E-06,1.50034E-07,1.50034E-07,-4.33807E-07,-4.33807E-07,-2.52037E-06,-2.52037E-06
79,38,44,34,35,4.45310E-04,-1.27011E-18,4.46926E-04,-9.20147E-05,3.34348E-04,-8.14800E-05,3.32626E-04,-1.12585E-18,3.78739E-01,2.04370E-03,2.04370E-03,-1.10001E-01,-1.10001E-01,-2.09057E-01,-2.09057E-01,1.55174E-06,1.66876E-07,1.66876E-07,-5.26735E-07,-5.26735E-07,-2.58832E-06,-2.58832E-06
80,11,45,43,10,4.58204E-04,-2.96846E-04,4.51230E-04,-1.89194E-04,5.72294E-04,-2.05509E-04,5.77933E-04,-3.20986E-04,4.43465E-01,5.50387E-03,5.50387E-03,-4.23128E-01,-4.23128E-01,-7.13327E-02,-7.13327E-02,1.67995E-06,6.30677E-07,6.30677E-07,-2.02276E-06,-2.02276E-06,-8.83166E-07,-8.83166E-07
81,45,44,42,43,4.51230E-04,-1.89194E-04,4.46926E-04,-9.20147E-05,5.68367E-04,-1.00691E-04,5.72294E-04,-2.05509E-04,3.87413E-01,8.47098E-03,8.47098E-03,-2.59864E-01,-2.59864E-01,-1.63591E-01,-1.63591E-01,1.53793E-06,4.11572E-07,4.11572E-07,-1.24955E-06,-1.24955E-06,-2.02541E-06,-2.02541E-06
82,12,33,45,11,3.48318E-04,-2.65510E-04,3.39625E-04,-1.68340E-04,4.51230E-04,-1.89194E-04,4.58204E-04,-2.96846E-04,5.60275E-01,1.18485E-04,1.18485E-04,-5.47948E-01,-5.47948E-01,-6.73182E-02,-6.73182E-02,2.10691E-06,7.83348E-07,7.83348E-07,-2.60945E-06,-2.60945E-06,-8.33464E-07,-8.33464E-07
83,33,34,44,45,3.39625E-04,-1.68340E-04,3.34348E-04,-8.14800E-05,4.46926E-04,-9.20147E-05,4.51230E-04,-1.89194E-04,4.33264E-01,1.90078E-03,1.90078E-03,-3.29003E-01,-3.29003E-01,-1.62117E-01,-1.62117E-01,1.69520E-06,4.79055E-07,4.79055E-07,-1.56940E-06,-1.56940E-06,-2.00716E-06,-2.00716E-06
84,4,5,46,41,1.00216E-03,-1.66484E-18,9.59955E-04,-1.17331E-04,8.32200E-04,-1.17343E-04,8.25177E-04,-1.50346E-18,6.08590E-01,-4.05917E-01,-4.05917E-01,-1.21640E-01,-1.21640E-01,-2.82956E-01,-2.82956E-01,2.33814E-06,-1.75917E-06,-1.75917E-06,6.44586E-10,6.44586E-10,-3.50327E-06,-3.50327E-06
85,41,46,47,40,8.25177E-04,-1.50346E-18,8.32200E-04,-1.17343E-04,6.96036E-04,-1.08059E-04,6.94829E-04,-1.44179E-18,3.12661E-01,6.28280E-02,6.28280E-02,-7.86341E-02,-7.86341E-02,-1.66018E-01,-1.66018E-01,1.29006E-06,4.11515E-07,4.11515E-07,-4.64202E-07,-4.64202E-07,-2.05546E-06,-2.05546E-06
86,40,47,42,39,6.94829E-04,-1.44179E-18,6.96036E-04,-1.08059E-04,5.68367E-04,-1.00691E-04,5.66982E-04,-1.41674E-18,3.36369E-01,4.40033E-03,4.40033E-03,-7.60497E-02,-7.60497E-02,-1.88862E-01,-1.88862E-01,1.38259E-06,1.29596E-07,1.29596E-07,-3.68428E-07,-3.68428E-07,-2.33829E-06,-2.33829E-06
87,8,48,6,7,8.29030E-04,-3.41708E-04,8.29657E-04,-2.25147E-04,9.49902E-04,-2.26298E-04,9.48889E-04,-3.42555E-04,5.78560E-02,-2.58417E-02,-2.58417E-02,-2.87357E-02,-2.87357E-02,-2.94186E-02,-2.94186E-02,2.19102E-07,-8.20048E-08,-8.20048E-08,-9.99199E-08,-9.99199E-08,-3.64230E-07,-3.64230E-07
88,48,46,5,6,8.29657E-04,-2.25147E-04,8.32200E-04,-1.17343E-04,9.59955E-04,-1.17331E-04,9.49902E-04,-2.26298E-04,2.54459E-01,-1.49276E-01,-1.49276E-01,-5.67363E-02,-5.67363E-02,-1.26117E-01,-1.26117E-01,9.87164E-07,-6.29787E-07,-6.29787E-07,-5.69212E-08,-5.69212E-08,-1.56145E-06,-1.56145E-06
89,10,43,49,9,5.77933E-04,-3.20986E-04,5.72294E-04,-2.05509E-04,7.00556E-04,-2.18374E-04,7.03704E-04,-3.35916E-04,3.27729E-01,5.17607E-03,5.17607E-03,-2.90296E-01,-2.90296E-01,-8.48620E-02,-8.48620E-02,1.25839E-06,4.39357E-07,4.39357E-07,-1.38976E-06,-1.38976E-06,-1.05067E-06,-1.05067E-06
90,9,49,48,8,7.03704E-04,-3.35916E-04,7.00556E-04,-2.18374E-04,8.29657E-04,-2.25147E-04,8.29030E-04,-3.41708E-04,1.92401E-01,-1.44084E-02,-1.44084E-02,-1.36257E-01,-1.36257E-01,-8.20725E-02,-8.20725E-02,7.49573E-07,1.26042E-07,1.26042E-07,-6.28261E-07,-6.28261E-07,-1.01614E-06,-1.01614E-06
91,43,42,47,49,5.72294E-04,-2.05509E-04,5.68367E-04,-1.00691E-04,6.96036E-04,-1.08059E-04,7.00556E-04,-2.18374E-04,3.59873E-01,2.74349E-02,2.74349E-02,-2.04225E-01,-2.04225E-01,-1.64768E-01,-1.64768E-01,1.45303E-06,4.22392E-07,4.22392E-07,-1.01169E-06,-1.01169E-06,-2.03998E-06,-2.03998E-06
92,49,47,46,48,7.00556E-04,-2.18374E-04,6.96036E-04,-1.08059E-04,8.32200E-04,-1.17343E-04,8.29657E-04,-2.25147E-04,3.68540E-01,-3.27626E-02,-3.27626E-02,-1.78427E-01,-1.78427E-01,-1.90401E-01,-1.90401E-01,1.47596E-06,9.88838E-08,9.88838E-08,-8.02850E-07,-8.02850E-07,-2.35735E-06,-2.35735E-06
93,30,50,52,29,5.77933E-04,3.20986E-04,5.72294E-04,2.05509E-04,4.51230E-04,1.89194E-04,4.58204E-04,2.96846E-04,4.43465E-01,-5.50387E-03,-5.50387E-03,4.23128E-01,4.23128E-01,-7.13327E-02,-7.13327E-02,1.67995E-06,-6.30677E-07,-6.30677E-07,2.02276E-06,2.02276E-06,-8.83166E-07,-8.83166E-07
94,29,52,37,28,4.58204E-04,2.96846E-04,4.51230E-04,1.89194E-04,3.39625E-04,1.68340E-04,3.48318E-04,2.65510E-04,5.60275E-01,-1.18485E-04,-1.18485E-04,5.47948E-01,5.47948E-01,-6.73182E-02,-6.73182E-02,2.10691E-06,-7.83348E-07,-7.83348E-07,2.60945E-06,2.60945E-06,-8.33464E-07,-8.33464E-07
95,38,53,51,39,4.45310E-04,-1.27011E-18,4.46926E-04,9.20147E-05,5.68367E-04,1.00691E-04,5.66982E-04,-1.41674E-18,3.87413E-01,-8.47098E-03,-8.47098E-03,2.59864E-01,2.59864E-01,-1.63591E-01,-1.63591E-01,1.53793E-06,-4.11572E-07,-4.11572E-07,1.24955E-06,1.24955E-06,-2.02541E-06,-2.02541E-06
96,53,52,50,51,4.46926E-04,9.20147E-05,4.51230E-04,1.89194E-04,5.72294E-04,2.05509E-04,5.68367E-04,1.00691E-04,4.33264E-01,-1.90078E-03,-1.90078E-03,3.29003E-01,3.29003E-01,-1.62117E-01,-1.62117E-01,1.69520E-06,-4.79055E-07,-4.79055E-07,1.56940E-06,1.56940E-06,-2.00716E-06,-2.00716E-06
97,35,36,53,38,3.32626E-04,-1.12585E-18,3.34348E-04,8.14800E-05,4.46926E-04,9.20147E-05,4.45310E-04,-1.27011E-18,3.64421E-01,-4.59052E-03,-4.59052E-03,8.97223E-02,8.97223E-02,-2.03568E-01,-2.03568E-01,1.49666E-06,-1.50034E-07,-1.50034E-07,4.33807E-07,4.33807E-07,-2.52037E-06,-2.52037E-06
98,36,37,52,53,3.34348E-04,8.14800E-05,3.39625E-04,1.68340E-04,4.51230E-04,1.89194E-04,4.46926E-04,9.20147E-05,3.78739E-01,-2.04370E-03,-2.04370E-03,1.10001E-01,1.10001E-01,-2.09057E-01,-2.09057E-01,1.55174E-06,-1.66876E-07,-1.66876E-07,5.26735E-07,5.26735E-07,-2.58832E-06,-2.58832E-06
99,1,2,54,32,9.48889E-04,3.42555E-04,9.49902E-04,2.26298E-04,8.29657E-04,2.25147E-04,8.29030E-04,3.41708E-04,5.78560E-02,2.58417E-02,2.58417E-02,2.87357E-02,2.87357E-02,-2.94186E-02,-2.94186E-02,2.19102E-07,8.20048E-08,8.20048E-08,9.99199E-08,9.99199E-08,-3.64230E-07,-3.64230E-07
100,32,54,55,31,8.29030E-04,3.41708E-04,8.29657E-04,2.25147E-04,7.00556E-04,2.18374E-04,7.03704E-04,3.35916E-04,1.92401E-01,1.44084E-02,1.44084E-02,1.36257E-01,1.36257E-01,-8.20725E-02,-8.20725E-02,7.49573E-07,-1.26042E-07,-1.26042E-07,6.28261E-07,6.28261E-07,-1.01614E-06,-1.01614E-06
101,31,55,50,30,7.03704E-04,3.35916E-04,7.00556E-04,2.18374E-04,5.72294E-04,2.05509E-04,5.77933E-04,3.20986E-04,3.27729E-01,-5.17607E-03,-5.17607E-03,2.90296E-01,2.90296E-01,-8.48620E-02,-8.48620E-02,1.25839E-06,-4.39357E-07,-4.39357E-07,1.38976E-06,1.38976E-06,-1.05067E-06,-1.05067E-06
102,41,56,3,4,8.25177E-04,-1.50346E-18,8.32200E-04,1.17343E-04,9.59955E-04,1.17331E-04,1.00216E-03,-1.66484E-18,6.08590E-01,4.05917E-01,4.05917E-01,1.21640E-01,1.21640E-01,-2.82956E-01,-2.82956E-01,2.33814E-06,1.75917E-06,1.75917E-06,-6.44586E-10,-6.44586E-10,-3.50327E-06,-3.50327E-06
