Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,5.90929E-04,2.13329E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.31340E-06
2,1,3,-1,54,0,0.0,0.0,5.91560E-04,1.40929E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.27918E-06
3,2,4,-1,56,0,0.0,0.0,5.97820E-04,7.30686E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.92463E-06
4,3,5,-1,41,0,5.46149363441106,0.0,6.24105E-04,-1.03679E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.03258E-05
5,4,6,-1,46,0,0.0,0.0,5.97820E-04,-7.30686E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.92463E-06
6,5,7,-1,48,0,0.0,0.0,5.91560E-04,-1.40929E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.27918E-06
7,6,-1,-1,8,0,0.0,0.0,5.90929E-04,-2.13329E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.31340E-06
8,48,-1,7,9,0,0.0,0.0,5.16286E-04,-2.12802E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.45792E-06
9,49,-1,8,10,0,0.0,0.0,4.38238E-04,-2.09195E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.50943E-06
10,43,-1,9,11,0,0.0,0.0,3.59913E-04,-1.99897E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.45027E-06
11,45,-1,10,12,0,0.0,0.0,2.85351E-04,-1.84863E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.93656E-06
12,33,-1,11,13,0,0.0,0.0,2.16918E-04,-1.65349E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.25683E-06
13,69,-1,12,14,0,0.0,0.0,1.55811E-04,-1.41514E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.45657E-06
14,67,-1,13,15,0,0.0,0.0,1.03299E-04,-1.13461E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.57493E-06
15,63,-1,14,16,0,0.0,0.0,6.07447E-05,-8.13303E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.37253E-06
16,65,-1,15,17,0,0.0,0.0,2.84355E-05,-4.51233E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.06341E-06
