Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-1.65574E-04,-5.97735E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.04917E-06
2,1,3,-1,54,0,0.0,0.0,-1.65751E-04,-3.94874E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.03958E-06
3,2,4,-1,56,0,0.0,0.0,-1.67505E-04,-2.04734E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.94024E-06
4,3,5,-1,41,0,-1.5302755787801736,0.0,-1.74870E-04,2.90503E-19,0.00000E+00,0.00000E+00,0.00000E+00,2.89322E-06
5,4,6,-1,46,0,0.0,0.0,-1.67505E-04,2.04734E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.94024E-06
6,5,7,-1,48,0,0.0,0.0,-1.65751E-04,3.94874E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.03958E-06
7,6,-1,-1,8,0,0.0,0.0,-1.65574E-04,5.97735E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.04917E-06
8,48,-1,7,9,0,0.0,0.0,-1.44660E-04,5.96257E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.08966E-06
9,49,-1,8,10,0,0.0,0.0,-1.22791E-04,5.86150E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.10409E-06
10,43,-1,9,11,0,0.0,0.0,-1.00845E-04,5.60099E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.08752E-06
11,45,-1,10,12,0,0.0,0.0,-7.99534E-05,5.17976E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.94358E-06
12,33,-1,11,13,0,0.0,0.0,-6.07790E-05,4.63297E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.75312E-06
13,69,-1,12,14,0,0.0,0.0,-4.36572E-05,3.96512E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.52889E-06
14,67,-1,13,15,0,0.0,0.0,-2.89436E-05,3.17910E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.28187E-06
15,63,-1,14,16,0,0.0,0.0,-1.70203E-05,2.27882E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.44960E-07
16,65,-1,15,17,0,0.0,0.0,-7.96746E-06,1.26433E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.58348E-07
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-7.96746E-06,-1.26433E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.58348E-07
25,-1,70,26,24,0,0.0,0.0,-1.70203E-05,-2.27882E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.44960E-07
26,-1,75,27,25,0,0.0,0.0,-2.89436E-05,-3.17910E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.28187E-06
27,-1,74,28,26,0,0.0,0.0,-4.36572E-05,-3.96512E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.52889E-06
28,-1,37,29,27,0,0.0,0.0,-6.07790E-05,-4.63297E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.75312E-06
29,-1,52,30,28,0,0.0,0.0,-7.99534E-05,-5.17976E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.94358E-06
30,-1,50,31,29,0,0.0,0.0,-1.00845E-04,-5.60099E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.08752E-06
31,-1,55,32,30,0,0.0,0.0,-1.22791E-04,-5.86150E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.10409E-06
32,-1,54,1,31,0,0.0,0.0,-1.44660E-04,-5.96257E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.08966E-06
33,34,12,45,69,0,0.0,0.0,-5.92622E-05,2.93742E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.73355E-06
34,35,33,44,68,0,0.0,0.0,-5.83414E-05,1.42177E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.67095E-06
35,36,34,38,61,0,0.0,0.0,-5.80410E-05,1.91757E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.65113E-06
