Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,1.01186E-03,3.65290E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.25229E-05
2,1,3,-1,54,0,0.0,0.0,1.01294E-03,2.41317E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.24644E-05
3,2,4,-1,56,0,0.0,0.0,1.02366E-03,1.25117E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18572E-05
4,3,5,-1,41,0,9.351870224243413,0.0,1.06867E-03,-1.77533E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.76811E-05
5,4,6,-1,46,0,0.0,0.0,1.02366E-03,-1.25117E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18572E-05
6,5,7,-1,48,0,0.0,0.0,1.01294E-03,-2.41317E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.24644E-05
7,6,-1,-1,8,0,0.0,0.0,1.01186E-03,-3.65290E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.25229E-05
8,48,-1,7,9,0,0.0,0.0,8.84051E-04,-3.64387E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.27704E-05
9,49,-1,8,10,0,0.0,0.0,7.50407E-04,-3.58210E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.28586E-05
10,43,-1,9,11,0,0.0,0.0,6.16289E-04,-3.42289E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.27573E-05
11,45,-1,10,12,0,0.0,0.0,4.88614E-04,-3.16547E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18777E-05
12,33,-1,11,13,0,0.0,0.0,3.71435E-04,-2.83131E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.07137E-05
13,69,-1,12,14,0,0.0,0.0,2.66799E-04,-2.42318E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.34343E-06
14,67,-1,13,15,0,0.0,0.0,1.76881E-04,-1.94282E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.83379E-06
15,63,-1,14,16,0,0.0,0.0,1.04015E-04,-1.39264E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.77487E-06
16,65,-1,15,17,0,0.0,0.0,4.86910E-05,-7.72660E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.24556E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,4.86910E-05,7.72660E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.24556E-06
25,-1,70,26,24,0,0.0,0.0,1.04015E-04,1.39264E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.77487E-06
