Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
49,47,9,48,43,0,0.0,0.0,-3.55909E-04,1.10942E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.20759E-06
50,30,51,55,52,0,0.0,0.0,-2.90747E-04,-1.04406E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.02208E-06
51,50,39,57,53,0,0.0,0.0,-2.88752E-04,-5.11548E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.72085E-06
52,29,53,50,37,0,0.0,0.0,-2.29242E-04,-9.61176E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.56950E-06
53,52,38,51,36,0,0.0,0.0,-2.27055E-04,-4.67470E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.40919E-06
54,32,56,2,55,0,0.0,0.0,-4.21498E-04,-1.14383E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.92082E-06
55,31,57,54,50,0,0.0,0.0,-3.55909E-04,-1.10942E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.20759E-06
56,54,41,3,57,0,0.0,0.0,-4.22789E-04,-5.96150E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.18003E-06
57,55,40,56,51,0,0.0,0.0,-3.53613E-04,-5.48983E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.28482E-06
58,73,64,59,20,0,0.0,0.0,-1.17873E-05,1.07874E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.36615E-06
59,71,62,60,58,0,0.0,0.0,-3.70150E-05,2.28448E-19,0.00000E+00,0.00000E+00,0.00000E+00,2.41134E-06
60,77,66,61,59,0,0.0,0.0,-7.29618E-05,3.60101E-19,0.00000E+00,0.00000E+00,0.00000E+00,3.38500E-06
61,76,68,35,60,0,0.0,0.0,-1.17479E-04,4.70581E-19,0.00000E+00,0.00000E+00,0.00000E+00,4.16907E-06
62,59,63,66,64,0,0.0,0.0,-3.82093E-05,1.80935E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.54538E-06
63,62,15,67,65,0,0.0,0.0,-4.25158E-05,3.94101E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.88715E-06
64,58,65,62,19,0,0.0,0.0,-1.23982E-05,8.88658E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.37935E-06
65,64,16,63,18,0,0.0,0.0,-1.49646E-05,1.88630E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.74108E-06
66,60,67,68,62,0,0.0,0.0,-7.43063E-05,2.71359E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.46836E-06
67,66,14,69,63,0,0.0,0.0,-7.81231E-05,5.71943E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.60811E-06
68,61,69,34,66,0,0.0,0.0,-1.18564E-04,3.48965E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.21506E-06
69,68,13,33,67,0,0.0,0.0,-1.21771E-04,7.25512E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.39825E-06
70,25,71,75,72,0,0.0,0.0,-4.25158E-05,-3.94101E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.88715E-06
71,70,59,77,73,0,0.0,0.0,-3.82093E-05,-1.80935E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.54538E-06
72,24,73,70,22,0,0.0,0.0,-1.49646E-05,-1.88630E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.74108E-06
73,72,58,71,21,0,0.0,0.0,-1.23982E-05,-8.88658E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.37935E-06
74,27,76,37,75,0,0.0,0.0,-1.21771E-04,-7.25512E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.39825E-06
75,26,77,74,70,0,0.0,0.0,-7.81231E-05,-5.71943E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.60811E-06
76,74,61,36,77,0,0.0,0.0,-1.18564E-04,-3.48965E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.21506E-06
77,75,60,76,71,0,0.0,0.0,-7.43063E-05,-2.71359E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.46836E-06
