Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,7.88788E-05,2.84758E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.76212E-07
2,1,3,-1,54,0,0.0,0.0,7.89630E-05,1.88116E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.71645E-07
3,2,4,-1,56,0,0.0,0.0,7.97987E-05,9.75340E-06,0.00000E+00,0.00000E+00,0.00000E+00,-9.24318E-07
4,3,5,-1,41,0,0.7290149158550356,0.0,8.33072E-05,-1.38394E-19,0.00000E+00,0.00000E+00,0.00000E+00,-1.37831E-06
5,4,6,-1,46,0,0.0,0.0,7.97987E-05,-9.75340E-06,0.00000E+00,0.00000E+00,0.00000E+00,-9.24318E-07
6,5,7,-1,48,0,0.0,0.0,7.89630E-05,-1.88116E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.71645E-07
7,6,-1,-1,8,0,0.0,0.0,7.88788E-05,-2.84758E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.76212E-07
8,48,-1,7,9,0,0.0,0.0,6.89152E-05,-2.84054E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.95503E-07
9,49,-1,8,10,0,0.0,0.0,5.84972E-05,-2.79239E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.00238E-06
10,43,-1,9,11,0,0.0,0.0,4.80422E-05,-2.66828E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.94482E-07
11,45,-1,10,12,0,0.0,0.0,3.80894E-05,-2.46761E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.25910E-07
12,33,-1,11,13,0,0.0,0.0,2.89548E-05,-2.20712E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.35178E-07
13,69,-1,12,14,0,0.0,0.0,2.07981E-05,-1.88896E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.28357E-07
14,67,-1,13,15,0,0.0,0.0,1.37886E-05,-1.51451E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.10674E-07
15,63,-1,14,16,0,0.0,0.0,8.10837E-06,-1.08562E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.50174E-07
16,65,-1,15,17,0,0.0,0.0,3.79565E-06,-6.02319E-06,0.00000E+00,0.00000E+00,0.00000E+00,-4.08912E-07
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,3.79565E-06,6.02319E-06,0.00000E+00,0.00000E+00,0.00000E+00,-4.08912E-07
25,-1,70,26,24,0,0.0,0.0,8.10837E-06,1.08562E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.50174E-07
26,-1,75,27,25,0,0.0,0.0,1.37886E-05,1.51451E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.10674E-07
27,-1,74,28,26,0,0.0,0.0,2.07981E-05,1.88896E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.28357E-07
28,-1,37,29,27,0,0.0,0.0,2.89548E-05,2.20712E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.35178E-07
29,-1,52,30,28,0,0.0,0.0,3.80894E-05,2.46761E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.25910E-07
30,-1,50,31,29,0,0.0,0.0,4.80422E-05,2.66828E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.94482E-07
31,-1,55,32,30,0,0.0,0.0,5.84972E-05,2.79239E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.00238E-06
32,-1,54,1,31,0,0.0,0.0,6.89152E-05,2.84054E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.95503E-07
33,34,12,45,69,0,0.0,0.0,2.82322E-05,-1.39937E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.25853E-07
34,35,33,44,68,0,0.0,0.0,2.77935E-05,-6.77323E-06,0.00000E+00,0.00000E+00,0.00000E+00,-7.96031E-07
35,36,34,38,61,0,0.0,0.0,2.76504E-05,-9.23406E-20,0.00000E+00,0.00000E+00,0.00000E+00,-7.86591E-07
36,37,35,53,76,0,0.0,0.0,2.77935E-05,6.77323E-06,0.00000E+00,0.00000E+00,0.00000E+00,-7.96031E-07
37,28,36,52,74,0,0.0,0.0,2.82322E-05,1.39937E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.25853E-07
38,53,44,39,35,0,0.0,0.0,3.70175E-05,-1.04869E-19,0.00000E+00,0.00000E+00,0.00000E+00,-8.67833E-07
39,51,42,40,38,0,0.0,0.0,4.71318E-05,-1.15617E-19,0.00000E+00,0.00000E+00,0.00000E+00,-9.50508E-07
40,57,47,41,39,0,0.0,0.0,5.77594E-05,-1.19853E-19,0.00000E+00,0.00000E+00,0.00000E+00,-9.45560E-07
41,56,46,4,40,0,0.0,0.0,6.85949E-05,-1.24979E-19,0.00000E+00,0.00000E+00,0.00000E+00,-1.17687E-06
42,39,43,47,44,0,0.0,0.0,4.72469E-05,-8.37018E-06,0.00000E+00,0.00000E+00,0.00000E+00,-9.36071E-07
43,42,10,49,45,0,0.0,0.0,4.75734E-05,-1.70834E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.85360E-07
44,38,45,42,34,0,0.0,0.0,3.71518E-05,-7.64896E-06,0.00000E+00,0.00000E+00,0.00000E+00,-8.85076E-07
45,44,11,43,33,0,0.0,0.0,3.75096E-05,-1.57272E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.11307E-07
46,41,48,5,47,0,0.0,0.0,6.91787E-05,-9.75447E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.01121E-06
47,40,49,46,42,0,0.0,0.0,5.78597E-05,-8.98271E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.02835E-06
48,46,8,6,49,0,0.0,0.0,6.89673E-05,-1.87159E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.68792E-07
49,47,9,48,43,0,0.0,0.0,5.82355E-05,-1.81529E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.01571E-06
50,30,51,55,52,0,0.0,0.0,4.75734E-05,1.70834E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.85360E-07
51,50,39,57,53,0,0.0,0.0,4.72469E-05,8.37018E-06,0.00000E+00,0.00000E+00,0.00000E+00,-9.36071E-07
52,29,53,50,37,0,0.0,0.0,3.75096E-05,1.57272E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.11307E-07
53,52,38,51,36,0,0.0,0.0,3.71518E-05,7.64896E-06,0.00000E+00,0.00000E+00,0.00000E+00,-8.85076E-07
54,32,56,2,55,0,0.0,0.0,6.89673E-05,1.87159E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.68792E-07
55,31,57,54,50,0,0.0,0.0,5.82355E-05,1.81529E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.01571E-06
56,54,41,3,57,0,0.0,0.0,6.91787E-05,9.75447E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.01121E-06
57,55,40,56,51,0,0.0,0.0,5.78597E-05,8.98271E-06,0.00000E+00,0.00000E+00,0.00000E+00,-1.02835E-06
58,73,64,59,20,0,0.0,0.0,1.92869E-06,-1.74327E-20,0.00000E+00,0.00000E+00,0.00000E+00,-2.23535E-07
59,71,62,60,58,0,0.0,0.0,6.05656E-06,-3.66363E-20,0.00000E+00,0.00000E+00,0.00000E+00,-3.94555E-07
60,77,66,61,59,0,0.0,0.0,1.19383E-05,-5.74362E-20,0.00000E+00,0.00000E+00,0.00000E+00,-5.53868E-07
61,76,68,35,60,0,0.0,0.0,1.92224E-05,-7.61990E-20,0.00000E+00,0.00000E+00,0.00000E+00,-6.82163E-07
62,59,63,66,64,0,0.0,0.0,6.25198E-06,-2.96054E-06,0.00000E+00,0.00000E+00,0.00000E+00,-4.16487E-07
63,62,15,67,65,0,0.0,0.0,6.95662E-06,-6.44846E-06,0.00000E+00,0.00000E+00,0.00000E+00,-4.72409E-07
64,58,65,62,19,0,0.0,0.0,2.02865E-06,-1.45406E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.25696E-07
65,64,16,63,18,0,0.0,0.0,2.44857E-06,-3.08644E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.84883E-07
66,60,67,68,62,0,0.0,0.0,1.21583E-05,-4.44009E-06,0.00000E+00,0.00000E+00,0.00000E+00,-5.67508E-07
67,66,14,69,63,0,0.0,0.0,1.27829E-05,-9.35839E-06,0.00000E+00,0.00000E+00,0.00000E+00,-5.90375E-07
68,61,69,34,66,0,0.0,0.0,1.94000E-05,-5.70993E-06,0.00000E+00,0.00000E+00,0.00000E+00,-6.89688E-07
69,68,13,33,67,0,0.0,0.0,1.99247E-05,-1.18712E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.19662E-07
70,25,71,75,72,0,0.0,0.0,6.95662E-06,6.44846E-06,0.00000E+00,0.00000E+00,0.00000E+00,-4.72409E-07
71,70,59,77,73,0,0.0,0.0,6.25198E-06,2.96054E-06,0.00000E+00,0.00000E+00,0.00000E+00,-4.16487E-07
72,24,73,70,22,0,0.0,0.0,2.44857E-06,3.08644E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.84883E-07
73,72,58,71,21,0,0.0,0.0,2.02865E-06,1.45406E-06,0.00000E+00,0.00000E+00,0.00000E+00,-2.25696E-07
74,27,76,37,75,0,0.0,0.0,1.99247E-05,1.18712E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.19662E-07
75,26,77,74,70,0,0.0,0.0,1.27829E-05,9.35839E-06,0.00000E+00,0.00000E+00,0.00000E+00,-5.90375E-07
76,74,61,36,77,0,0.0,0.0,1.94000E-05,5.70993E-06,0.00000E+00,0.00000E+00,0.00000E+00,-6.89688E-07
77,75,60,76,71,0,0.0,0.0,1.21583E-05,4.44009E-06,0.00000E+00,0.00000E+00,0.00000E+00,-5.67508E-07
