Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-4.16980E-04,1.04475E-18,-4.17998E-04,7.40518E-05,-3.28686E-04,6.76710E-05,-3.27497E-04,9.40676E-19,2.68009E-01,-3.37604E-03,-3.37604E-03,6.59851E-02,6.59851E-02,1.49712E-01,1.49712E-01,1.10070E-06,-1.10341E-07,-1.10341E-07,3.19038E-07,3.19038E-07,1.85357E-06,1.85357E-06
79,38,44,34,35,-3.27497E-04,9.40676E-19,-3.28686E-04,6.76710E-05,-2.45892E-04,5.99234E-05,-2.44626E-04,8.14441E-19,2.78539E-01,-1.50302E-03,-1.50302E-03,8.08990E-02,8.08990E-02,1.53748E-01,1.53748E-01,1.14121E-06,-1.22727E-07,-1.22727E-07,3.87380E-07,3.87380E-07,1.90355E-06,1.90355E-06
80,11,45,43,10,-3.36980E-04,2.18312E-04,-3.31851E-04,1.39140E-04,-4.20886E-04,1.51139E-04,-4.25034E-04,2.36065E-04,3.26141E-01,-4.04775E-03,-4.04775E-03,3.11184E-01,3.11184E-01,5.24607E-02,5.24607E-02,1.23549E-06,-4.63823E-07,-4.63823E-07,1.48761E-06,1.48761E-06,6.49513E-07,6.49513E-07
81,45,44,42,43,-3.31851E-04,1.39140E-04,-3.28686E-04,6.76710E-05,-4.17998E-04,7.40518E-05,-4.20886E-04,1.51139E-04,2.84918E-01,-6.22987E-03,-6.22987E-03,1.91114E-01,1.91114E-01,1.20311E-01,1.20311E-01,1.13105E-06,-3.02686E-07,-3.02686E-07,9.18965E-07,9.18965E-07,1.48956E-06,1.48956E-06
82,12,33,45,11,-2.56166E-04,1.95266E-04,-2.49773E-04,1.23804E-04,-3.31851E-04,1.39140E-04,-3.36980E-04,2.18312E-04,4.12047E-01,-8.71380E-05,-8.71380E-05,4.02982E-01,4.02982E-01,4.95083E-02,4.95083E-02,1.54950E-06,-5.76103E-07,-5.76103E-07,1.91908E-06,1.91908E-06,6.12960E-07,6.12960E-07
83,33,34,44,45,-2.49773E-04,1.23804E-04,-2.45892E-04,5.99234E-05,-3.28686E-04,6.76710E-05,-3.31851E-04,1.39140E-04,3.18638E-01,-1.39790E-03,-1.39790E-03,2.41961E-01,2.41961E-01,1.19227E-01,1.19227E-01,1.24671E-06,-3.52315E-07,-3.52315E-07,1.15419E-06,1.15419E-06,1.47614E-06,1.47614E-06
84,4,5,46,41,-7.37027E-04,1.22438E-18,-7.05986E-04,8.62892E-05,-6.12031E-04,8.62987E-05,-6.06866E-04,1.10570E-18,4.47580E-01,2.98526E-01,2.98526E-01,8.94583E-02,8.94583E-02,2.08097E-01,2.08097E-01,1.71955E-06,1.29376E-06,1.29376E-06,-4.74053E-10,-4.74053E-10,2.57644E-06,2.57644E-06
85,41,46,47,40,-6.06866E-04,1.10570E-18,-6.12031E-04,8.62987E-05,-5.11891E-04,7.94709E-05,-5.11003E-04,1.06035E-18,2.29943E-01,-4.62060E-02,-4.62060E-02,5.78304E-02,5.78304E-02,1.22096E-01,1.22096E-01,9.48755E-07,-3.02644E-07,-3.02644E-07,3.41392E-07,3.41392E-07,1.51166E-06,1.51166E-06
86,40,47,42,39,-5.11003E-04,1.06035E-18,-5.11891E-04,7.94709E-05,-4.17998E-04,7.40518E-05,-4.16980E-04,1.04475E-18,2.47379E-01,-3.23616E-03,-3.23616E-03,5.59298E-02,5.59298E-02,1.38896E-01,1.38896E-01,1.01681E-06,-9.53100E-08,-9.53100E-08,2.70955E-07,2.70955E-07,1.71967E-06,1.71967E-06
87,8,48,6,7,-6.09699E-04,2.51305E-04,-6.10161E-04,1.65581E-04,-6.98593E-04,1.66428E-04,-6.97848E-04,2.51928E-04,4.25495E-02,1.90050E-02,1.90050E-02,2.11333E-02,2.11333E-02,2.16355E-02,2.16355E-02,1.61136E-07,6.03094E-08,6.03094E-08,7.34848E-08,7.34848E-08,2.67869E-07,2.67869E-07
88,48,46,5,6,-6.10161E-04,1.65581E-04,-6.12031E-04,8.62987E-05,-7.05986E-04,8.62892E-05,-6.98593E-04,1.66428E-04,1.87138E-01,1.09783E-01,1.09783E-01,4.17260E-02,4.17260E-02,9.27509E-02,9.27509E-02,7.25997E-07,4.63169E-07,4.63169E-07,4.18620E-08,4.18620E-08,1.14834E-06,1.14834E-06
89,10,43,49,9,-4.25034E-04,2.36065E-04,-4.20886E-04,1.51139E-04,-5.15215E-04,1.60600E-04,-5.17530E-04,2.47045E-04,2.41024E-01,-3.80668E-03,-3.80668E-03,2.13495E-01,2.13495E-01,6.24107E-02,6.24107E-02,9.25469E-07,-3.23119E-07,-3.23119E-07,1.02208E-06,1.02208E-06,7.72704E-07,7.72704E-07
90,9,49,48,8,-5.17530E-04,2.47045E-04,-5.15215E-04,1.60600E-04,-6.10161E-04,1.65581E-04,-6.09699E-04,2.51305E-04,1.41499E-01,1.05964E-02,1.05964E-02,1.00209E-01,1.00209E-01,6.03591E-02,6.03591E-02,5.51264E-07,-9.26960E-08,-9.26960E-08,4.62047E-07,4.62047E-07,7.47304E-07,7.47304E-07
91,43,42,47,49,-4.20886E-04,1.51139E-04,-4.17998E-04,7.40518E-05,-5.11891E-04,7.94709E-05,-5.15215E-04,1.60600E-04,2.64664E-01,-2.01766E-02,-2.01766E-02,1.50194E-01,1.50194E-01,1.21176E-01,1.21176E-01,1.06861E-06,-3.10643E-07,-3.10643E-07,7.44035E-07,7.44035E-07,1.50028E-06,1.50028E-06
92,49,47,46,48,-5.15215E-04,1.60600E-04,-5.11891E-04,7.94709E-05,-6.12031E-04,8.62987E-05,-6.10161E-04,1.65581E-04,2.71038E-01,2.40948E-02,2.40948E-02,1.31222E-01,1.31222E-01,1.40028E-01,1.40028E-01,1.08548E-06,-7.27228E-08,-7.27228E-08,5.90446E-07,5.90446E-07,1.73368E-06,1.73368E-06
93,30,50,52,29,-4.25034E-04,-2.36065E-04,-4.20886E-04,-1.51139E-04,-3.31851E-04,-1.39140E-04,-3.36980E-04,-2.18312E-04,3.26141E-01,4.04775E-03,4.04775E-03,-3.11184E-01,-3.11184E-01,5.24607E-02,5.24607E-02,1.23549E-06,4.63823E-07,4.63823E-07,-1.48761E-06,-1.48761E-06,6.49513E-07,6.49513E-07
94,29,52,37,28,-3.36980E-04,-2.18312E-04,-3.31851E-04,-1.39140E-04,-2.49773E-04,-1.23804E-04,-2.56166E-04,-1.95266E-04,4.12047E-01,8.71380E-05,8.71380E-05,-4.02982E-01,-4.02982E-01,4.95083E-02,4.95083E-02,1.54950E-06,5.76103E-07,5.76103E-07,-1.91908E-06,-1.91908E-06,6.12960E-07,6.12960E-07
95,38,53,51,39,-3.27497E-04,9.40676E-19,-3.28686E-04,-6.76710E-05,-4.17998E-04,-7.40518E-05,-4.16980E-04,1.04475E-18,2.84918E-01,6.22987E-03,6.22987E-03,-1.91114E-01,-1.91114E-01,1.20311E-01,1.20311E-01,1.13105E-06,3.02686E-07,3.02686E-07,-9.18965E-07,-9.18965E-07,1.48956E-06,1.48956E-06
96,53,52,50,51,-3.28686E-04,-6.76710E-05,-3.31851E-04,-1.39140E-04,-4.20886E-04,-1.51139E-04,-4.17998E-04,-7.40518E-05,3.18638E-01,1.39790E-03,1.39790E-03,-2.41961E-01,-2.41961E-01,1.19227E-01,1.19227E-01,1.24671E-06,3.52315E-07,3.52315E-07,-1.15419E-06,-1.15419E-06,1.47614E-06,1.47614E-06
97,35,36,53,38,-2.44626E-04,8.14441E-19,-2.45892E-04,-5.99234E-05,-3.28686E-04,-6.76710E-05,-3.27497E-04,9.40676E-19,2.68009E-01,3.37604E-03,3.37604E-03,-6.59851E-02,-6.59851E-02,1.49712E-01,1.49712E-01,1.10070E-06,1.10341E-07,1.10341E-07,-3.19038E-07,-3.19038E-07,1.85357E-06,1.85357E-06
98,36,37,52,53,-2.45892E-04,-5.99234E-05,-2.49773E-04,-1.23804E-04,-3.31851E-04,-1.39140E-04,-3.28686E-04,-6.76710E-05,2.78539E-01,1.50302E-03,1.50302E-03,-8.08990E-02,-8.08990E-02,1.53748E-01,1.53748E-01,1.14121E-06,1.22727E-07,1.22727E-07,-3.87380E-07,-3.87380E-07,1.90355E-06,1.90355E-06
