Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
41,56,46,4,40,0,0.0,0.0,6.79971E-04,-1.23890E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.16662E-05
42,39,43,47,44,0,0.0,0.0,4.68351E-04,-8.29723E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.27913E-06
43,42,10,49,45,0,0.0,0.0,4.71588E-04,-1.69345E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.76772E-06
44,38,45,42,34,0,0.0,0.0,3.68280E-04,-7.58229E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.77362E-06
45,44,11,43,33,0,0.0,0.0,3.71827E-04,-1.55901E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.03365E-06
46,41,48,5,47,0,0.0,0.0,6.85758E-04,-9.66946E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.00239E-05
47,40,49,46,42,0,0.0,0.0,5.73555E-04,-8.90442E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.01939E-05
48,46,8,6,49,0,0.0,0.0,6.83663E-04,-1.85528E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.60349E-06
49,47,9,48,43,0,0.0,0.0,5.77280E-04,-1.79947E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.00686E-05
50,30,51,55,52,0,0.0,0.0,4.71588E-04,1.69345E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.76772E-06
51,50,39,57,53,0,0.0,0.0,4.68351E-04,8.29723E-05,0.00000E+00,0.00000E+00,0.00000E+00,-9.27913E-06
52,29,53,50,37,0,0.0,0.0,3.71827E-04,1.55901E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.03365E-06
53,52,38,51,36,0,0.0,0.0,3.68280E-04,7.58229E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.77362E-06
54,32,56,2,55,0,0.0,0.0,6.83663E-04,1.85528E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.60349E-06
55,31,57,54,50,0,0.0,0.0,5.77280E-04,1.79947E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.00686E-05
56,54,41,3,57,0,0.0,0.0,6.85758E-04,9.66946E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.00239E-05
57,55,40,56,51,0,0.0,0.0,5.73555E-04,8.90442E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.01939E-05
58,73,64,59,20,0,0.0,0.0,1.91188E-05,-1.74487E-19,0.00000E+00,0.00000E+00,0.00000E+00,-2.21587E-06
59,71,62,60,58,0,0.0,0.0,6.00377E-05,-3.68473E-19,0.00000E+00,0.00000E+00,0.00000E+00,-3.91116E-06
60,77,66,61,59,0,0.0,0.0,1.18343E-04,-5.80358E-19,0.00000E+00,0.00000E+00,0.00000E+00,-5.49041E-06
61,76,68,35,60,0,0.0,0.0,1.90549E-04,-7.67921E-19,0.00000E+00,0.00000E+00,0.00000E+00,-6.76218E-06
62,59,63,66,64,0,0.0,0.0,6.19750E-05,-2.93473E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.12857E-06
63,62,15,67,65,0,0.0,0.0,6.89600E-05,-6.39226E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.68292E-06
64,58,65,62,19,0,0.0,0.0,2.01097E-05,-1.44139E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.23729E-06
65,64,16,63,18,0,0.0,0.0,2.42723E-05,-3.05955E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.82401E-06
66,60,67,68,62,0,0.0,0.0,1.20524E-04,-4.40140E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.62562E-06
67,66,14,69,63,0,0.0,0.0,1.26714E-04,-9.27683E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.85230E-06
68,61,69,34,66,0,0.0,0.0,1.92309E-04,-5.66016E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.83677E-06
69,68,13,33,67,0,0.0,0.0,1.97511E-04,-1.17677E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.13390E-06
70,25,71,75,72,0,0.0,0.0,6.89600E-05,6.39226E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.68292E-06
71,70,59,77,73,0,0.0,0.0,6.19750E-05,2.93473E-05,0.00000E+00,0.00000E+00,0.00000E+00,-4.12857E-06
72,24,73,70,22,0,0.0,0.0,2.42723E-05,3.05955E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.82401E-06
73,72,58,71,21,0,0.0,0.0,2.01097E-05,1.44139E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.23729E-06
74,27,76,37,75,0,0.0,0.0,1.97511E-04,1.17677E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.13390E-06
75,26,77,74,70,0,0.0,0.0,1.26714E-04,9.27683E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.85230E-06
76,74,61,36,77,0,0.0,0.0,1.92309E-04,5.66016E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.83677E-06
77,75,60,76,71,0,0.0,0.0,1.20524E-04,4.40140E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.62562E-06
