Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-4.87814E-04,1.22307E-18,-4.89005E-04,8.66314E-05,-3.84521E-04,7.91667E-05,-3.83131E-04,1.11112E-18,3.13537E-01,-3.94955E-03,-3.94955E-03,7.71944E-02,7.71944E-02,1.75144E-01,1.75144E-01,1.28768E-06,-1.29085E-07,-1.29085E-07,3.73234E-07,3.73234E-07,2.16845E-06,2.16845E-06
79,38,44,34,35,-3.83131E-04,1.11112E-18,-3.84521E-04,7.91667E-05,-2.87663E-04,7.01029E-05,-2.86182E-04,9.82208E-19,3.25856E-01,-1.75834E-03,-1.75834E-03,9.46417E-02,9.46417E-02,1.79866E-01,1.79866E-01,1.33507E-06,-1.43576E-07,-1.43576E-07,4.53187E-07,4.53187E-07,2.22692E-06,2.22692E-06
80,11,45,43,10,-3.94225E-04,2.55397E-04,-3.88225E-04,1.62777E-04,-4.92384E-04,1.76813E-04,-4.97236E-04,2.76167E-04,3.81544E-01,-4.73536E-03,-4.73536E-03,3.64046E-01,3.64046E-01,6.13725E-02,6.13725E-02,1.44537E-06,-5.42615E-07,-5.42615E-07,1.74032E-06,1.74032E-06,7.59850E-07,7.59850E-07
81,45,44,42,43,-3.88225E-04,1.62777E-04,-3.84521E-04,7.91667E-05,-4.89005E-04,8.66314E-05,-4.92384E-04,1.76813E-04,3.33318E-01,-7.28818E-03,-7.28818E-03,2.23579E-01,2.23579E-01,1.40749E-01,1.40749E-01,1.32319E-06,-3.54104E-07,-3.54104E-07,1.07507E-06,1.07507E-06,1.74260E-06,1.74260E-06
82,12,33,45,11,-2.99682E-04,2.28437E-04,-2.92203E-04,1.44835E-04,-3.88225E-04,1.62777E-04,-3.94225E-04,2.55397E-04,4.82043E-01,-1.01941E-04,-1.01941E-04,4.71438E-01,4.71438E-01,5.79186E-02,5.79186E-02,1.81273E-06,-6.73969E-07,-6.73969E-07,2.24509E-06,2.24509E-06,7.17087E-07,7.17087E-07
83,33,34,44,45,-2.92203E-04,1.44835E-04,-2.87663E-04,7.01029E-05,-3.84521E-04,7.91667E-05,-3.88225E-04,1.62777E-04,3.72767E-01,-1.63537E-03,-1.63537E-03,2.83064E-01,2.83064E-01,1.39480E-01,1.39480E-01,1.45850E-06,-4.12165E-07,-4.12165E-07,1.35026E-06,1.35026E-06,1.72690E-06,1.72690E-06
84,4,5,46,41,-8.62229E-04,1.43238E-18,-8.25916E-04,1.00948E-04,-7.16000E-04,1.00959E-04,-7.09957E-04,1.29354E-18,5.23613E-01,3.49238E-01,3.49238E-01,1.04655E-01,1.04655E-01,2.43447E-01,2.43447E-01,2.01166E-06,1.51353E-06,1.51353E-06,-5.54582E-10,-5.54582E-10,3.01411E-06,3.01411E-06
85,41,46,47,40,-7.09957E-04,1.29354E-18,-7.16000E-04,1.00959E-04,-5.98848E-04,9.29711E-05,-5.97810E-04,1.24048E-18,2.69004E-01,-5.40553E-02,-5.40553E-02,6.76544E-02,6.76544E-02,1.42837E-01,1.42837E-01,1.10993E-06,-3.54055E-07,-3.54055E-07,3.99386E-07,3.99386E-07,1.76846E-06,1.76846E-06
86,40,47,42,39,-5.97810E-04,1.24048E-18,-5.98848E-04,9.29711E-05,-4.89005E-04,8.66314E-05,-4.87814E-04,1.22307E-18,2.89402E-01,-3.78591E-03,-3.78591E-03,6.54309E-02,6.54309E-02,1.62491E-01,1.62491E-01,1.18954E-06,-1.11501E-07,-1.11501E-07,3.16984E-07,3.16984E-07,2.01180E-06,2.01180E-06
87,8,48,6,7,-7.13272E-04,2.93996E-04,-7.13812E-04,1.93709E-04,-8.17267E-04,1.94700E-04,-8.16395E-04,2.94724E-04,4.97776E-02,2.22334E-02,2.22334E-02,2.47233E-02,2.47233E-02,2.53109E-02,2.53109E-02,1.88509E-07,7.05544E-08,7.05544E-08,8.59681E-08,8.59681E-08,3.13373E-07,3.13373E-07
