Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-6.94743E-05,-2.50807E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.59822E-07
2,1,3,-1,54,0,0.0,0.0,-6.95485E-05,-1.65688E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.55799E-07
3,2,4,-1,56,0,0.0,0.0,-7.02845E-05,-8.59053E-06,0.00000E+00,0.00000E+00,0.00000E+00,8.14115E-07
4,3,5,-1,41,0,-0.6420967201516206,0.0,-7.33747E-05,1.21894E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.21398E-06
5,4,6,-1,46,0,0.0,0.0,-7.02845E-05,8.59053E-06,0.00000E+00,0.00000E+00,0.00000E+00,8.14115E-07
6,5,7,-1,48,0,0.0,0.0,-6.95485E-05,1.65688E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.55799E-07
7,6,-1,-1,8,0,0.0,0.0,-6.94743E-05,2.50807E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.59822E-07
8,48,-1,7,9,0,0.0,0.0,-6.06987E-05,2.50187E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.76812E-07
9,49,-1,8,10,0,0.0,0.0,-5.15228E-05,2.45946E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.82868E-07
10,43,-1,9,11,0,0.0,0.0,-4.23142E-05,2.35015E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.75913E-07
11,45,-1,10,12,0,0.0,0.0,-3.35481E-05,2.17340E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.15517E-07
12,33,-1,11,13,0,0.0,0.0,-2.55026E-05,1.94397E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.35602E-07
13,69,-1,12,14,0,0.0,0.0,-1.83184E-05,1.66375E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.41517E-07
14,67,-1,13,15,0,0.0,0.0,-1.21446E-05,1.33394E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.37866E-07
15,63,-1,14,16,0,0.0,0.0,-7.14163E-06,9.56183E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.96501E-07
16,65,-1,15,17,0,0.0,0.0,-3.34311E-06,5.30506E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.60159E-07
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-3.34311E-06,-5.30506E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.60159E-07
25,-1,70,26,24,0,0.0,0.0,-7.14163E-06,-9.56183E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.96501E-07
26,-1,75,27,25,0,0.0,0.0,-1.21446E-05,-1.33394E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.37866E-07
27,-1,74,28,26,0,0.0,0.0,-1.83184E-05,-1.66375E-05,0.00000E+00,0.00000E+00,0.00000E+00,6.41517E-07
28,-1,37,29,27,0,0.0,0.0,-2.55026E-05,-1.94397E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.35602E-07
29,-1,52,30,28,0,0.0,0.0,-3.35481E-05,-2.17340E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.15517E-07
30,-1,50,31,29,0,0.0,0.0,-4.23142E-05,-2.35015E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.75913E-07
31,-1,55,32,30,0,0.0,0.0,-5.15228E-05,-2.45946E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.82868E-07
32,-1,54,1,31,0,0.0,0.0,-6.06987E-05,-2.50187E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.76812E-07
33,34,12,45,69,0,0.0,0.0,-2.48662E-05,1.23253E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.27389E-07
34,35,33,44,68,0,0.0,0.0,-2.44798E-05,5.96568E-06,0.00000E+00,0.00000E+00,0.00000E+00,7.01123E-07
35,36,34,38,61,0,0.0,0.0,-2.43537E-05,7.99602E-20,0.00000E+00,0.00000E+00,0.00000E+00,6.92808E-07
36,37,35,53,76,0,0.0,0.0,-2.44798E-05,-5.96568E-06,0.00000E+00,0.00000E+00,0.00000E+00,7.01123E-07
37,28,36,52,74,0,0.0,0.0,-2.48662E-05,-1.23253E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.27389E-07
38,53,44,39,35,0,0.0,0.0,-3.26040E-05,9.33726E-20,0.00000E+00,0.00000E+00,0.00000E+00,7.64364E-07
39,51,42,40,38,0,0.0,0.0,-4.15124E-05,1.04685E-19,0.00000E+00,0.00000E+00,0.00000E+00,8.37182E-07
