Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-1.03482E-04,-3.73578E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.28071E-06
2,1,3,-1,54,0,0.0,0.0,-1.03593E-04,-2.46792E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.27471E-06
3,2,4,-1,56,0,0.0,0.0,-1.04689E-04,-1.27956E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.21263E-06
4,3,5,-1,41,0,-0.9564044534627918,0.0,-1.09292E-04,1.81561E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.80823E-06
5,4,6,-1,46,0,0.0,0.0,-1.04689E-04,1.27956E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.21263E-06
6,5,7,-1,48,0,0.0,0.0,-1.03593E-04,2.46792E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.27471E-06
7,6,-1,-1,8,0,0.0,0.0,-1.03482E-04,3.73578E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.28071E-06
8,48,-1,7,9,0,0.0,0.0,-9.04108E-05,3.72654E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.30601E-06
9,49,-1,8,10,0,0.0,0.0,-7.67433E-05,3.66337E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.31503E-06
10,43,-1,9,11,0,0.0,0.0,-6.30272E-05,3.50055E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.30467E-06
11,45,-1,10,12,0,0.0,0.0,-4.99700E-05,3.23729E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.21471E-06
12,33,-1,11,13,0,0.0,0.0,-3.79862E-05,2.89555E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.09568E-06
13,69,-1,12,14,0,0.0,0.0,-2.72852E-05,2.47815E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.55542E-07
14,67,-1,13,15,0,0.0,0.0,-1.80894E-05,1.98690E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.01152E-07
15,63,-1,14,16,0,0.0,0.0,-1.06375E-05,1.42424E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.90589E-07
16,65,-1,15,17,0,0.0,0.0,-4.97957E-06,7.90190E-06,0.00000E+00,0.00000E+00,0.00000E+00,5.36457E-07
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-4.97957E-06,-7.90190E-06,0.00000E+00,0.00000E+00,0.00000E+00,5.36457E-07
25,-1,70,26,24,0,0.0,0.0,-1.06375E-05,-1.42424E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.90589E-07
26,-1,75,27,25,0,0.0,0.0,-1.80894E-05,-1.98690E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.01152E-07
27,-1,74,28,26,0,0.0,0.0,-2.72852E-05,-2.47815E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.55542E-07
28,-1,37,29,27,0,0.0,0.0,-3.79862E-05,-2.89555E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.09568E-06
29,-1,52,30,28,0,0.0,0.0,-4.99700E-05,-3.23729E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.21471E-06
30,-1,50,31,29,0,0.0,0.0,-6.30272E-05,-3.50055E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.30467E-06
31,-1,55,32,30,0,0.0,0.0,-7.67433E-05,-3.66337E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.31503E-06
32,-1,54,1,31,0,0.0,0.0,-9.04108E-05,-3.72654E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.30601E-06
33,34,12,45,69,0,0.0,0.0,-3.70382E-05,1.83586E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.08345E-06
34,35,33,44,68,0,0.0,0.0,-3.64627E-05,8.88590E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.04432E-06
35,36,34,38,61,0,0.0,0.0,-3.62749E-05,1.23784E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.03194E-06
36,37,35,53,76,0,0.0,0.0,-3.64627E-05,-8.88590E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.04432E-06
37,28,36,52,74,0,0.0,0.0,-3.70382E-05,-1.83586E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.08345E-06
38,53,44,39,35,0,0.0,0.0,-4.85638E-05,1.39398E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.13852E-06
39,51,42,40,38,0,0.0,0.0,-6.18328E-05,1.55377E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.24698E-06
40,57,47,41,39,0,0.0,0.0,-7.57753E-05,1.57237E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.24049E-06
41,56,46,4,40,0,0.0,0.0,-8.99906E-05,1.63962E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.54395E-06
42,39,43,47,44,0,0.0,0.0,-6.19839E-05,1.09810E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.22804E-06
43,42,10,49,45,0,0.0,0.0,-6.24122E-05,2.24120E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.29271E-06
44,38,45,42,34,0,0.0,0.0,-4.87400E-05,1.00348E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.16114E-06
45,44,11,43,33,0,0.0,0.0,-4.92094E-05,2.06327E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.19556E-06
