Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,3.19025E-04,-7.89312E-19,3.19805E-04,-5.66560E-05,2.51473E-04,-5.17742E-05,2.50564E-04,-7.08648E-19,2.05050E-01,2.58296E-03,2.58296E-03,-5.04843E-02,-5.04843E-02,-1.14542E-01,-1.14542E-01,8.42130E-07,8.44203E-08,8.44203E-08,-2.44091E-07,-2.44091E-07,-1.41814E-06,-1.41814E-06
79,38,44,34,35,2.50564E-04,-7.08648E-19,2.51473E-04,-5.17742E-05,1.88129E-04,-4.58466E-05,1.87160E-04,-6.43446E-19,2.13107E-01,1.14994E-03,1.14994E-03,-6.18947E-02,-6.18947E-02,-1.17631E-01,-1.17631E-01,8.73122E-07,9.38969E-08,9.38969E-08,-2.96380E-07,-2.96380E-07,-1.45638E-06,-1.45638E-06
80,11,45,43,10,2.57819E-04,-1.67027E-04,2.53895E-04,-1.06454E-04,3.22014E-04,-1.15634E-04,3.25187E-04,-1.80610E-04,2.49526E-01,3.09688E-03,3.09688E-03,-2.38082E-01,-2.38082E-01,-4.01370E-02,-4.01370E-02,9.45260E-07,3.54865E-07,3.54865E-07,-1.13815E-06,-1.13815E-06,-4.96934E-07,-4.96934E-07
81,45,44,42,43,2.53895E-04,-1.06454E-04,2.51473E-04,-5.17742E-05,3.19805E-04,-5.66560E-05,3.22014E-04,-1.15634E-04,2.17987E-01,4.76639E-03,4.76639E-03,-1.46219E-01,-1.46219E-01,-9.20483E-02,-9.20483E-02,8.65352E-07,2.31581E-07,2.31581E-07,-7.03088E-07,-7.03088E-07,-1.13965E-06,-1.13965E-06
82,12,33,45,11,1.95989E-04,-1.49395E-04,1.91098E-04,-9.47207E-05,2.53895E-04,-1.06454E-04,2.57819E-04,-1.67027E-04,3.15251E-01,6.66681E-05,6.66681E-05,-3.08316E-01,-3.08316E-01,-3.78781E-02,-3.78781E-02,1.18550E-06,4.40769E-07,4.40769E-07,-1.46827E-06,-1.46827E-06,-4.68967E-07,-4.68967E-07
83,33,34,44,45,1.91098E-04,-9.47207E-05,1.88129E-04,-4.58466E-05,2.51473E-04,-5.17742E-05,2.53895E-04,-1.06454E-04,2.43786E-01,1.06952E-03,1.06952E-03,-1.85121E-01,-1.85121E-01,-9.12188E-02,-9.12188E-02,9.53844E-07,2.69552E-07,2.69552E-07,-8.83057E-07,-8.83057E-07,-1.12938E-06,-1.12938E-06
84,4,5,46,41,5.63889E-04,-9.36759E-19,5.40141E-04,-6.60188E-05,4.68256E-04,-6.60260E-05,4.64305E-04,-8.45959E-19,3.42437E-01,-2.28398E-01,-2.28398E-01,-6.84433E-02,-6.84433E-02,-1.59212E-01,-1.59212E-01,1.31561E-06,-9.89835E-07,-9.89835E-07,3.62691E-10,3.62691E-10,-1.97120E-06,-1.97120E-06
85,41,46,47,40,4.64305E-04,-8.45959E-19,4.68256E-04,-6.60260E-05,3.91641E-04,-6.08021E-05,3.90961E-04,-8.11259E-19,1.75926E-01,3.53516E-02,3.53516E-02,-4.42453E-02,-4.42453E-02,-9.34139E-02,-9.34139E-02,7.25880E-07,2.31549E-07,2.31549E-07,-2.61194E-07,-2.61194E-07,-1.15655E-06,-1.15655E-06
86,40,47,42,39,3.90961E-04,-8.11259E-19,3.91641E-04,-6.08021E-05,3.19805E-04,-5.66560E-05,3.19025E-04,-7.89312E-19,1.89266E-01,2.47594E-03,2.47594E-03,-4.27911E-02,-4.27911E-02,-1.06268E-01,-1.06268E-01,7.77946E-07,7.29204E-08,7.29204E-08,-2.07304E-07,-2.07304E-07,-1.31570E-06,-1.31570E-06
87,8,48,6,7,4.66473E-04,-1.92270E-04,4.66826E-04,-1.26684E-04,5.34484E-04,-1.27332E-04,5.33914E-04,-1.92747E-04,3.25540E-02,-1.45404E-02,-1.45404E-02,-1.61688E-02,-1.61688E-02,-1.65531E-02,-1.65531E-02,1.23283E-07,-4.61419E-08,-4.61419E-08,-5.62223E-08,-5.62223E-08,-2.04943E-07,-2.04943E-07
