Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-3.54967E-04,8.51054E-19,-3.55834E-04,6.30389E-05,-2.79804E-04,5.76071E-05,-2.78792E-04,7.66806E-19,2.28151E-01,-2.87396E-03,-2.87396E-03,5.61719E-02,5.61719E-02,1.27447E-01,1.27447E-01,9.37004E-07,-9.39311E-08,-9.39311E-08,2.71591E-07,2.71591E-07,1.57791E-06,1.57791E-06
79,38,44,34,35,-2.78792E-04,7.66806E-19,-2.79804E-04,5.76071E-05,-2.09323E-04,5.10117E-05,-2.08245E-04,6.77726E-19,2.37115E-01,-1.27949E-03,-1.27949E-03,6.88678E-02,6.88678E-02,1.30883E-01,1.30883E-01,9.71488E-07,-1.04475E-07,-1.04475E-07,3.29770E-07,3.29770E-07,1.62046E-06,1.62046E-06
80,11,45,43,10,-2.86865E-04,1.85845E-04,-2.82499E-04,1.18447E-04,-3.58293E-04,1.28662E-04,-3.61823E-04,2.00958E-04,2.77637E-01,-3.44578E-03,-3.44578E-03,2.64905E-01,2.64905E-01,4.46588E-02,4.46588E-02,1.05175E-06,-3.94844E-07,-3.94844E-07,1.26637E-06,1.26637E-06,5.52919E-07,5.52919E-07
81,45,44,42,43,-2.82499E-04,1.18447E-04,-2.79804E-04,5.76071E-05,-3.55834E-04,6.30389E-05,-3.58293E-04,1.28662E-04,2.42545E-01,-5.30338E-03,-5.30338E-03,1.62692E-01,1.62692E-01,1.02418E-01,1.02418E-01,9.62843E-07,-2.57671E-07,-2.57671E-07,7.82298E-07,7.82298E-07,1.26804E-06,1.26804E-06
82,12,33,45,11,-2.18069E-04,1.66226E-04,-2.12627E-04,1.05392E-04,-2.82499E-04,1.18447E-04,-2.86865E-04,1.85845E-04,3.50768E-01,-7.41790E-05,-7.41790E-05,3.43051E-01,3.43051E-01,4.21455E-02,4.21455E-02,1.31906E-06,-4.90426E-07,-4.90426E-07,1.63368E-06,1.63368E-06,5.21802E-07,5.21802E-07
83,33,34,44,45,-2.12627E-04,1.05392E-04,-2.09323E-04,5.10117E-05,-2.79804E-04,5.76071E-05,-2.82499E-04,1.18447E-04,2.71251E-01,-1.19001E-03,-1.19001E-03,2.05977E-01,2.05977E-01,1.01495E-01,1.01495E-01,1.06130E-06,-2.99919E-07,-2.99919E-07,9.82542E-07,9.82542E-07,1.25661E-06,1.25661E-06
84,4,5,46,41,-6.27417E-04,1.04229E-18,-6.00993E-04,7.34564E-05,-5.21010E-04,7.34645E-05,-5.16614E-04,9.41265E-19,3.81016E-01,2.54130E-01,2.54130E-01,7.61542E-02,7.61542E-02,1.77149E-01,1.77149E-01,1.46382E-06,1.10135E-06,1.10135E-06,-4.03552E-10,-4.03552E-10,2.19327E-06,2.19327E-06
85,41,46,47,40,-5.16614E-04,9.41265E-19,-5.21010E-04,7.34645E-05,-4.35763E-04,6.76521E-05,-4.35007E-04,9.02656E-19,1.95746E-01,-3.93343E-02,-3.93343E-02,4.92300E-02,4.92300E-02,1.03938E-01,1.03938E-01,8.07657E-07,-2.57635E-07,-2.57635E-07,2.90620E-07,2.90620E-07,1.28685E-06,1.28685E-06
86,40,47,42,39,-4.35007E-04,9.02656E-19,-4.35763E-04,6.76521E-05,-3.55834E-04,6.30389E-05,-3.54967E-04,8.51054E-19,2.10589E-01,-2.75489E-03,-2.75489E-03,4.76120E-02,4.76120E-02,1.18240E-01,1.18240E-01,8.65589E-07,-8.11356E-08,-8.11356E-08,2.30659E-07,2.30659E-07,1.46392E-06,1.46392E-06
87,8,48,6,7,-5.19026E-04,2.13931E-04,-5.19418E-04,1.40956E-04,-5.94699E-04,1.41677E-04,-5.94065E-04,2.14462E-04,3.62216E-02,1.61786E-02,1.61786E-02,1.79904E-02,1.79904E-02,1.84179E-02,1.84179E-02,1.37172E-07,5.13402E-08,5.13402E-08,6.25563E-08,6.25563E-08,2.28032E-07,2.28032E-07
