Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-6.35211E-04,1.55778E-18,-6.36763E-04,1.12808E-04,-5.00708E-04,1.03088E-04,-4.98897E-04,1.42406E-18,4.08275E-01,-5.14293E-03,-5.14293E-03,1.00519E-01,1.00519E-01,2.28065E-01,2.28065E-01,1.67676E-06,-1.68089E-07,-1.68089E-07,4.86010E-07,4.86010E-07,2.82366E-06,2.82366E-06
79,38,44,34,35,-4.98897E-04,1.42406E-18,-5.00708E-04,1.03088E-04,-3.74583E-04,9.12852E-05,-3.72654E-04,1.28436E-18,4.24316E-01,-2.28964E-03,-2.28964E-03,1.23239E-01,1.23239E-01,2.34214E-01,2.34214E-01,1.73847E-06,-1.86958E-07,-1.86958E-07,5.90121E-07,5.90121E-07,2.89980E-06,2.89980E-06
80,11,45,43,10,-5.13343E-04,3.32568E-04,-5.05530E-04,2.11961E-04,-6.41163E-04,2.30239E-04,-6.47481E-04,3.59613E-04,4.96831E-01,-6.16620E-03,-6.16620E-03,4.74046E-01,4.74046E-01,7.99167E-02,7.99167E-02,1.88211E-06,-7.06571E-07,-7.06571E-07,2.26617E-06,2.26617E-06,9.89445E-07,9.89445E-07
81,45,44,42,43,-5.05530E-04,2.11961E-04,-5.00708E-04,1.03088E-04,-6.36763E-04,1.12808E-04,-6.41163E-04,2.30239E-04,4.34033E-01,-9.49036E-03,-9.49036E-03,2.91136E-01,2.91136E-01,1.83277E-01,1.83277E-01,1.72300E-06,-4.61100E-07,-4.61100E-07,1.39992E-06,1.39992E-06,2.26915E-06,2.26915E-06
82,12,33,45,11,-3.90234E-04,2.97461E-04,-3.80495E-04,1.88598E-04,-5.05530E-04,2.11961E-04,-5.13343E-04,3.32568E-04,6.27697E-01,-1.32743E-04,-1.32743E-04,6.13887E-01,6.13887E-01,7.54192E-02,7.54192E-02,2.36046E-06,-8.77614E-07,-8.77614E-07,2.92346E-06,2.92346E-06,9.33761E-07,9.33761E-07
83,33,34,44,45,-3.80495E-04,1.88598E-04,-3.74583E-04,9.12852E-05,-5.00708E-04,1.03088E-04,-5.05530E-04,2.11961E-04,4.85402E-01,-2.12951E-03,-2.12951E-03,3.68594E-01,3.68594E-01,1.81626E-01,1.81626E-01,1.89920E-06,-5.36704E-07,-5.36704E-07,1.75825E-06,1.75825E-06,2.24870E-06,2.24870E-06
84,4,5,46,41,-1.12276E-03,1.86518E-18,-1.07547E-03,1.31450E-04,-9.32345E-04,1.31464E-04,-9.24477E-04,1.68439E-18,6.81827E-01,4.54764E-01,4.54764E-01,1.36277E-01,1.36277E-01,3.17007E-01,3.17007E-01,2.61950E-06,1.97086E-06,1.97086E-06,-7.22154E-10,-7.22154E-10,3.92485E-06,3.92485E-06
85,41,46,47,40,-9.24477E-04,1.68439E-18,-9.32345E-04,1.31464E-04,-7.79796E-04,1.21063E-04,-7.78443E-04,1.61530E-18,3.50286E-01,-7.03886E-02,-7.03886E-02,8.80967E-02,8.80967E-02,1.85996E-01,1.85996E-01,1.44530E-06,-4.61036E-07,-4.61036E-07,5.20063E-07,5.20063E-07,2.30281E-06,2.30281E-06
86,40,47,42,39,-7.78443E-04,1.61530E-18,-7.79796E-04,1.21063E-04,-6.36763E-04,1.12808E-04,-6.35211E-04,1.55778E-18,3.76847E-01,-4.92985E-03,-4.92985E-03,8.52014E-02,8.52014E-02,2.11589E-01,2.11589E-01,1.54897E-06,-1.45192E-07,-1.45192E-07,4.12763E-07,4.12763E-07,2.61968E-06,2.61968E-06
87,8,48,6,7,-9.28794E-04,3.82829E-04,-9.29496E-04,2.52240E-04,-1.06421E-03,2.53530E-04,-1.06308E-03,3.83778E-04,6.48183E-02,2.89515E-02,2.89515E-02,3.21937E-02,3.21937E-02,3.29588E-02,3.29588E-02,2.45468E-07,9.18731E-08,9.18731E-08,1.11944E-07,1.11944E-07,4.08061E-07,4.08061E-07
