Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
36,37,35,53,76,0,0.0,0.0,3.60043E-04,8.77418E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.03119E-05
37,28,36,52,74,0,0.0,0.0,3.65725E-04,1.81278E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.06983E-05
38,53,44,39,35,0,0.0,0.0,4.79532E-04,-1.39892E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.12421E-05
39,51,42,40,38,0,0.0,0.0,6.10555E-04,-1.50516E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.23131E-05
40,57,47,41,39,0,0.0,0.0,7.48227E-04,-1.55260E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.22490E-05
41,56,46,4,40,0,0.0,0.0,8.88592E-04,-1.61901E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.52454E-05
42,39,43,47,44,0,0.0,0.0,6.12046E-04,-1.08429E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.21261E-05
43,42,10,49,45,0,0.0,0.0,6.16275E-04,-2.21302E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.27646E-05
44,38,45,42,34,0,0.0,0.0,4.81272E-04,-9.90861E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.14654E-05
45,44,11,43,33,0,0.0,0.0,4.85907E-04,-2.03733E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18053E-05
46,41,48,5,47,0,0.0,0.0,8.96155E-04,-1.26361E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.30994E-05
47,40,49,46,42,0,0.0,0.0,7.49527E-04,-1.16364E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.33215E-05
48,46,8,6,49,0,0.0,0.0,8.93417E-04,-2.42449E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.25499E-05
49,47,9,48,43,0,0.0,0.0,7.54395E-04,-2.35156E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.31578E-05
50,30,51,55,52,0,0.0,0.0,6.16275E-04,2.21302E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.27646E-05
51,50,39,57,53,0,0.0,0.0,6.12046E-04,1.08429E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.21261E-05
52,29,53,50,37,0,0.0,0.0,4.85907E-04,2.03733E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.18053E-05
53,52,38,51,36,0,0.0,0.0,4.81272E-04,9.90861E-05,0.00000E+00,0.00000E+00,0.00000E+00,-1.14654E-05
54,32,56,2,55,0,0.0,0.0,8.93417E-04,2.42449E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.25499E-05
55,31,57,54,50,0,0.0,0.0,7.54395E-04,2.35156E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.31578E-05
56,54,41,3,57,0,0.0,0.0,8.96155E-04,1.26361E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.30994E-05
57,55,40,56,51,0,0.0,0.0,7.49527E-04,1.16364E-04,0.00000E+00,0.00000E+00,0.00000E+00,-1.33215E-05
58,73,64,59,20,0,0.0,0.0,2.49846E-05,-2.26878E-19,0.00000E+00,0.00000E+00,0.00000E+00,-2.89572E-06
59,71,62,60,58,0,0.0,0.0,7.84579E-05,-4.79751E-19,0.00000E+00,0.00000E+00,0.00000E+00,-5.11114E-06
60,77,66,61,59,0,0.0,0.0,1.54652E-04,-7.54741E-19,0.00000E+00,0.00000E+00,0.00000E+00,-7.17492E-06
61,76,68,35,60,0,0.0,0.0,2.49011E-04,-9.94344E-19,0.00000E+00,0.00000E+00,0.00000E+00,-8.83688E-06
62,59,63,66,64,0,0.0,0.0,8.09895E-05,-3.83514E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.39525E-06
63,62,15,67,65,0,0.0,0.0,9.01175E-05,-8.35347E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.11968E-06
64,58,65,62,19,0,0.0,0.0,2.62795E-05,-1.88362E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.92371E-06
65,64,16,63,18,0,0.0,0.0,3.17193E-05,-3.99824E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.69044E-06
66,60,67,68,62,0,0.0,0.0,1.57502E-04,-5.75179E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.35162E-06
67,66,14,69,63,0,0.0,0.0,1.65592E-04,-1.21230E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.64784E-06
68,61,69,34,66,0,0.0,0.0,2.51311E-04,-7.39675E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.93435E-06
69,68,13,33,67,0,0.0,0.0,2.58109E-04,-1.53781E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.32264E-06
70,25,71,75,72,0,0.0,0.0,9.01175E-05,8.35347E-05,0.00000E+00,0.00000E+00,0.00000E+00,-6.11968E-06
71,70,59,77,73,0,0.0,0.0,8.09895E-05,3.83514E-05,0.00000E+00,0.00000E+00,0.00000E+00,-5.39525E-06
72,24,73,70,22,0,0.0,0.0,3.17193E-05,3.99824E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.69044E-06
73,72,58,71,21,0,0.0,0.0,2.62795E-05,1.88362E-05,0.00000E+00,0.00000E+00,0.00000E+00,-2.92371E-06
74,27,76,37,75,0,0.0,0.0,2.58109E-04,1.53781E-04,0.00000E+00,0.00000E+00,0.00000E+00,-9.32264E-06
75,26,77,74,70,0,0.0,0.0,1.65592E-04,1.21230E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.64784E-06
76,74,61,36,77,0,0.0,0.0,2.51311E-04,7.39675E-05,0.00000E+00,0.00000E+00,0.00000E+00,-8.93435E-06
77,75,60,76,71,0,0.0,0.0,1.57502E-04,5.75179E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.35162E-06
