Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-1.01334E-03,-3.65822E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.25412E-05
2,1,3,-1,54,0,0.0,0.0,-1.01442E-03,-2.41668E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24825E-05
3,2,4,-1,56,0,0.0,0.0,-1.02516E-03,-1.25300E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.18745E-05
4,3,5,-1,41,0,-9.365487762988137,0.0,-1.07023E-03,1.77791E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.77069E-05
5,4,6,-1,46,0,0.0,0.0,-1.02516E-03,1.25300E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.18745E-05
6,5,7,-1,48,0,0.0,0.0,-1.01442E-03,2.41668E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24825E-05
7,6,-1,-1,8,0,0.0,0.0,-1.01334E-03,3.65822E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.25412E-05
8,48,-1,7,9,0,0.0,0.0,-8.85338E-04,3.64917E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.27890E-05
9,49,-1,8,10,0,0.0,0.0,-7.51500E-04,3.58732E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.28773E-05
10,43,-1,9,11,0,0.0,0.0,-6.17187E-04,3.42788E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.27759E-05
11,45,-1,10,12,0,0.0,0.0,-4.89325E-04,3.17008E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.18950E-05
12,33,-1,11,13,0,0.0,0.0,-3.71976E-04,2.83544E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.07293E-05
13,69,-1,12,14,0,0.0,0.0,-2.67188E-04,2.42671E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.35704E-06
14,67,-1,13,15,0,0.0,0.0,-1.77139E-04,1.94565E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.84519E-06
15,63,-1,14,16,0,0.0,0.0,-1.04166E-04,1.39467E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.78328E-06
16,65,-1,15,17,0,0.0,0.0,-4.87619E-05,7.73785E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.25320E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-4.87619E-05,-7.73785E-05,0.00000E+00,0.00000E+00,0.00000E+00,5.25320E-06
25,-1,70,26,24,0,0.0,0.0,-1.04166E-04,-1.39467E-04,0.00000E+00,0.00000E+00,0.00000E+00,5.78328E-06
26,-1,75,27,25,0,0.0,0.0,-1.77139E-04,-1.94565E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.84519E-06
27,-1,74,28,26,0,0.0,0.0,-2.67188E-04,-2.42671E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.35704E-06
28,-1,37,29,27,0,0.0,0.0,-3.71976E-04,-2.83544E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.07293E-05
29,-1,52,30,28,0,0.0,0.0,-4.89325E-04,-3.17008E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.18950E-05
30,-1,50,31,29,0,0.0,0.0,-6.17187E-04,-3.42788E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.27759E-05
31,-1,55,32,30,0,0.0,0.0,-7.51500E-04,-3.58732E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.28773E-05
32,-1,54,1,31,0,0.0,0.0,-8.85338E-04,-3.64917E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.27890E-05
33,34,12,45,69,0,0.0,0.0,-3.62692E-04,1.79774E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.06095E-05
34,35,33,44,68,0,0.0,0.0,-3.57057E-04,8.70142E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.02264E-05
35,36,34,38,61,0,0.0,0.0,-3.55219E-04,1.23719E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.01052E-05
36,37,35,53,76,0,0.0,0.0,-3.57057E-04,-8.70142E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.02264E-05
37,28,36,52,74,0,0.0,0.0,-3.62692E-04,-1.79774E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.06095E-05
38,53,44,39,35,0,0.0,0.0,-4.75555E-04,1.33878E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.11488E-05
39,51,42,40,38,0,0.0,0.0,-6.05491E-04,1.47346E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.22110E-05
40,57,47,41,39,0,0.0,0.0,-7.42022E-04,1.53972E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.21474E-05
41,56,46,4,40,0,0.0,0.0,-8.81223E-04,1.60558E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.51190E-05
42,39,43,47,44,0,0.0,0.0,-6.06970E-04,1.07530E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.20255E-05
43,42,10,49,45,0,0.0,0.0,-6.11164E-04,2.19467E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.26587E-05
44,38,45,42,34,0,0.0,0.0,-4.77281E-04,9.82644E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.13704E-05
45,44,11,43,33,0,0.0,0.0,-4.81878E-04,2.02044E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.17074E-05
46,41,48,5,47,0,0.0,0.0,-8.88723E-04,1.25313E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.29907E-05
47,40,49,46,42,0,0.0,0.0,-7.43311E-04,1.15399E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.32110E-05
48,46,8,6,49,0,0.0,0.0,-8.86008E-04,2.40439E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24458E-05
49,47,9,48,43,0,0.0,0.0,-7.48138E-04,2.33206E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.30486E-05
50,30,51,55,52,0,0.0,0.0,-6.11164E-04,-2.19467E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.26587E-05
51,50,39,57,53,0,0.0,0.0,-6.06970E-04,-1.07530E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.20255E-05
52,29,53,50,37,0,0.0,0.0,-4.81878E-04,-2.02044E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.17074E-05
53,52,38,51,36,0,0.0,0.0,-4.77281E-04,-9.82644E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.13704E-05
54,32,56,2,55,0,0.0,0.0,-8.86008E-04,-2.40439E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.24458E-05
