Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,6.04611E-04,-1.52032E-18,6.06088E-04,-1.07373E-04,4.76587E-04,-9.81215E-05,4.74864E-04,-1.38197E-18,3.88607E-01,4.89518E-03,4.89518E-03,-9.56769E-02,-9.56769E-02,-2.17078E-01,-2.17078E-01,1.59599E-06,1.59992E-07,1.59992E-07,-4.62598E-07,-4.62598E-07,-2.68764E-06,-2.68764E-06
79,38,44,34,35,4.74864E-04,-1.38197E-18,4.76587E-04,-9.81215E-05,3.56538E-04,-8.68877E-05,3.54702E-04,-1.21577E-18,4.03875E-01,2.17934E-03,2.17934E-03,-1.17302E-01,-1.17302E-01,-2.22931E-01,-2.22931E-01,1.65472E-06,1.77952E-07,1.77952E-07,-5.61693E-07,-5.61693E-07,-2.76010E-06,-2.76010E-06
80,11,45,43,10,4.88614E-04,-3.16547E-04,4.81177E-04,-2.01750E-04,6.10276E-04,-2.19148E-04,6.16289E-04,-3.42289E-04,4.72897E-01,5.86915E-03,5.86915E-03,-4.51209E-01,-4.51209E-01,-7.60669E-02,-7.60669E-02,1.79144E-06,6.72533E-07,6.72533E-07,-2.15700E-06,-2.15700E-06,-9.41780E-07,-9.41780E-07
81,45,44,42,43,4.81177E-04,-2.01750E-04,4.76587E-04,-9.81215E-05,6.06088E-04,-1.07373E-04,6.10276E-04,-2.19148E-04,4.13124E-01,9.03318E-03,9.03318E-03,-2.77111E-01,-2.77111E-01,-1.74448E-01,-1.74448E-01,1.64000E-06,4.38887E-07,4.38887E-07,-1.33248E-06,-1.33248E-06,-2.15983E-06,-2.15983E-06
82,12,33,45,11,3.71435E-04,-2.83131E-04,3.62165E-04,-1.79513E-04,4.81177E-04,-2.01750E-04,4.88614E-04,-3.16547E-04,5.97459E-01,1.26348E-04,1.26348E-04,-5.84314E-01,-5.84314E-01,-7.17860E-02,-7.17860E-02,2.24675E-06,8.35336E-07,8.35336E-07,-2.78263E-06,-2.78263E-06,-8.88779E-07,-8.88779E-07
83,33,34,44,45,3.62165E-04,-1.79513E-04,3.56538E-04,-8.68877E-05,4.76587E-04,-9.81215E-05,4.81177E-04,-2.01750E-04,4.62018E-01,2.02693E-03,2.02693E-03,-3.50838E-01,-3.50838E-01,-1.72876E-01,-1.72876E-01,1.80771E-06,5.10849E-07,5.10849E-07,-1.67355E-06,-1.67355E-06,-2.14037E-06,-2.14037E-06
84,4,5,46,41,1.06867E-03,-1.77533E-18,1.02366E-03,-1.25117E-04,8.87431E-04,-1.25131E-04,8.79942E-04,-1.60325E-18,6.48981E-01,-4.32856E-01,-4.32856E-01,-1.29713E-01,-1.29713E-01,-3.01736E-01,-3.01736E-01,2.49331E-06,-1.87592E-06,-1.87592E-06,6.87366E-10,6.87366E-10,-3.73577E-06,-3.73577E-06
85,41,46,47,40,8.79942E-04,-1.60325E-18,8.87431E-04,-1.25131E-04,7.42230E-04,-1.15231E-04,7.40943E-04,-1.53748E-18,3.33412E-01,6.69977E-02,6.69977E-02,-8.38528E-02,-8.38528E-02,-1.77036E-01,-1.77036E-01,1.37567E-06,4.38827E-07,4.38827E-07,-4.95010E-07,-4.95010E-07,-2.19188E-06,-2.19188E-06
86,40,47,42,39,7.40943E-04,-1.53748E-18,7.42230E-04,-1.15231E-04,6.06088E-04,-1.07373E-04,6.04611E-04,-1.52032E-18,3.58693E-01,4.69236E-03,4.69236E-03,-8.10969E-02,-8.10969E-02,-2.01397E-01,-2.01397E-01,1.47435E-06,1.38197E-07,1.38197E-07,-3.92879E-07,-3.92879E-07,-2.49348E-06,-2.49348E-06
87,8,48,6,7,8.84051E-04,-3.64387E-04,8.84719E-04,-2.40089E-04,1.01294E-03,-2.41317E-04,1.01186E-03,-3.65290E-04,6.16958E-02,-2.75568E-02,-2.75568E-02,-3.06428E-02,-3.06428E-02,-3.13710E-02,-3.13710E-02,2.33643E-07,-8.74472E-08,-8.74472E-08,-1.06551E-07,-1.06551E-07,-3.88403E-07,-3.88403E-07
